Participant,Trailer,Type,Pos_arousal_scaled,Neg_arousal_scaled,W_score_scaled,Putamen_ISC,Caudate_ISC,NAcc_ISC,Ext_Amygdala_ISC,GB_externa_ISC,GB_interna_ISC,SN_compacta_ISC,Red_nucleus_ISC,SN_reticulata_ISC,PBP_ISC,VTA_ISC,VeP_ISC,Habenular_Nuclei_ISC,Hypothalamus_ISC,Mammillary_Nucleus_ISC,Subthalamic_Nucleus_ISC
sub-26,rh6,Horror,0.0427713370083571,0.3532084604561095,-0.125,-0.1389042256023591,-0.1628396479210989,-0.040697512026933544,0.47595364992943934,0.28752266960778655,0.0783171443939182,0.5831713562167897,0.11065084862128174,0.4139672867914294,0.5228022691058163,-0.019221225070643885,0.1431341107096857,0.04172589036477928,0.15217270155085347,-0.11100482879952477,-0.034731174989508055
sub-26,uh1,Horror,0.0427713370083571,0.3532084604561095,-1.125,-0.26922784296491653,-0.4949479694398745,0.20625704580322726,0.12926956009866258,-0.3566140367251417,-0.13360706481929832,-0.24456727870370512,-0.33944542823362134,-0.16378311813555632,-0.26250282968731076,-0.564372852297982,0.5362506198572022,-0.14494988280013052,0.14375585802067967,-0.312767070442418,-0.31985760340728236
sub-26,rc2,Comedy,-0.4097770029510335,-0.0993398795032808,-1.125,0.23617612546532119,0.21091646470619096,0.33495275188431384,0.3049661432823718,0.7294688780396418,0.3253023838956043,0.44453504767088786,0.43714045784654104,-0.05468422829029493,0.4822417802407792,0.5794178453665731,0.21469277786638663,0.13335231143983262,0.32699579888155067,0.018633399207398902,0.34463995084385385
sub-26,rh2,Horror,-0.1835028329713381,0.1269342904764143,-0.125,0.5614067052409234,0.8254429294373833,0.5484915299649223,0.31431412275338605,0.49036381040221355,0.8238641019435704,-0.13607359135084718,0.4261487257917889,0.5400905182782122,-0.23264488221235932,0.25300715558525494,0.4708487563860765,0.3510795499741048,0.4292311174973669,0.17961473144089024,0.11566036199127393
sub-26,rh1,Horror,0.0427713370083571,0.3532084604561095,-0.125,0.13168595371011974,0.46922050840438717,0.5173315267130075,0.4348752516412799,0.6129961121121148,0.3145369305199602,-0.18234363764202893,-0.17071990403705384,0.05127841421239063,0.09411464158594754,-0.14770209597011613,0.39638238571985973,0.06828764893457799,0.22226736375584863,-0.21203456544575916,0.16118243459377934
sub-26,rc9,Comedy,0.3187154467396926,0.077264350724774,0.875,-0.2074653032802234,0.16586168896328482,0.41412182155108884,-0.022683296849293558,0.12164616226933968,0.4747282611973526,0.4668624257854369,0.1455462387452786,-0.012326313875732983,0.26909076295530354,0.7526988006027857,0.43362364800259773,-0.061466778864163026,-0.07447404317654358,-0.12413403589481818,0.16821170246337175
sub-26,uc4,Comedy,0.594659556471028,-0.1986797590065616,-0.125,0.16515188504748426,-0.18912684813037745,0.04716203258346493,-0.18406240542227884,-0.23722982205639537,-0.27978835231161947,-0.03572384084711673,-0.027520832024027518,0.2893108081513447,0.24507927182985784,0.10765118575379744,-0.33891129240920886,-0.1521112452523029,-0.2794283900389021,0.42455123679807555,0.2166253439692075
sub-26,rh9,Horror,0.0924412767599975,-0.1490098192549212,0.875,0.20092923744124433,0.31646656981133475,0.6489370977393384,0.6176464329849735,-0.2696774517530873,0.1331855419357205,0.5052172175856728,0.1348225809906525,0.2525943391644721,0.3895574811335864,0.3266649787570815,0.3024198876729595,0.06021599981820929,0.5901295786590095,0.4062696620532766,0.24863164956841843
sub-26,uh2,Horror,-0.1835028329713381,0.1269342904764143,-0.125,0.4172661619167396,0.46486818526053425,-0.16147668402902413,-0.1515119809263952,0.43276486850410417,0.5998197293323491,0.12325029402093593,-0.44740156202175757,0.1647855948299184,-0.4523571617338628,0.44029479692306583,-0.1361599615463826,-0.37547159380823114,0.7154112015460414,0.6191511750434997,0.1633725398853583
sub-26,rc6,Comedy,-0.1338328932196979,-0.3752839892346163,-0.125,0.30483043900938234,-0.0509992361298076,-0.17532641440122326,0.15201112429979116,0.1577733382859521,-0.25978590149917175,-0.19064793030260613,-0.1242234536727644,-0.34162812462806647,-0.41964875236315546,0.05631985086403116,0.01843175169819774,-0.47395806218361597,-0.10148443532035248,0.18732210139984026,-0.37477890214076526
