Participant,Trailer,Type,Pos_arousal_scaled,Neg_arousal_scaled,W_score_scaled,Frontal_Pole_ISC,Insular_Cortex_ISC,Superior_Frontal_Gyrus_ISC,Middle_Frontal_Gyrus_ISC,IFG_pars_triangularis_ISC,IFG_pars_opercularis_ISC,Precentral_Gyrus_ISC,Temporal_Pole_ISC,STG_anterior_ISC,STG_posterior_ISC,MTG_anterior_ISC,MTG_posterior_ISC,MTG_temporooccipital_ISC,ITG_anterior_ISC,ITG_posterior_ISC,ITG_temporooccipital_ISC,Postcentral_Gyrus_ISC,Superior_Parietal_Lobule_ISC,SG_anterior_ISC,SG_posterior_ISC,Angular_Gyrus_ISC,LOC_superior_ISC,LOC_inferior_ISC,Intracalcarine_Cortex_ISC,Frontal_Medial_Cortex_ISC,Juxtapositional_Lobule_Cortex_ISC,Subcallosal_Cortex_ISC,Paracingulate_Gyrus_ISC,Cingulate_Gyrus_anterior_ISC,Cingulate_Gyrus_posterior_ISC,Precuneous_Cortex_ISC,Cuneal_Cortex_ISC,Frontal_Orbital_Cortex_ISC,Parahippocampal_Gyrus_anterior_ISC,Parahippocampal_Gyrus_posterior_ISC,Lingual_Gyrus_ISC,TFC_anterior_ISC,TFC_posterior_ISC,TOFC_ISC,Occipital_Fusiform_Gyrus_ISC,Frontal_Opercular_Cortex_ISC,Central_Opercular_Cortex_ISC,Parietal_Opercular_Cortex_ISC,Planum_Polare_ISC,Heschls_Gyrus_ISC,Planum_Temporale_ISC,Supracalcarine_Cortex_ISC,Occipital_Pole_ISC,Left_Thalamus_ISC,Left_Caudate_ISC,Left_Putamen_ISC,Left_Pallidum_ISC,Brain_Stem_ISC,Left_Hippocampus_ISC,Left_Amygdala_ISC,Left_Accumbens_ISC,Right_Thalamus_ISC,Right_Caudate_ISC,Right_Putamen_ISC,Right_Pallidum_ISC,Right_Hippocampus_ISC,Right_Amygdala_ISC,Right_Accumbens_ISC
sub-23,rh6,Horror,-0.3342686601972771,0.051425947722658,-0.6875,0.0209839430325267,0.038426899802796524,-0.08734349116458866,-0.06701912477183973,0.2925631542981201,0.28957488597248676,-0.27125737420309837,-0.09195169357164495,0.023353657849476888,0.030477490899586318,-0.17719155529822872,-0.19958185813370177,0.30585423463366496,-0.23847976048313324,0.04853143126321994,-0.1890190269236617,0.025701177534647127,0.12489521608223675,0.3762913794927765,0.44631741691221644,-0.27635502126678674,0.3128432212283402,0.43924794762695746,0.8521280011787069,0.01209956184888111,0.18277462599377,-0.07678167427658217,-0.027158674406246273,0.3061317741858687,0.3144421059150994,-0.02348429454390508,0.3910937075640995,0.014296795444281682,0.22058650885121792,0.36219668946573924,0.7400432925677894,0.09388136649780097,-0.12226567326955515,0.3219289360070865,0.21707062469697963,0.5500792628018527,-0.17473169481359163,-0.15130819979641508,-0.17732709378412262,-0.39511267836640573,-0.22311697265041297,0.37212429557509663,-0.30623286269491673,-0.10868653458549092,-0.08980177107464507,-0.23348164722257705,-0.40933753293713243,-0.4395168199678242,-0.6044411900413006,-0.23087363067453584,0.22689384262699916,-0.07155530492986731,0.07669020902348414,-0.21449452715125572,-0.12615559896453293,0.18951678818691947,-0.10743496156089578,0.21227728356757397
sub-23,uh1,Horror,-0.3342686601972771,0.051425947722658,0.3125,0.4010499503053615,0.6446854677446265,0.07062742972365894,0.18494365744096528,0.10000000273245052,0.0801625478128505,0.2439299805462549,0.11758082004788248,0.33780377598093086,0.8183639978403028,-0.008673086839867677,0.23246876963886481,0.32713503109725306,0.15477553336286132,-0.28065759325982165,-0.07594125033852304,0.19771105391276259,0.2069674562872861,0.45324638277178325,0.47911316641636725,0.4984187094662726,0.3273765093631921,0.2527854624552575,0.6584749556161058,-0.19274666888652445,0.06927351367093774,0.16466966552379575,0.185891746661343,0.48304648822495155,0.32781407803706164,0.30294946294325853,0.7128496881811015,0.07924471178342586,0.1663794419545005,0.21047176998855635,0.6772820949749031,0.23353873822640087,0.03817459608686864,0.3812457104151468,0.7930343220421887,0.051125368149791295,0.8193584686443004,0.5442394546838129,0.2789100120915313,0.46577374835284174,0.7433024758915249,0.3206195160736017,0.4956240477279713,0.30434636200572196,0.3049453094829607,0.3835504097383492,0.7202448677880584,0.04543639323129651,0.17261301014947872,-0.2294962493355739,0.08829182375641237,0.28977003529129536,0.31434599043955735,0.28562232436029555,0.13958639343666882,0.024588901600465014,-0.32559196099413157,0.04652680816290535
sub-23,rc2,Comedy,0.4628335295039216,-0.179990817029303,-0.6875,-0.42658102364393724,-0.3288281650415518,-0.3228699002023477,-0.33918166039666187,0.2180633581263904,-0.4322533869748534,-0.3083733496009307,-0.49207853288500114,-0.30419745157912775,-0.014080626497210168,-0.1397939460679029,-0.2327289391151768,0.13959034350551322,-0.08485088954598943,0.0029911051499363836,0.2913775526127091,-0.36040808614926084,-0.31513966344618743,-0.6416154864287307,-0.4024637284933916,-0.6117760415650473,-0.07280015321006113,0.7763184914262814,0.013463812836340941,-0.1286163221456443,-0.4929426025735986,-0.6427122174531047,0.13489349609351967,-0.10608886205079128,0.11832948171955458,-0.11221562646946606,0.19890728710781205,-0.3034207311797763,-0.07850677943363553,0.3098019001739092,-0.1838353365829784,0.046857752786358516,0.30620224280757774,0.71235157148718,0.48822364657450346,-0.27461885925313473,-0.5670790146591091,-0.28122573694882025,-0.2893795436068484,0.016322540748897902,0.2497136137006302,0.13909517657314005,0.08828630421403419,-0.35070900991218534,-0.2762549253694516,-0.41705325949659006,-0.16115587763221975,-0.2089475867994948,-0.4452633016048645,-0.3747126686533707,0.02882600060944501,-0.2826797217271749,-0.36801482136700453,-0.39123444639625177,-0.20861405281061013,-0.6195173601189071,-0.5093556869032594,-0.5362034118060209
sub-23,rh2,Horror,-0.0771389215839872,-0.2057037908906319,-0.6875,0.27391582413080096,0.6001999272055906,0.6971519372250984,0.14004048907112343,0.7031866622713075,0.24853944347190718,0.17264270020253333,0.5466940903144978,0.6259963874162652,1.2295990268865455,0.8134843428771666,0.2181173183167184,0.47244105519215723,0.1583381305018133,0.296788662153825,0.885755163683837,0.25652599400912185,0.30439165307737764,0.5058394937782804,0.5247025324685709,0.09076521862210389,0.17906911500622308,0.8860913070615203,0.9288617893903763,-0.08666269286940312,0.38508486864750135,0.2577835865713287,0.8999310682116113,0.589838607523425,0.6748516848305798,0.2541404292811648,0.7936020674372729,0.5405938168824843,0.11431600792294523,0.10299105892672589,0.8443937401584651,-0.09713738420751616,0.4822207262497779,1.1093019349223867,2.164445998342698,0.3817150654983397,0.25321393887269183,0.30588530419452814,0.12494312217949223,0.22310257644950288,0.3588267481493671,0.6454042458670842,1.5111131602278176,0.3131517202800684,0.48476329309000443,0.3973990822644148,0.4193254030022297,0.7713368690597033,0.4381256314676805,0.16941785967808215,0.32497317300330475,0.2988373236424591,0.4073893030772597,0.4587636468350902,0.5442711095962555,0.9792532562450532,0.35829004877807835,0.5539875545175257
sub-23,rh1,Horror,-0.0514259477226581,0.3342686601972769,1.3125,0.4413733569480053,0.0934978130417169,0.018757962970848804,0.36387259920899534,-0.2694809972345231,0.1492810191631116,-0.4332876488927538,-0.19530819317039974,-0.016675903975497678,0.306563271995218,0.10472680620634738,0.012707639525215173,-0.4950263914358379,-0.06808063524763659,-0.051414788705118834,-0.1689128866200581,-0.45124254657897395,-0.3287152340831778,0.10282407761096744,0.15527950329308635,-0.07982020339214908,-0.36807919696397384,0.32356077580249454,0.2883520281113396,0.19259285660154557,-0.22849110107494858,-0.15654219504765526,0.29726841858063247,-0.06213503121112249,0.17773277557222106,0.035809544747257976,0.5111492282722588,0.00843692978725657,-0.015495062523557588,0.04708697231554243,0.25963096662428775,-0.347186259664217,-0.3036995025921282,0.13346473823760338,0.38764139393471087,0.5629130734782948,-0.11812335593008531,0.2781466321808515,0.43411879956888877,0.5579024269854368,0.5330468134113978,0.4046861349941803,-0.2072306956975702,-0.1094490827239343,-0.23128355168448483,-0.1711850919534163,0.021144869512044705,0.1462276930656692,0.3249419773867016,0.3672225037689408,-0.07294256270451886,-0.12115280390526333,-0.1389194541352755,-0.14324659963513284,0.1916677918256501,0.037307967283958375,0.24595032449356286,0.4256756252549303
sub-23,rc9,Comedy,0.1799908170293029,-0.462833529503922,-0.6875,0.19265814359074956,0.7093556602181154,0.3773395490850552,0.17927707897153783,0.5306483920776146,0.09184564942524906,0.08250241219680537,0.24970724054906696,0.12169607305310144,0.27874616767673505,0.1559444643023106,0.32616086410221146,0.4777891461665233,0.6037143419971706,0.2133717371307499,0.40160213575966136,0.018945978824229437,-0.09874856241575841,0.04005007697314159,0.013484470817092828,0.3480764557700108,0.41995850736302465,0.7646812632391222,0.8725486010044383,0.36538577660038446,-0.03110412365073188,0.6305184472495582,0.11503635853408203,0.27941281801412676,0.7979740960129998,0.37363914349583927,0.5959911611379457,0.38442976453531524,0.34253227733127195,0.20179995527503258,0.4201381248521582,-0.2423368405380776,1.1042150301191918,0.6058109689841589,0.40728076826492776,-0.1272800262786689,0.2928017301746519,-0.12925046541241283,0.5062029803443299,0.16044180107585618,0.06556432241268094,0.8129689601673049,0.11852360727306976,0.6671745935876779,0.1542815227084659,0.44238193379639656,0.42722928827318424,0.2030419410353505,0.3332425884140693,0.49927468607605546,0.32474986310361215,0.4581913077938916,0.2427137024945576,0.5551917725648348,0.42544894863712973,0.4092083116845035,0.7017685234810799,0.08960989167666274
sub-23,uc4,Comedy,0.4628335295039216,-0.179990817029303,0.3125,0.055563653205582465,-0.014806693039366216,-0.10020934331047199,0.18725666637485655,0.9132658965103237,-0.007092716043255529,0.1380207233250663,0.3243161252619309,0.37919079687491825,0.7868233398469228,0.11172454536216696,0.4066257220453645,0.4059639082083315,0.3342963711379081,0.4749612162539571,0.5216584851623186,0.25122188476250806,0.14850274621187487,0.44671991614505374,0.34503329847074055,0.6690121091776384,0.4747093646574508,1.5303303955262344,-0.23292314347978313,0.35465879942974843,-0.28659067019550155,0.01083609743250075,-0.6711317959951186,0.07764948424168445,-0.2268997829005305,0.7105099193509935,0.22971917586850776,0.1903404633678312,-0.10379668741902778,-0.12623019397596383,0.21833706129089242,0.24563793443999962,0.200460847437682,0.8589463585856264,1.8258497768873971,0.11652015573899929,-0.09382021579309696,0.4018517710940978,0.20561495590398426,0.5524315253152482,0.6150207919266995,-0.35517970146150774,0.9619777227868898,0.15996596598546406,0.5776190895470917,0.14884653146329505,0.1424582414992908,-0.16645604027549635,-0.22825098254509016,-0.10707566943183469,0.18191881775336197,0.21542283584380603,0.4326444778228132,-0.11367908749870811,-0.05806448651457924,-0.6835949654869573,-0.4098938748775215,0.23763014793760975
sub-23,rh9,Horror,-0.3342686601972771,0.051425947722658,0.3125,-0.022100866183337668,0.06773118892005714,0.6246403393161751,0.07405175937012747,-0.3793437307390967,-0.24198075188755358,0.4573364971814702,0.8650145786246651,0.8897144195804954,0.897666241834374,0.16293240550419819,0.5145276886062626,-0.09555333451024937,0.7387545998529695,-0.18830103833213838,0.39066575197969833,0.9398215257988031,0.4829090331248584,-0.23987073473990153,-0.3604948605102932,0.41904503425281386,0.19328748839577414,0.6286044950143497,0.1287908602373308,0.7823749811272128,0.529138124410967,0.3760773679604085,-0.02018256964193207,-0.15725734760639212,-0.7604296159844093,0.3676683932164922,-0.02150687269802187,0.42887926328842635,0.5539065434185999,0.3718593606394657,0.20753459863135276,0.5277497924482539,0.26223617637632973,0.3610894855517184,0.49992036176200316,-0.24397936715559565,0.7250237817765627,0.3163141083975716,-0.0003770279388727899,0.6441319013983354,0.7615347888915477,0.03639373729710578,0.8048650658546639,0.5116630580516411,0.549436002751804,0.5538759098219602,0.41890815798329684,0.4279766879686677,0.3514720067718563,0.44744875534631173,0.6086480164369734,0.4037255588522764,0.40489190315299584,0.5493599750486909,0.5624626584572363,0.41754334662040543,0.23316410837906146,0.1698816653750562
sub-23,uh2,Horror,-0.3085556863359482,0.591398398810567,0.3125,0.7206237659898447,0.5344044400538501,0.29673852814532564,0.5864021125308753,0.4328315778738012,0.5614120891157272,0.03024560936226327,0.13796435722288583,0.5192754145548489,0.6053492419816546,-0.1507770856922704,-0.31894026511611834,0.22495722870354654,0.6304367661999614,0.01869172813032575,0.5770641320925084,0.1315709536168109,0.46596315010088357,0.24542932318523014,-0.08033248874302906,0.19683617017958913,0.47806118886446364,0.4431026718044927,0.24455677105780588,-0.09279977918425521,0.13362928746071986,0.30481598596120263,0.5094600354887109,0.4805845397110024,-0.4005754891561958,0.2349360553797136,0.2588427785331994,0.21371533977410198,0.09177628035933283,0.2765406580366928,0.4603917036446452,0.043863342075632604,0.7332495072833352,0.4878455520287949,0.1181446773858632,0.3007733413236706,0.2627768974007073,0.28229992623052236,0.38231504046045084,0.32587693089169273,0.21426636596797266,0.38931587895171804,0.5201766475589878,0.3737575714271238,0.13409134327040437,0.34045357892821526,0.1926792947994135,0.19014875459810143,0.31687860605187473,0.17214323006852453,0.27684820511141534,0.5990412863429381,0.2396740113431305,0.6321575416391458,0.6295290895647053,0.5773451441787185,-0.09424262530406378,0.428308782559523
sub-23,rc6,Comedy,0.4628335295039216,-0.179990817029303,0.3125,0.30165000296599687,-0.10221978630391294,0.3340888453838525,0.2806578967454113,0.20314067982497996,0.7178284585891239,-0.029575235285591056,0.15035161716232512,0.6397609800168149,0.7944039455321967,0.07354446681685886,0.11031379375358649,0.27591515702141783,-0.25771874097385433,0.6044886692060253,-0.0065570822211986355,-0.11483662950486614,-0.11422978614372784,0.5689897423380063,0.4033092642889399,-0.05461657797095653,-0.2524857053822208,0.4156283721583688,-0.5101054291476562,-0.05507582901280776,0.021142656116259005,-0.31889874720756894,0.2977451833080969,-0.13387469545005254,-0.27850687244782063,0.10411613683194527,-0.5206961891763745,0.3108831337452666,-0.3032289377409356,-0.4095446373904557,-0.10884969712952995,-0.5159437490425545,-0.5107720117217333,-0.32797607508079474,0.19896865004239322,0.7343492626138891,-0.04678147608896668,-0.1665042779789005,-0.26535408396735466,-0.010664876912801406,0.20968934276412232,-0.5599699352505607,0.3153161320464775,-0.3032693737776169,-0.08374751724993926,0.020338801455538593,0.10236599654601052,0.31560030462179617,0.10912107859286828,0.1501954830468579,-0.07815043387526986,-0.1744021412164807,-0.09286625668521392,0.19761963711480116,-0.06098371504591162,0.332803375048695,-0.08202952887355193,0.29981219184501784
