Trailer,NAcc_GLM_long,AIns_GLM_long,vmPFC_GLM_long,NAcc_GLM_seg1,AIns_GLM_seg1,vmPFC_GLM_seg1,NAcc_GLM_seg2,AIns_GLM_seg2,vmPFC_GLM_seg2,NAcc_GLM_seg3,AIns_GLM_seg3,vmPFC_GLM_seg3,NAcc_GLM_seg4,AIns_GLM_seg4,vmPFC_GLM_seg4,NAcc_GLM_seg5,AIns_GLM_seg5,vmPFC_GLM_seg5,Sim_Speer_AVG,Sim_Kragel_AVG,Sim_Zhou_AVG,Sim_Ceko_GNAS1_AVG,Sim_Ceko_GNAS2_AVG,Sim_Speer_seg1,Sim_Kragel_seg1,Sim_Zhou_seg1,Sim_Ceko_GNAS1_seg1,Sim_Ceko_GNAS2_seg1,Sim_Speer_seg5,Sim_Kragel_seg5,Sim_Zhou_seg5,Sim_Ceko_GNAS1_seg5,Sim_Ceko_GNAS2_seg5,Sim_Ceko_GNAS2,Participant
rh6,0.2122957702992622,0.023452059088899642,0.2641189191020646,0.2813606573798343,0.33058140830637717,1.6326084244295447,-0.2642466790521061,0.043715697574729394,-0.31702498586126043,0.10589041169644348,-0.0347990132773736,-0.02663501234249186,0.15188863094816413,-0.42626197173296115,0.23515958751843957,-0.144352821808107,-0.2250913532462319,-1.1218078302956227,-0.05126417614049741,0.0829540829348814,0.033414925114533846,0.019827065538823643,0.024227357614285742,-0.012879861867154238,0.03905676924090154,0.03852752637211333,-0.02382802356561927,-0.02399837709578631,0.03040121287801081,0.02660653006063385,-0.016585880926796207,0.03058611314129593,0.024626365756317055,,sub-19
rc3,-0.06677401264204304,-0.12247101009493773,-0.5731390604604802,0.15685138034104024,0.17461994078311746,0.83658838507458,-0.3971035461752402,-0.009724479587231634,-0.6245894856791173,0.09539211230352054,0.056513083961438636,0.38321938437036324,0.23431895723979695,-0.43663549933475937,0.1881694493431745,0.08372031865060398,0.015701006079776137,-0.40625214038181945,-0.03129816441330568,0.05671261393267707,0.011427955708396146,0.03211399054728063,,0.03214562846500951,0.009464934996091797,0.026743305614796372,-0.03486319641995719,-0.03847676989702313,-0.0028556697022266465,0.030518402507104577,-0.036486359300090324,0.030684987599445178,0.029124407766399848,0.03098756229133982,sub-19
uh1,0.22532264866698715,0.09692569511907437,0.10183322924619706,-0.16207177980325496,-0.353821638315395,-0.012046961213051969,0.22069429207825045,-0.244626468194085,-0.5965023735351668,0.020605136523508653,-0.1112028582290618,0.01261381568075685,0.40583739044627243,0.4013059493148062,1.394094907470645,0.10963609641227445,0.5497275100169873,-0.42416924742347883,-0.08625237763284682,0.08202875740983186,0.0472157471039241,0.0252517626885288,0.02524259293600662,-0.03780716740014617,-0.004709369343955474,0.012757977217769346,0.010889203656275345,0.0015787061947177446,0.01591679509329702,0.02959789382814846,0.031100615362918742,-0.011442767922530024,-0.019302322538940504,,sub-19
rh12,0.03935175101630224,-0.05829102639639845,-0.6607356482939043,-0.057193169696664485,-0.36574228489126526,-0.029779497062046214,0.030150563038658044,-0.18896005048426356,-0.7307330219161239,0.05682624839775146,-0.24495625783829175,0.005504679828406536,0.4330307019669753,0.08003355244872352,0.8802618552414568,0.3315587716770932,0.6499862899247278,0.17344148875108226,-0.0790134644537832,0.0631649999707768,0.027388276046238835,0.0419632425221743,,0.010403586151422107,-0.020905465480752124,0.004594650112067649,0.001190755780439757,-0.0023600055745032406,-0.033163402101997086,0.045767459377852565,0.02936660788066236,-0.019315321647646114,-0.014491701722471518,0.03613624630211823,sub-19
rc2,-0.24369903428349807,-0.09051427677904578,-0.6621469718589577,0.2513174762778095,-0.11706207667241397,0.3676941240868187,0.5898516379723056,-0.4904342645919847,-0.18451806033275706,-0.42659899269326507,-0.04374266367577382,-0.858454728714192,-1.0152831581603685,0.00790627975843487,-0.28692833392233597,-0.5496542905865968,0.052190734757294986,-1.5575105945858527,-0.046562255089002955,0.051796674686142054,0.026416526491214808,0.025017045654585658,0.029767417290878728,-0.012890163998506426,-0.013225656656489983,0.005288444588595693,0.028910220092843195,0.0091386421871525,0.06156140530142348,0.019080885598478564,0.008384126045164064,0.002039226118533802,0.0012438094600724478,,sub-19
rc1,-0.4157540934621252,-0.09244920312565567,-1.4281627077702224,-0.3245135911846368,-0.11785896304379943,-0.23897589774917705,-0.45240792934099827,0.00042245673594420335,-0.7373668877765802,-0.1854386177037318,-0.12479439499162806,-0.8600805150374627,-0.3906891160552799,-0.05293676995310847,-0.12123725053599839,-0.09108386763017719,0.3607567844086468,-1.2512884711813268,0.0014310399609757316,0.023951331184176798,0.006392845893174605,0.018401244730839875,,0.043794739377519744,-0.04654523245846441,-0.0007386627767221433,0.016167501701658153,-0.005247739643434909,-0.004129927117966816,0.030539556274806375,0.034864580817491116,0.0035952981137361284,0.006467182939546271,0.022424419414014178,sub-19
rh2,-0.05580692924058823,-0.15506203876444846,-0.4856745108989119,-0.316662513235802,-0.3021917547570236,-0.42933971402733506,-0.5020217290751412,-0.5516934897757434,-1.0309541631525223,0.044120703280160156,0.1182140412182593,-0.687460554523975,-0.32666504277402625,0.09694133011309589,-0.40395452542487753,0.3422099628147298,0.1900171807313732,-0.8667489741050209,-0.053279933632077,0.03204159960901525,0.040025155564632126,0.01586890425434277,0.016880348461401552,-0.027446578973563167,-0.036739879268720965,0.0030374619431189935,0.011914699382622839,-0.010586672401578763,0.04146040052011216,0.02130735205498568,0.01471735798968388,-0.0009419275084984347,-0.005794459978623139,,sub-19
rh7,0.11699792824330127,0.0687595381596596,-0.4723374187770374,0.027148814743599838,-0.21313527430191262,-0.2955326584668036,-0.6230930297425158,0.01786092332187715,-0.6725143989494579,0.8805626629019611,0.36221326574164303,0.6095683154548817,0.32615940594157006,0.2169856475722991,0.39469332960775405,0.594178517621338,0.5904385290660609,0.40641787415870567,0.055191654241447556,0.003348442952289544,0.014470705329479906,0.00781852848175102,,0.03392091611176096,-0.0515036194128709,-0.012350199627255986,0.000688079069047328,-0.00991362385523374,0.013177949472458499,0.0011726145431691856,0.011327969763512063,0.0004111790048085288,-0.009858357983995158,0.006180913719819771,sub-19
rh1,-0.38597566214733886,-0.49936533702309643,-0.646938113874341,-0.8363371983462629,-0.6030008486708394,-0.8938534193505269,-0.9576770262178712,-1.0548977013486829,-1.5832539722384822,-0.6834264366171886,-0.6293699142716213,-0.9629049145999253,-0.3961853500470086,-0.3257678639122449,-0.4289392538006907,0.4516928336641071,0.3121997092958876,-0.18880299071802126,-0.06528275914674087,0.0203017358468863,0.0061262940666479086,0.009226053886992745,0.02070574168439185,-0.05189484391371392,-0.02177116914524541,-0.001644074864749553,0.01315678082657952,0.01640981487333132,-0.03884618072825596,0.042595886062415614,0.011886065990477607,-0.005378760348598513,-0.006112115217647935,,sub-19
rc8,-0.2139000083245289,-0.24410518044319424,-0.8299633404708625,-0.8178650116366101,-0.8945115704819963,-1.4545865996096894,-0.8791986567097329,-0.5371843738311576,-1.3640759162326264,-0.2040376937315681,-0.28004014438383346,0.02613237808876561,0.44335350231263715,0.1383940749120134,0.7626831390297385,0.805641822798873,0.6407299940265431,0.26410924615517545,0.026746108739640142,0.005163368077991773,-0.021582653852368096,0.0019074468462509063,,0.03112537120426127,-0.025463347369305105,-0.021214816399171124,-0.0024560597997221084,0.0037668973867410298,-0.014527614469103538,0.0341043644911105,0.012556648628985949,-0.017517553934379815,-0.009283767445454633,0.006919657782545895,sub-19
rc9,0.09330603464267254,-0.19215168330923682,0.7645174431616878,0.3513337684387392,0.17337625111717272,1.912750445797789,-0.2391374327723536,-0.33239369004411295,0.6001818565708804,0.18911163037559067,-0.15417303739710064,2.1518261394654736,0.14422436127809618,-0.16883740772544953,1.1620516035036799,0.24140819013763648,-0.0782649006828451,-0.3785624855730535,-0.021666155714342942,0.02828657801109514,0.05903729757167413,-0.008340051968457236,-0.004297700868507868,0.02037911290633964,0.04557131588417051,0.03872576102006893,-0.01650583586099834,-0.028881128858961533,0.017210447036117064,-0.017085733693097807,0.013741436488487777,0.0024802369765439224,0.004909167525276779,,sub-19
