Trailer,NAcc_ISC,AIns_ISC,MPFC_ISC,NAcc_LH_ISC,AIns_LH_ISC,MPFC_LH_ISC,NAcc_DH_ISC,AIns_DH_ISC,MPFC_DH_ISC,NAcc_LC_ISC,AIns_LC_ISC,MPFC_LC_ISC,NAcc_DC_ISC,AIns_DC_ISC,MPFC_DC_ISC,NAcc_MPFC_FC,AIns_MPFC_FC,NAcc_AIns_FC,NAcc_MPFC_ISFC,AIns_MPFC_ISFC,NAcc_AIns_ISFC,AIns_NAcc_ISFC,MPFC_NAcc_ISFC,MPFC_AIns_ISFC
rh6,0.40058240107514087,0.3531934651568199,0.3480033713404261,0.3289621833205753,0.14960673398512309,0.239823949404498,0.18874123304726328,0.33142727326695787,0.2622388607023833,0.2190271312827392,0.37909352372385935,0.21105159117409045,0.31590278562781526,0.04078430804022376,0.2651839566061278,0.5532782021556335,0.6127028260427146,0.4553284440624675,1.0080280305350295,0.2903934319212503,0.6502428959506547,-0.07687898920601961,0.23166524183376744,0.4252415098071699
uh1,-0.07684547209623828,0.31460332234093774,0.251494091012493,-0.08596283828040968,-0.34593975818456274,-0.2917455439600933,-0.00946361153261287,0.7892199738349344,0.6382906715947537,0.026978739256503542,0.8312224468172891,0.5947781989109594,-0.18283353874399288,-0.46328486380213346,-0.3237961733563763,0.8019994296450405,0.32842739141919425,0.199357757422451,0.5486051141246003,-0.046642987422958374,0.27002645564656497,-0.12823542873816823,-0.2731373240526947,0.25639996230067097
rc2,0.3765451588768649,-0.3009668824398673,0.29372454373650747,-0.06976526585811657,-0.03553690258755322,0.056752768763583816,0.6541797155463442,-0.34354382009122764,0.4353049365533515,0.6431739355697813,-0.3442787643888337,0.4832656630499834,-0.09057642702400272,-0.047203191603987144,-0.008168814965202817,-0.06078319852847543,0.3958276181318334,0.5113417792996253,0.01540603933112192,0.18002390660578232,0.18404079935839002,0.22972446770288557,0.4471855638326909,0.022612616245744514
rh2,0.43866339547599464,-0.021020324512660428,0.13290163905296873,-0.09504680349895997,-0.04725973170765599,0.2848343073051631,0.38704303903981047,0.09311563319135197,-0.01369481689231095,0.3620449525253719,0.05851186351444718,0.20169547839015411,-0.12547258290087634,-0.009685018191271164,0.03081944556680647,0.47460119935380685,0.2279737994868874,-0.178401557398626,0.24744993339239876,-0.3283068872334519,0.9239863177160005,-0.4945710797389806,0.4030329699354671,0.5104881429573537
rh1,-0.4344181611503816,-0.16881531239536338,-0.46827135669238024,0.009823469890610347,-0.2626483722928486,-0.2670298505433591,-0.2838026076097524,0.08246801594500992,-0.15424346358022176,-0.31710073241426456,0.004648118345468959,-0.25950717007206614,0.06766659562056895,-0.19478308430610627,-0.13741956336554786,0.8432855561458208,0.7518913618119344,0.22469748372932025,-0.2796900469742237,-0.3772670564341476,-0.16012589318578963,-0.3763801083672558,-0.43525476131679447,-0.4389975963798183
rc9,-0.39928797860113946,-0.0845155367682992,-0.15420450416418469,-0.26815420674675655,-0.12005690127154,-0.12745905832802304,-0.17634614514158645,-0.05449901087264322,-0.0612306155061564,-0.24389325536760592,-0.13414080922960614,-0.12984250752467547,-0.11023237378579007,-0.039073393363775244,-0.0964195614576327,0.7201966732391908,0.8355723540721187,0.5971011928256863,0.10196905986527556,-0.20268964150053337,-0.06039511622296902,-0.04496465122740408,-0.016041904908312712,-0.07072565485970612
uc4,-0.0417893399040284,0.24834289964178438,-0.01295303463998469,0.19739621226203752,0.4037539654087447,-0.05702915140388995,-0.17251249315352218,-0.018366593608409598,0.11495921146834298,-0.06478650264556034,-0.011959894825097194,0.056983684349104405,0.0854559844868481,0.41807519878808624,0.002192139790483507,0.5422547336392617,0.7728403001509747,0.4751592679114943,0.07782196069973549,0.23528616662732343,-0.05248483740390092,-0.3932841454829601,-0.13475528955604457,-0.006162916836757707
rh9,-0.14605028596462033,0.10213190587454733,-0.14165800171643206,-0.4179170739016956,0.11315611776286985,-0.2480124100841731,0.0589902470704068,0.10539784214881671,0.09729286622516865,-0.010425938205736793,0.052407756152160916,0.0037347847675800344,-0.30820756966193996,0.22733866534943784,-0.12614297431014473,0.10007027888783579,0.674135283980759,-0.05167086257010845,0.12579034256664792,0.09419797402259614,-0.1772712805050959,0.47785834622161,0.1273837617478524,-0.04504205344220329
uh2,0.074379977765979,-0.34147297570864016,0.18388921563569163,0.2039991288604663,-0.34592082268384855,0.5630835125607853,-0.17804649619882362,-0.26496371492134185,-0.2543519154984942,-0.260206781172446,-0.3269355773171567,-0.20842641832496747,0.29451267114530094,-0.35146118474969423,0.5550616514499057,0.9286684554000602,0.36447776133888415,-0.0660508676905254,0.11331707512068467,-0.014224907699142161,0.020713242256721522,-0.5422405639676349,0.007388557901965652,-0.15362404164991475
rc6,-0.3337935165932544,-0.07354561376273273,0.21952676979256217,-0.04327009576003029,0.3198708887934231,0.08097064147958312,-0.40847448689358096,-0.11401140970639465,0.3038116199977909,-0.4360497486321441,-0.15403306027842237,0.33836649069710556,0.05571343926123882,0.28861059223660396,0.019078687872490497,0.2238202712514546,1.02230171329198,0.5859312418227516,-0.48945910147918187,0.023894841748699273,0.4557209575594856,-0.03176304427980912,0.3284455070123771,-0.059991738283725345
