"","Trial","subject","nacc8mm_TR1","nacc8mm_TR2","nacc8mm_TR3","nacc8mm_TR4","nacc8mm_TR5","nacc8mm_TR6","nacc8mm_TR7","nacc8mm_TR8","nacc8mm_TR9","nacc8mm_TR10","nacc8mm_TR11","nacc8mm_TR12","nacc8mm_TR13","nacc8mm_TR14","nacc8mm_TR15","nacc8mm_TR16","nacc8mm_TR17","nacc8mm_TR18","nacc8mm_TR19","nacc8mm_TR20","nacc8mm_TR21","nacc8mm_TR22","nacc8mm_TR23","nacc8mm_TR24","nacc8mmL_TR1","nacc8mmL_TR2","nacc8mmL_TR3","nacc8mmL_TR4","nacc8mmL_TR5","nacc8mmL_TR6","nacc8mmL_TR7","nacc8mmL_TR8","nacc8mmL_TR9","nacc8mmL_TR10","nacc8mmL_TR11","nacc8mmL_TR12","nacc8mmL_TR13","nacc8mmL_TR14","nacc8mmL_TR15","nacc8mmL_TR16","nacc8mmL_TR17","nacc8mmL_TR18","nacc8mmL_TR19","nacc8mmL_TR20","nacc8mmL_TR21","nacc8mmL_TR22","nacc8mmL_TR23","nacc8mmL_TR24","nacc8mmR_TR1","nacc8mmR_TR2","nacc8mmR_TR3","nacc8mmR_TR4","nacc8mmR_TR5","nacc8mmR_TR6","nacc8mmR_TR7","nacc8mmR_TR8","nacc8mmR_TR9","nacc8mmR_TR10","nacc8mmR_TR11","nacc8mmR_TR12","nacc8mmR_TR13","nacc8mmR_TR14","nacc8mmR_TR15","nacc8mmR_TR16","nacc8mmR_TR17","nacc8mmR_TR18","nacc8mmR_TR19","nacc8mmR_TR20","nacc8mmR_TR21","nacc8mmR_TR22","nacc8mmR_TR23","nacc8mmR_TR24","anteriorinsula8mmkg_mni_TR1","anteriorinsula8mmkg_mni_TR2","anteriorinsula8mmkg_mni_TR3","anteriorinsula8mmkg_mni_TR4","anteriorinsula8mmkg_mni_TR5","anteriorinsula8mmkg_mni_TR6","anteriorinsula8mmkg_mni_TR7","anteriorinsula8mmkg_mni_TR8","anteriorinsula8mmkg_mni_TR9","anteriorinsula8mmkg_mni_TR10","anteriorinsula8mmkg_mni_TR11","anteriorinsula8mmkg_mni_TR12","anteriorinsula8mmkg_mni_TR13","anteriorinsula8mmkg_mni_TR14","anteriorinsula8mmkg_mni_TR15","anteriorinsula8mmkg_mni_TR16","anteriorinsula8mmkg_mni_TR17","anteriorinsula8mmkg_mni_TR18","anteriorinsula8mmkg_mni_TR19","anteriorinsula8mmkg_mni_TR20","anteriorinsula8mmkg_mni_TR21","anteriorinsula8mmkg_mni_TR22","anteriorinsula8mmkg_mni_TR23","anteriorinsula8mmkg_mni_TR24","anteriorinsula8mmkgL_mni_TR1","anteriorinsula8mmkgL_mni_TR2","anteriorinsula8mmkgL_mni_TR3","anteriorinsula8mmkgL_mni_TR4","anteriorinsula8mmkgL_mni_TR5","anteriorinsula8mmkgL_mni_TR6","anteriorinsula8mmkgL_mni_TR7","anteriorinsula8mmkgL_mni_TR8","anteriorinsula8mmkgL_mni_TR9","anteriorinsula8mmkgL_mni_TR10","anteriorinsula8mmkgL_mni_TR11","anteriorinsula8mmkgL_mni_TR12","anteriorinsula8mmkgL_mni_TR13","anteriorinsula8mmkgL_mni_TR14","anteriorinsula8mmkgL_mni_TR15","anteriorinsula8mmkgL_mni_TR16","anteriorinsula8mmkgL_mni_TR17","anteriorinsula8mmkgL_mni_TR18","anteriorinsula8mmkgL_mni_TR19","anteriorinsula8mmkgL_mni_TR20","anteriorinsula8mmkgL_mni_TR21","anteriorinsula8mmkgL_mni_TR22","anteriorinsula8mmkgL_mni_TR23","anteriorinsula8mmkgL_mni_TR24","anteriorinsula8mmkgR_mni_TR1","anteriorinsula8mmkgR_mni_TR2","anteriorinsula8mmkgR_mni_TR3","anteriorinsula8mmkgR_mni_TR4","anteriorinsula8mmkgR_mni_TR5","anteriorinsula8mmkgR_mni_TR6","anteriorinsula8mmkgR_mni_TR7","anteriorinsula8mmkgR_mni_TR8","anteriorinsula8mmkgR_mni_TR9","anteriorinsula8mmkgR_mni_TR10","anteriorinsula8mmkgR_mni_TR11","anteriorinsula8mmkgR_mni_TR12","anteriorinsula8mmkgR_mni_TR13","anteriorinsula8mmkgR_mni_TR14","anteriorinsula8mmkgR_mni_TR15","anteriorinsula8mmkgR_mni_TR16","anteriorinsula8mmkgR_mni_TR17","anteriorinsula8mmkgR_mni_TR18","anteriorinsula8mmkgR_mni_TR19","anteriorinsula8mmkgR_mni_TR20","anteriorinsula8mmkgR_mni_TR21","anteriorinsula8mmkgR_mni_TR22","anteriorinsula8mmkgR_mni_TR23","anteriorinsula8mmkgR_mni_TR24","amygdala_TR1","amygdala_TR2","amygdala_TR3","amygdala_TR4","amygdala_TR5","amygdala_TR6","amygdala_TR7","amygdala_TR8","amygdala_TR9","amygdala_TR10","amygdala_TR11","amygdala_TR12","amygdala_TR13","amygdala_TR14","amygdala_TR15","amygdala_TR16","amygdala_TR17","amygdala_TR18","amygdala_TR19","amygdala_TR20","amygdala_TR21","amygdala_TR22","amygdala_TR23","amygdala_TR24","mpfc8mm_TR1","mpfc8mm_TR2","mpfc8mm_TR3","mpfc8mm_TR4","mpfc8mm_TR5","mpfc8mm_TR6","mpfc8mm_TR7","mpfc8mm_TR8","mpfc8mm_TR9","mpfc8mm_TR10","mpfc8mm_TR11","mpfc8mm_TR12","mpfc8mm_TR13","mpfc8mm_TR14","mpfc8mm_TR15","mpfc8mm_TR16","mpfc8mm_TR17","mpfc8mm_TR18","mpfc8mm_TR19","mpfc8mm_TR20","mpfc8mm_TR21","mpfc8mm_TR22","mpfc8mm_TR23","mpfc8mm_TR24","mpfc8mmL_TR1","mpfc8mmL_TR2","mpfc8mmL_TR3","mpfc8mmL_TR4","mpfc8mmL_TR5","mpfc8mmL_TR6","mpfc8mmL_TR7","mpfc8mmL_TR8","mpfc8mmL_TR9","mpfc8mmL_TR10","mpfc8mmL_TR11","mpfc8mmL_TR12","mpfc8mmL_TR13","mpfc8mmL_TR14","mpfc8mmL_TR15","mpfc8mmL_TR16","mpfc8mmL_TR17","mpfc8mmL_TR18","mpfc8mmL_TR19","mpfc8mmL_TR20","mpfc8mmL_TR21","mpfc8mmL_TR22","mpfc8mmL_TR23","mpfc8mmL_TR24","mpfc8mmR_TR1","mpfc8mmR_TR2","mpfc8mmR_TR3","mpfc8mmR_TR4","mpfc8mmR_TR5","mpfc8mmR_TR6","mpfc8mmR_TR7","mpfc8mmR_TR8","mpfc8mmR_TR9","mpfc8mmR_TR10","mpfc8mmR_TR11","mpfc8mmR_TR12","mpfc8mmR_TR13","mpfc8mmR_TR14","mpfc8mmR_TR15","mpfc8mmR_TR16","mpfc8mmR_TR17","mpfc8mmR_TR18","mpfc8mmR_TR19","mpfc8mmR_TR20","mpfc8mmR_TR21","mpfc8mmR_TR22","mpfc8mmR_TR23","mpfc8mmR_TR24","v1_TR1","v1_TR2","v1_TR3","v1_TR4","v1_TR5","v1_TR6","v1_TR7","v1_TR8","v1_TR9","v1_TR10","v1_TR11","v1_TR12","v1_TR13","v1_TR14","v1_TR15","v1_TR16","v1_TR17","v1_TR18","v1_TR19","v1_TR20","v1_TR21","v1_TR22","v1_TR23","v1_TR24","genre","released","trial_ITI","scale_flip","label","session","watch","valence","arousal","watch_meancenter","valence_meancenter","arousal_meancenter","watch_meandev","valence_meandev","arousal_meandev","pos_arousal","neg_arousal","pos_arousal_meancenter","neg_arousal_meancenter","pos_arousal_meandev","neg_arousal_meandev","movie_watch_mean","movie_watch_median","movie_valence_mean","movie_valence_median","movie_arousal_mean","movie_arousal_median","movie_watch_meancenter_mean","movie_watch_meancenter_median","movie_valence_meancenter_mean","movie_valence_meancenter_median","movie_arousal_meancenter_mean","movie_arousal_meancenter_median","movie_watch_meandev_mean","movie_watch_meandev_median","movie_valence_meandev_mean","movie_valence_meandev_median","movie_arousal_meandev_mean","movie_arousal_meandev_median","watch_bin","valence_bin","arousal_bin","watch_meancenter_bin","valence_meancenter_bin","arousal_meancenter_bin","watch_meandev_bin","valence_meandev_bin","arousal_meandev_bin"
"1",1,"ab231203",0.170572,0.89525,0.955701,NA,1.11828,0.401965,-0.280706,-0.196855,0.262099,-0.354843,-0.539302,-0.693264,-0.494671,0.143639,-0.782105,-0.412233,-0.00592572,-0.0928779,-0.224464,0.410391,0.355121,0.109347,-0.38995,0.139828,0.224219,1.12597,1.08072,NA,NA,0.496072,-0.611741,-0.197598,0.196391,-0.427303,-0.482287,-0.483624,-0.416541,0.233041,-0.773724,-0.571385,-0.000431384,0.0454368,0.0185142,0.748552,0.455079,0.0192526,-0.846712,-0.179612,0.116925,0.664535,0.830682,1.07057,0.73947,0.307857,0.0503299,-0.196111,0.327807,-0.282382,-0.596317,-0.902904,-0.572801,0.0542366,-0.790486,-0.253081,-0.0114201,-0.231193,-0.467442,0.0722308,0.255163,0.199441,0.066813,0.459268,0.0865053,0.50863,0.513518,0.949207,-0.283681,-0.0864788,0.0621479,-0.271811,0.115615,-0.00882928,-0.154297,0.153236,0.271116,-0.23774,0.0399483,0.0741041,-0.358532,0.189922,0.315056,0.0486763,0.119776,-0.105625,0.822847,-0.0913952,0.178554,0.0636569,0.252996,0.516132,-0.364204,-0.0993516,0.21745,-0.319132,0.115166,-0.298118,-0.673326,0.032598,0.308915,0.103288,0.374342,0.0832191,-0.687081,0.0514482,0.204858,0.314658,0.526506,0.232394,0.678346,-0.0716252,-0.00554288,0.953603,0.774041,1.38228,-0.203157,-0.0736059,-0.0931539,-0.224489,0.116064,0.280459,0.364732,0.273874,0.233318,-0.578769,-0.294445,0.064989,-0.0299829,0.328395,0.425254,-0.217306,-0.286954,-0.443643,0.967347,-0.111165,-0.17273,0.259382,0.556194,NA,0.614986,0.0865257,-0.124453,-0.000309591,-0.451498,-0.381468,0.0432799,-0.0119359,-0.0279614,0.275466,-0.0392563,-0.55901,-0.0909837,-0.169286,0.473981,0.0314349,0.0729009,-0.207911,0.351225,0.0811292,0.559275,1.59716,1.23375,NA,1.65039,0.857993,0.437582,-0.017651,0.130593,0.669391,-0.114464,0.185538,-0.0598276,-0.700006,-0.586191,-0.0264193,-0.519548,-0.612951,-0.474319,-0.312161,-0.60692,-0.880855,-0.326079,-0.0147571,1.06275,1.89102,1.27652,2.32205,2.21605,0.734388,0.0797906,0.181536,0.324017,0.853576,-0.266214,0.200945,-0.133819,-1.19161,-0.851757,0.181827,-0.565387,-1.34022,-0.539283,-0.17136,-0.509473,-1.03346,-0.0814594,0.167121,0.0557999,1.30329,1.19097,NA,1.08474,0.981597,0.795374,-0.216838,-0.0628322,0.485205,0.0372871,0.170132,0.0141642,-0.208403,-0.320625,-0.234665,-0.473708,0.114315,-0.409354,-0.452962,-0.704367,-0.728249,-0.570699,-0.196635,-0.466596,-0.693625,-0.121595,0.306606,0.13795,-0.503317,-0.720409,-0.712222,-0.174849,-0.23451,-0.279586,-0.144505,-0.00718578,0.0677062,0.338239,0.663587,0.396217,0.227194,0.289229,0.178444,0.0740748,0.0490071,0.421114,0.221495,"h",1,6,0,"rh6",1,3,2,3,0.5625,-0.5,0.375,0.508893674825329,-0.410461034532591,0.384415691314511,3.53553390593274,0.707106781186547,-0.0883883476483184,0.618718433538229,-0.0184168388078356,0.562062723053847,2.25,2,2.64285714285714,3,2.04225352112676,2,0.0138196246858649,-0.09375,0.137776497695853,0.296875,-0.262522716946842,-0.21875,-0.00291097511854006,-0.0899207045771133,0.124951526874024,0.317003967526737,-0.284831210815139,-0.372011904571423,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
"2",2,"ab231203",0.156615,0.0164075,0.141641,0.258439,0.656473,-0.0674702,-0.218438,0.125579,0.147601,0.159998,0.317179,0.0324092,-0.251042,0.365313,0.477403,0.817109,0.815271,-0.673153,-0.404483,-0.413992,-0.633305,-1.20449,-1.04995,0.0951466,-0.0485618,-0.114789,0.238891,0.551834,0.67517,-0.224173,-0.263681,0.142638,0.184615,0.517512,0.366386,-0.178735,-0.23666,0.474405,0.612384,0.942602,1.02102,-0.822123,-0.614053,-0.496846,-1.03871,-1.25871,-0.8734,-0.057645,0.361791,0.147604,0.0443903,-0.0349553,0.637776,0.0892328,-0.173195,0.108521,0.110587,-0.197516,0.267973,0.243553,-0.265423,0.256222,0.342423,0.691617,0.60952,-0.524184,-0.194913,-0.331138,-0.227902,-1.15027,-1.22649,0.247938,-0.109456,0.147303,0.311027,-0.112893,-0.231558,-0.0587232,-0.521074,-0.0429704,0.449263,-0.816893,-1.08454,-0.361506,-0.508282,-0.0107717,0.0886755,0.00285958,0.658209,0.423267,0.945147,0.329824,-0.489349,-0.82131,0.0636365,0.231964,0.458669,0.278372,0.13895,0.108276,-0.167481,0.218243,-0.368269,-0.0962026,0.244899,-1.07315,NA,-0.691469,-0.914009,-0.353623,-0.13057,-0.894349,0.180021,0.606578,0.957924,0.358836,-0.45191,-0.804813,0.208865,0.645341,-0.677581,0.0162346,0.483104,-0.334062,-0.295635,-0.335689,-0.673879,0.0102618,0.653627,-0.560632,-0.697394,-0.0315425,-0.102554,0.332079,0.307921,0.900068,1.1364,0.239956,0.93237,0.300813,-0.526788,-0.837806,-0.081592,-0.181413,0.0791743,0.262686,0.05982,-0.0177663,-0.1983,-0.145145,-0.0909164,0.0527167,-0.100788,-0.0726316,-0.0551822,0.0449026,-0.222955,-0.148068,-0.21152,0.0298916,0.32177,0.118811,0.224301,-0.0992323,-0.624039,-0.249579,-0.646098,0.106815,0.380301,0.308062,0.7771,0.0346475,-0.430813,-0.150546,0.201455,0.756678,1.02084,0.105204,-0.331479,-0.16572,-0.114452,0.712012,1.1804,0.80574,0.0407903,-0.510663,-0.496976,-1.00246,-1.61752,-1.67278,-1.12384,-0.0384252,0.857885,0.423487,1.23963,0.172537,-0.561653,-0.380181,0.00601638,0.77788,1.55663,0.12905,-1.20153,-0.525979,-0.548375,0.507076,1.44515,0.634177,-0.165296,-0.523534,0.0267885,-0.699615,-1.98887,-2.20325,-1.49877,-0.106237,-0.0972833,0.192638,0.314573,-0.103242,-0.299973,0.0790888,0.396894,0.735477,0.485055,0.0813581,0.538574,0.194539,0.31947,0.916947,0.915649,0.977302,0.246877,-0.497791,-1.02074,-1.30531,-1.24617,-1.14231,-0.748921,0.0293861,-0.212303,-0.431649,-0.201105,0.0646337,-0.157587,0.214235,0.436872,0.672986,0.764906,0.731172,0.245172,-0.240618,-0.676552,-0.780765,-0.772032,-0.620144,-0.921204,-0.922711,-0.108732,0.127891,-0.0761258,-0.541836,-0.266659,-0.386727,"h",0,6,1,"uh1",1,1,3,3,-1.4375,0.5,0.375,-1.30050605788695,0.410461034532591,0.384415691314511,4.24264068711928,0,0.618718433538229,-0.0883883476483184,0.562062723053847,-0.0184168388078356,2.08450704225352,2,1.79166666666667,2,2.93055555555556,3,-0.154514144563339,-0.375,-0.714616935483871,-0.8125,0.63001232078853,0.666834677419355,-0.141451888594723,-0.360736187559448,-0.658958260192227,-0.813131596215206,0.68514709897877,0.826025407532783,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"3",3,"ab231203",0.814343,0.160773,-1.15591,-0.23827,-0.480355,-0.432636,-0.296307,0.366951,0.800125,0.33276,0.256568,0.315655,0.657111,0.859868,0.733041,-0.190403,-0.157963,0.201348,0.350378,-0.630683,-0.201785,0.21814,-0.53763,0.198567,0.955281,0.295361,-1.18262,-0.14233,-0.431809,-0.656429,-0.347889,0.253829,0.720206,0.260389,0.325466,0.311843,0.827406,1.03578,1.12717,0.0116757,-0.365306,-0.0535885,0.103877,-0.697691,-0.069221,0.133885,-0.20971,0.0776744,0.673405,0.0261856,-1.1292,-0.334211,-0.528901,-0.208843,-0.244725,0.480072,0.880045,0.40513,0.18767,0.319468,0.486815,0.683956,0.338908,-0.392481,0.0493799,0.456285,0.59688,-0.563675,-0.334349,0.302394,-0.86555,0.31946,0.836516,0.287041,-0.355887,0.159652,-0.0670299,-0.0424438,0.109242,0.380432,-0.149062,-0.282702,-0.388689,-0.4516,-0.125907,0.394254,0.236638,-0.193397,-0.286214,0.349658,0.595258,0.045338,-0.152592,0.344579,-0.169179,0.120521,0.68957,0.493359,0.312202,0.918824,0.490668,0.297545,0.216563,0.486594,0.154461,-0.110649,-0.37535,-0.633441,-0.324065,0.0667535,0.318295,-0.101388,-0.288593,0.0371963,0.106832,-0.478073,-0.272996,0.347738,-0.380149,0.197985,0.983461,0.0807237,-1.02398,-0.599519,-0.624728,-0.382432,0.00191978,0.27427,-0.452585,-0.454755,-0.402027,-0.269759,0.0722514,0.721754,0.154981,-0.285406,-0.283835,0.662119,1.08368,0.568749,-0.0321893,0.341419,0.0417912,0.0430572,0.572573,0.637004,-0.29063,0.319741,0.149234,-0.289497,0.0120099,0.414947,0.321677,0.352152,-0.00977148,0.344643,0.125334,0.204512,0.280996,0.152418,-0.304609,-0.41478,-0.0316705,-0.717445,-0.660045,-0.212266,-0.100249,-0.298817,0.894734,1.40735,-0.0646479,-0.756714,-0.277249,0.651334,1.20434,0.852137,0.0133285,-0.0153774,0.136451,0.124245,0.179678,-0.149836,-0.0110224,0.408177,0.487413,0.667903,0.0548802,-1.16785,-1.44679,0.122173,-0.457639,-0.332957,1.22305,2.20499,0.339255,-0.846398,-0.160308,1.08467,1.63535,1.24057,-0.029917,-0.230825,-0.042865,-0.0862866,-0.0373017,-0.0813281,-0.0944955,0.442159,0.404963,0.92183,0.288594,-1.60418,-2.06525,0.0172026,-0.618762,-0.222516,0.56642,0.609709,-0.468551,-0.667031,-0.39419,0.217997,0.773336,0.463699,0.0565741,0.20007,0.315767,0.334776,0.396658,-0.218344,0.0724506,0.374195,0.569863,0.413977,-0.178834,-0.731521,-0.828329,0.227143,-0.296515,-0.443398,0.00146047,-0.433696,-0.103717,0.397232,0.681469,0.675904,0.75385,1.06893,0.961626,0.688762,0.119111,0.357002,0.536668,0.451816,0.366585,0.484921,0.110614,-0.212153,-0.610351,-0.8052,-0.798898,-0.23869,-0.545466,-0.818683,"c",1,6,1,"rc2",1,1,3,1,-1.4375,0.5,-1.625,-1.30050605788695,0.410461034532591,-1.66580132902955,2.82842712474619,-1.4142135623731,-0.795495128834866,-1.50260191002141,-0.887659634935516,-1.4681391967972,2.44444444444444,2,3.20833333333333,3,2.04166666666667,2,0.208264069130309,0.234375,0.702049731182796,0.625,-0.258876568100358,-0.238407258064516,0.208492732034674,0.246822461034201,0.676159192538083,0.629069761217915,-0.255655383076344,-0.349359353772895,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4",4,"ab231203",-0.379055,-0.132207,0.232092,0.230125,-0.0182821,-0.379101,0.289403,0.0819021,-0.601513,-0.601271,-0.670634,-0.112045,0.0467194,0.7522,-0.0429847,0.0157569,-0.127911,-0.508113,0.0271528,0.198595,0.318579,0.48866,NA,NA,-0.493889,-0.0275808,0.200011,0.410034,-0.0868574,-0.392072,0.182649,0.0633376,-0.633138,-0.919082,-0.499206,0.26286,0.0344362,0.866919,-0.360877,-0.0050943,-0.0719365,-0.567288,0.117566,0.262157,0.165478,0.601032,NA,NA,-0.264222,-0.236834,0.264173,0.0502154,0.0502932,-0.366131,0.396156,0.100467,-0.569887,-0.283459,-0.842061,-0.486951,0.0590026,0.637481,0.274907,0.0366081,-0.183886,-0.448937,-0.0632602,0.135033,0.471679,0.376287,NA,NA,0.199675,0.186318,0.243778,-0.307093,0.161416,-0.359697,-0.698835,-0.839715,-0.764958,-0.165262,-0.105339,-0.261217,-0.153821,0.643311,0.148731,0.348403,-0.268855,-0.0565116,0.370039,0.697132,0.135063,-0.370373,NA,NA,-0.158773,0.361537,0.318331,-0.404894,-0.0548872,-0.665502,-0.703274,-0.916312,-0.648667,-0.362142,-0.487016,-0.372347,0.221887,0.945282,0.367836,0.698015,0.0241747,0.11958,0.468552,0.577722,0.29731,-0.0804257,NA,NA,0.558123,0.0110985,0.169225,-0.209293,0.377718,-0.0538913,-0.694397,-0.763117,-0.881248,0.0316172,0.276338,-0.150086,-0.529529,0.341341,-0.0703736,-0.00120987,-0.561884,-0.232603,0.271525,0.816541,-0.027184,-0.660321,NA,NA,-0.342806,-0.0399215,0.329667,-0.167885,0.0874679,0.00984392,0.264483,0.330067,-0.364911,-0.344257,-0.158875,0.159364,0.241879,0.229942,0.147845,0.15676,0.134484,-0.125971,0.259921,0.234831,0.139233,0.149153,NA,NA,-0.240171,0.222056,0.259148,-0.180411,0.479644,0.642151,0.481368,-0.667911,-0.993326,0.0122881,0.384224,-0.00235757,0.0214517,0.37125,0.0977984,0.196087,0.585064,-0.0285085,0.120718,-0.0108301,-0.802208,-0.902844,NA,NA,-0.226457,0.326539,0.423099,-0.350751,0.584224,0.669794,0.501295,-0.98174,-1.71065,-0.180982,0.550059,0.021762,-0.0986713,0.887767,0.301497,0.359933,1.05612,0.216358,0.281652,0.249773,-0.935692,-1.28405,NA,NA,-0.253885,0.117573,0.0951959,-0.0100723,0.375065,0.614508,0.46144,-0.354082,-0.276004,0.205558,0.218389,-0.0264772,0.141575,-0.145267,-0.1059,0.0322417,0.11401,-0.273375,-0.0402154,-0.271433,-0.668724,-0.521642,NA,NA,-0.949788,-0.841291,-0.535993,-0.140934,0.0959051,0.416967,0.508588,0.12692,-0.235574,-0.398699,-0.160007,0.202393,0.390552,0.496249,0.221857,0.327739,-0.0952141,-0.237473,0.105329,0.113315,0.0394852,0.117744,NA,NA,"h",1,2,0,"rh2",1,3,2,2,0.5625,-0.5,-0.625,0.508893674825329,-0.410461034532591,-0.640692818857519,2.82842712474619,0,-0.795495128834866,-0.0883883476483184,-0.743278017802517,-0.162798455940835,2.04285714285714,2,1.77464788732394,2,2.625,3,-0.181807034270883,-0.140625,-0.728316674238982,-0.625,0.324456765232975,0.375,-0.160895228522366,-0.146143782400176,-0.713770477007137,-0.660255632312213,0.315762101010157,0.360689564213603,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"5",5,"ab231203",0.582899,0.309992,0.0855995,-0.170726,0.351875,0.77928,0.0774229,-0.545023,-0.268942,-0.396671,-0.394291,-0.26712,-0.198615,-0.415597,-0.159935,-0.0919066,-0.19606,-0.1189,0.279564,0.378866,-0.0487529,-0.227548,NA,NA,0.470897,0.190526,0.242809,-0.224042,0.460902,0.70229,0.0115,-0.804314,-0.183532,-0.136839,-0.559507,-0.0266187,0.222974,-0.533772,-0.132162,-0.234776,-0.314924,-0.1001,0.43528,0.209336,-0.331168,-0.471817,NA,NA,0.694901,0.429458,-0.0716103,-0.117411,0.242849,0.85627,0.143346,-0.285733,-0.354353,-0.656503,-0.229074,-0.507622,-0.620204,-0.297422,-0.187708,0.0509633,-0.0771966,-0.1377,0.123847,0.548395,0.233663,0.0167212,NA,NA,0.196846,0.457695,1.27269,0.937772,-0.374007,0.0455493,-0.270768,-0.386388,-0.322182,-0.134311,-0.347858,-0.320575,-0.257872,-0.166594,0.627884,0.0401648,-0.0767055,-0.391648,0.108892,-0.101716,-0.278776,-0.0383458,NA,NA,0.623423,0.596778,1.2956,0.853023,-0.38532,0.252137,-0.318088,-0.270314,-0.479025,-0.521998,-0.429863,-0.199533,-0.279031,-0.33495,0.454309,-0.27889,-0.416345,-0.456481,0.0933866,-0.00849224,-0.0489387,-0.405891,NA,NA,-0.229732,0.318612,1.24977,1.02252,-0.362694,-0.161039,-0.223449,-0.502463,-0.165339,0.253376,-0.265854,-0.441617,-0.236713,0.00176178,0.801459,0.359219,0.262934,-0.326816,0.124398,-0.19494,-0.508614,0.329199,NA,NA,0.285373,0.181965,0.19472,0.281823,0.243469,-0.0462022,-0.209666,-0.42028,-0.0989114,-0.249725,-0.552224,-0.0241697,0.0789244,-0.0863972,0.0113644,0.0292521,0.120248,0.024525,-0.397266,-0.197249,-0.594067,-0.180187,NA,NA,-0.208867,0.615076,1.29632,0.538823,-0.364531,-0.316465,-0.662212,-0.672417,-0.450896,-0.181072,-0.236193,0.506609,0.897501,0.178332,-0.470862,-0.41418,0.477916,0.502809,0.174847,-0.309765,-0.463047,-0.41905,NA,NA,-0.334689,0.773319,1.59929,0.807284,-0.540563,-0.405654,-0.956816,-0.962306,-0.533599,-0.313087,-0.700445,0.603713,1.37278,0.543249,-0.451778,-0.380512,0.597381,0.525425,0.283241,-0.300204,-1.0143,-0.469405,NA,NA,-0.0830444,0.456834,0.993346,0.270362,-0.188498,-0.227275,-0.367607,-0.382527,-0.368192,-0.0490567,0.228058,0.409505,0.422223,-0.186585,-0.489947,-0.447848,0.358451,0.480192,0.0664522,-0.319327,0.08821,-0.368695,NA,NA,0.304715,0.442749,0.343004,0.736987,0.367118,0.257685,0.231975,-0.190619,-0.337631,-0.380879,-0.359123,0.0903539,0.0635539,-0.430723,-0.321838,-0.171842,-0.0331525,0.147657,0.00762626,-0.186291,-0.394321,-0.305499,NA,NA,"h",1,2,1,"rh1",1,4,2,3,1.5625,-0.5,0.375,1.41359354118147,-0.410461034532591,0.384415691314511,3.53553390593274,0.707106781186547,-0.0883883476483184,0.618718433538229,-0.0184168388078356,0.562062723053847,2.40277777777778,2,2.375,2,2.35211267605634,2,0.166597402463643,0.0625,-0.131283602150538,-0.40625,0.0546058609722853,0,0.162218371130254,0.0636659035931693,-0.182512954235088,-0.411964574906142,0.0741279828135958,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
