Trailer,Type,Onset,Offset,Duration,W_score,A_score,F_score,Pos_arousal,Neg_arousal,Pos_arousal_scaled,Neg_arousal_scaled,W_score_scaled
rh6,Horror,704,42.0,30,2,0,2,0.6285393610547089,-0.6285393610547089,-0.7856742013183861,-0.628539361054709,-0.0625
uh1,Horror,704,90.0,30,2,1,1,0.6913932971601797,0.0628539361054709,-0.7228202652129152,0.0628539361054708,-0.0625
rc2,Comedy,704,138.0,30,1,2,2,1.3827865943203594,0.1257078722109418,-0.0314269680527354,0.1257078722109417,-1.0625
rh2,Horror,704,182.0,30,2,3,2,1.7599102109531848,0.5028314888437672,0.3456966485800898,0.502831488843767,-0.0625
rh1,Horror,704,226.0,30,1,1,1,0.6913932971601797,0.0628539361054709,-0.7228202652129152,0.0628539361054708,-1.0625
rc9,Comedy,704,274.0,30,3,3,3,2.07417989148054,0.1885618083164127,0.6599663291074447,0.1885618083164127,0.9375
uc4,Comedy,704,318.0,30,4,3,4,2.388449572007893,-0.1257078722109416,0.9742360096347986,-0.1257078722109417,1.9375
rh9,Horror,704,362.0,30,3,3,3,2.07417989148054,0.1885618083164127,0.6599663291074447,0.1885618083164127,0.9375
uh2,Horror,704,406.0,30,2,1,1,0.6913932971601797,0.0628539361054709,-0.7228202652129152,0.0628539361054708,-0.0625
rc6,Comedy,704,450.0,30,2,1,2,1.005662977687534,-0.2514157444218835,-0.4085505846855608,-0.2514157444218836,-0.0625
rh3,Horror,704,498.0,30,1,1,1,0.6913932971601797,0.0628539361054709,-0.7228202652129152,0.0628539361054708,-1.0625
rc11,Comedy,704,542.0,30,2,3,3,2.07417989148054,0.1885618083164127,0.6599663291074447,0.1885618083164127,-0.0625
uc1,Comedy,704,590.0,30,2,2,3,1.6970562748477138,-0.1885618083164126,0.2828427124746189,-0.1885618083164126,-0.0625
rh11,Horror,704,638.0,30,1,1,1,0.6913932971601797,0.0628539361054709,-0.7228202652129152,0.0628539361054708,-1.0625
rc12,Comedy,704,686.0,30,2,2,3,1.6970562748477138,-0.1885618083164126,0.2828427124746189,-0.1885618083164126,-0.0625
rc5,Comedy,704,730.0,30,3,3,4,2.388449572007893,-0.1257078722109416,0.9742360096347986,-0.1257078722109417,0.9375
rc3,Comedy,704,42.0,30,4,3,3,2.058928568749065,0.0623917748105776,0.6447150063759701,0.0623917748105776,1.75
rh12,Horror,704,90.0,30,1,1,1,0.6863095229163549,0.0207972582701925,-0.72790403945674,0.0207972582701925,-1.25
rc1,Comedy,704,138.0,30,4,3,4,2.391684701072146,-0.2703643575125034,0.9774711386990508,-0.2703643575125034,1.75
rh7,Horror,704,182.0,30,1,1,1,0.6863095229163549,0.0207972582701925,-0.72790403945674,0.0207972582701925,-1.25
rc8,Comedy,704,230.0,30,2,2,1,1.039862913509629,0.3743506488634663,-0.3743506488634662,0.3743506488634663,-0.25
uc3,Comedy,704,274.0,30,4,4,4,2.74523809166542,0.0831890330807703,1.3310245292923248,0.0831890330807703,1.75
rh10,Horror,704,318.0,30,2,2,1,1.039862913509629,0.3743506488634663,-0.3743506488634662,0.3743506488634663,-0.25
rc4,Comedy,704,362.0,30,4,2,3,1.705375178155791,-0.291161615782696,0.2911616157826961,-0.291161615782696,1.75
rh4,Horror,704,410.0,30,1,1,1,0.6863095229163549,0.0207972582701925,-0.72790403945674,0.0207972582701925,-1.25
uc2,Comedy,704,458.0,30,2,2,3,1.705375178155791,-0.291161615782696,0.2911616157826961,-0.291161615782696,-0.25
rh5,Horror,704,506.0,30,3,2,2,1.37261904583271,0.0415945165403851,-0.041594516540385,0.0415945165403851,0.75
rh8,Horror,704,550.0,30,1,2,1,1.039862913509629,0.3743506488634663,-0.3743506488634662,0.3743506488634663,-1.25
rc10,Comedy,704,598.0,30,3,3,3,2.058928568749065,0.0623917748105776,0.6447150063759701,0.0623917748105776,0.75
uh3,Horror,704,646.0,30,1,1,1,0.6863095229163549,0.0207972582701925,-0.72790403945674,0.0207972582701925,-1.25
rc7,Comedy,704,690.0,30,2,2,3,1.705375178155791,-0.291161615782696,0.2911616157826961,-0.291161615782696,-0.25
uh4,Horror,704,734.0,30,1,1,2,1.0190656552394362,-0.3119588740528886,-0.3951479071336587,-0.3119588740528886,-1.25
