Participant,Trailer,Type,Pos_arousal_scaled,Neg_arousal_scaled,W_score_scaled,Putamen_ISC,Caudate_ISC,NAcc_ISC,Ext_Amygdala_ISC,GB_externa_ISC,GB_interna_ISC,SN_compacta_ISC,Red_nucleus_ISC,SN_reticulata_ISC,PBP_ISC,VTA_ISC,VeP_ISC,Habenular_Nuclei_ISC,Hypothalamus_ISC,Mammillary_Nucleus_ISC,Subthalamic_Nucleus_ISC
sub-32,rh6,Horror,0.336456998398241,0.3063673481349838,0.4375,-0.10547225975693522,-0.3538978455546663,-0.2714598259294898,-0.15582219026246058,-0.10172681023236435,-0.10046204509517354,-0.2381747746839996,-0.1564655573821353,-0.05041254655016988,-0.2516550525306804,0.09488521648357798,-0.3286251100350763,-0.1439295843871115,-0.18708148466944954,-0.11824580694104174,-0.14098421144112516
sub-32,uh1,Horror,-0.2470998551922043,0.2042448987566558,0.4375,-0.051320855293953395,-0.075109350652942,-0.10676644573847499,-0.23755824324663516,0.07262258801696518,0.2533763240681199,0.23185824276152073,-0.26894527350719194,0.14822948705459144,-0.10288527383942496,0.27553394585704666,0.04895524134763782,-0.2887236261099202,-0.11039432677112655,-0.4531859547370759,-0.012513394608469142
sub-32,rc2,Comedy,-0.3492223045705325,-0.3793119548337895,-0.5625,-0.16582293882780663,-0.228179316377096,0.3114118173492548,0.14357642400307183,0.7096488326596646,1.012187105859502,0.10667562537131603,0.36991922842650315,0.48622497068900283,-0.0434253387603497,0.14779840691806617,0.4001052139878194,0.17893485735825718,0.20407970977671122,0.3414512128038538,-0.01621711251155367
sub-32,rh2,Horror,-0.0063826530861457,-0.0364723033494028,1.4375,0.1066881142767658,0.0014065818199605743,0.12323609438617293,-0.536348348546625,-0.12655096466365776,0.0658167856083166,0.4025929864998997,0.052557845938135325,0.1261346352153316,-0.15551565116461388,0.39115051628115216,-0.6872771022225774,0.16356568973455232,-0.029916277672663704,-0.0004435539742413941,0.033667559431598076
sub-32,rh1,Horror,0.336456998398241,0.3063673481349838,1.4375,-0.37486488678789415,-0.17400105399207483,-0.5153631550571577,-0.11277524184573315,-0.04495310600251186,-0.09398418118350087,-0.20798234605662536,-0.589838677655667,-0.3986005518644984,-0.41779981718860976,0.0005606141107890684,-0.23845074022994486,-0.1074409272363168,0.06578032526516608,-0.5518193817239663,0.16420706083800785
sub-32,rc9,Comedy,0.2343345490199131,-0.2771895054554615,0.4375,-0.3307678101013173,0.32065739697010326,0.30220207675467364,-0.5806168997508778,0.3288736110224682,0.02438476172356259,0.03851004970199974,-0.016137149626766982,-0.06253969595654285,-0.08857135370947011,0.0160765348331432,-0.3048973389998351,0.272760397550795,-0.5429591932516961,0.10507588373793506,-0.7483358538232272
sub-32,uc4,Comedy,-0.0063826530861457,-0.0364723033494028,-0.5625,0.28087965108213775,0.14037485745685985,-0.11815897616949206,0.04055946821402199,0.43452289303373154,0.5371981871642665,0.004049474018818892,-0.22790618326729753,0.2330873819422008,0.0006853023408921145,0.17225178449090608,0.3375503139552225,-0.06358544254142154,0.0076484096340097805,0.11204255896514814,-0.1445720910168199
sub-32,rh9,Horror,0.336456998398241,0.3063673481349838,1.4375,-0.031537430294640845,-0.073310705048293,0.19123324861357882,0.2792901076197304,-0.5350731638129703,-0.033479591838646905,-0.1105388123492354,-0.20685780684848706,0.17467515173260242,-0.16879932194568517,0.08866752598041573,0.016456439236551375,-0.19130333589874385,-0.18070654742443684,-0.36405640146186263,0.02136124680934196
sub-32,uh2,Horror,-0.0063826530861457,-0.0364723033494028,-0.5625,0.42033653883881267,-0.03468210445210038,0.17993924306806006,-0.3842950059212392,0.4935995843604218,0.14253916087360885,-0.21594529435369586,0.18723235122325038,0.11808881791146127,-0.23047956621825105,0.09954122320213546,-0.05693109773977237,-0.02710243090183425,0.43568826650065906,0.2291129636613208,-0.08684983735991675
sub-32,rc6,Comedy,-0.589939506676591,-0.1385947527277308,-1.5625,0.6043953396835844,0.37790328216049596,0.16755857796326792,0.6188088768275315,0.5044761406697428,0.33900311460655397,0.1747094608230277,0.3454113802700203,0.4193623774159248,0.22368830140515414,0.46961061749788546,0.11939211161953034,-0.0676745294508604,0.5288154728662449,0.3051353758264321,0.4783861923666256
