Trailer,NAcc_ISC,AIns_ISC,MPFC_ISC,NAcc_LH_ISC,AIns_LH_ISC,MPFC_LH_ISC,NAcc_DH_ISC,AIns_DH_ISC,MPFC_DH_ISC,NAcc_LC_ISC,AIns_LC_ISC,MPFC_LC_ISC,NAcc_DC_ISC,AIns_DC_ISC,MPFC_DC_ISC,NAcc_MPFC_FC,AIns_MPFC_FC,NAcc_AIns_FC,NAcc_MPFC_ISFC,AIns_MPFC_ISFC,NAcc_AIns_ISFC,AIns_NAcc_ISFC,MPFC_NAcc_ISFC,MPFC_AIns_ISFC
rh6,-0.17077171321768075,0.40117853737043824,0.0984200026456124,-0.15642444152763094,0.6328096055670314,0.3141706219018299,0.03289136142609109,0.26252895349113264,0.01386503001004099,0.055799177496315536,0.23996656246202502,-0.04274198501944509,-0.1830426336060926,0.6495920668936542,0.34853143069792647,0.6392969650372232,0.6968955938587903,0.33684032454362695,-0.16100217050486898,0.31928908244000814,-0.012972766645979126,0.16892795405124647,0.18613087248337765,0.11051536344320931
uh1,0.0598511026159534,-0.20596628645003937,0.046718207654355796,0.020568887407294137,0.1337043607636129,0.11403514466321882,0.11232408981145918,-0.18167970595025176,0.23088198478527736,0.13511517130623552,-0.0951197012153884,0.2678300788083313,-0.029975399613294304,0.011273322423366039,0.051982209191591196,0.7090699249122948,1.1535130266190146,0.7136966395612522,-0.04643163119800788,0.18589453337771542,-0.0903414628944931,0.1549875038191403,0.15955901352799282,-0.25130757614441385
rc2,0.10842777528306413,-0.155308977292344,-0.1330460776661276,0.38969170628290634,-0.10613001458575433,0.06541196420744877,-0.20379560463219834,-0.0637659621012153,-0.24257576336143732,-0.13531430790893903,-0.08294539830895384,-0.26240487026757897,0.3378109079980283,-0.0989177159036646,0.0980440377166356,0.2633472059538536,1.0605448109670954,0.1250392084718258,0.13384301043157745,-0.50129806732108,0.5012032499580006,-0.07459821556109283,0.24633835244013874,0.07532390333605772
rh2,-0.04526813558708991,-0.17638430555499038,0.3106052722514114,-0.3626520946537705,-0.1613717525470374,0.3844879844227946,0.13491720711428748,-0.21769329175466173,0.007787622595426593,-0.03875405093074167,-0.1922088466935072,0.12882536983886111,-0.16279641368012562,-0.2036121138106692,0.31706519399757993,0.05160761174505255,0.8466795326556517,0.4381389213593297,0.22132514064953046,0.22309775487624017,0.2650739596350729,-0.11103623994158265,-0.10688531783884267,-0.24911850841029082
rh1,-0.22345362328706467,0.24525290814044734,0.008185382345170694,-0.1373005357194439,0.22961082353434492,-0.402515842895445,0.06484906449198378,-0.09937931858803414,0.16563252345990678,0.07295280863840364,-0.030149725671600652,0.15465012437229061,-0.13847630243871478,0.16280109630137024,-0.4752153627192198,0.10316990760802383,0.6750294449669523,-0.3071445539205367,0.5151183902762458,-0.43903691385896054,0.28009433543664386,0.37154459310157123,0.3777674723163319,0.06491584367605474
rc9,-0.27921291101978835,0.30502059877931026,-0.6668370905060611,-0.2505630786873665,-0.03020859199981492,-0.4065344331404564,-0.25086408190813614,0.577435278385887,-0.6539946638133584,-0.2589275141468186,0.5562264918444777,-0.7597661355892714,-0.2064739923702756,-0.01165344678636139,-0.37815378814291617,0.20882026308338594,0.10091956443741729,0.46111320455287264,-0.028408566422933896,0.10777976917223951,-0.1870149563265462,0.30188376002932116,0.04751804309802514,-0.11075064199779923
uc4,0.2224060685485305,-0.6356720798940723,-0.017092895865078114,0.22395570592921235,-0.5395145374575864,-0.03667370531111373,0.007767683606371492,-0.35684579490842916,0.019925939398658627,0.10119420089380504,-0.39659651081364883,0.017065860287129593,0.14099849217179944,-0.45909105968913966,-0.041349182835597804,0.477442051172128,0.847534499035848,0.8181506654846351,-0.1042086647318884,-0.18252434725267985,-0.5820294179040648,0.4030641545360477,0.3089108600994912,-0.35827550579444056
rh9,0.06528770575516527,0.05151509524990729,0.46393536680347314,0.44014143815570045,0.3770174609399753,0.30130398189282614,-0.20432939104241019,-0.1661817512824763,0.29998670949919515,-0.22031996285727676,-0.1362317770427538,0.3205666239907378,0.534142533317547,0.3890738291012131,0.2330674954012404,0.3987297028082182,0.8718326771630895,0.4838375337901477,-0.16265170367290932,-0.12692347747674254,0.014383310423619906,0.11679441547375213,0.21658207711497987,0.30017074149424444
uh2,-0.05495655118301149,0.03450743198255881,0.05045916898505444,0.02536355749220845,0.19245334958769736,-0.2793726136713395,-0.20714626557678759,-0.22050101783804374,0.33131091838316035,-0.2710326289248674,-0.15667811982783839,0.3012503565977385,0.07013329272874022,0.1010854426964831,-0.2622066271983253,-0.2818744588648841,1.249297768690293,-0.26689056251837745,0.23041748647376398,0.09248708887469612,-0.42582575045312243,0.5845368126563126,0.2680900601952021,0.036421628501537996
rc6,0.1463729877179701,-0.009904912711888664,-0.5022706323530979,0.014004836830530703,-0.2727394803943027,-0.5147284232841562,0.2212623550107026,0.0010372195233644733,-0.30090818790410884,0.06938098517125763,-0.013763844016904916,-0.2746443438997566,0.343612070591072,-0.19488808399401175,-0.4735504641671477,0.14393581719909992,0.6754530696293222,0.08564881943033485,0.17315312467456015,-1.0136918638265318,-0.0031701557630340075,-0.47003295803072354,-0.14172485400672724,-0.31148490573425375
