Trailer,NAcc_GLM_long,AIns_GLM_long,vmPFC_GLM_long,NAcc_GLM_seg1,AIns_GLM_seg1,vmPFC_GLM_seg1,NAcc_GLM_seg2,AIns_GLM_seg2,vmPFC_GLM_seg2,NAcc_GLM_seg3,AIns_GLM_seg3,vmPFC_GLM_seg3,NAcc_GLM_seg4,AIns_GLM_seg4,vmPFC_GLM_seg4,NAcc_GLM_seg5,AIns_GLM_seg5,vmPFC_GLM_seg5,Sim_Speer_AVG,Sim_Kragel_AVG,Sim_Zhou_AVG,Sim_Ceko_GNAS1_AVG,Sim_Ceko_GNAS2_AVG,Sim_Speer_seg1,Sim_Kragel_seg1,Sim_Zhou_seg1,Sim_Ceko_GNAS1_seg1,Sim_Ceko_GNAS2_seg1,Sim_Speer_seg5,Sim_Kragel_seg5,Sim_Zhou_seg5,Sim_Ceko_GNAS1_seg5,Sim_Ceko_GNAS2_seg5,Sim_Ceko_GNAS2,Participant
rh6,-0.31626121209865465,-0.4380213898945515,-0.1423823642253818,0.44791497953968834,0.11528401647837366,-0.35729418474997665,-0.3168435207416033,-0.2605954984446948,-0.2285765209037073,0.10807089800303492,0.007128098231964512,0.45712705220650995,-0.5521912915738527,-0.29049826630129816,-0.340033906984433,-0.3387799976587136,-0.058958166007156844,-0.08400355378550267,-0.08713883065724959,0.019210461543600843,0.023600321776700055,-0.020439965030186427,-0.0007941503757280324,-0.09147491024631227,0.023814942339974388,0.04587863080533733,-0.008189720983412186,-0.005627982994949553,0.07012538617054087,0.014668861596186862,-0.02787104624505679,0.005784503016814947,0.016539060735738943,,sub-25
rc3,-0.6048164486342006,-0.31024619650688057,-0.5939007554173581,-0.08458137434921584,0.02551786288617641,-0.2027125509848442,-0.006613989021933017,0.037515049371289896,-0.22900880387249348,-0.35001515657272875,-0.26901607624202767,-0.43546704235541245,-0.6141796988230577,-0.21255287893395794,-0.5263535005870303,0.0630830114768298,-0.005721843613427125,-0.5250730322930224,-0.0751582246637039,0.008235496665075531,0.01579483048101295,-0.019845851181210936,,-0.01562741770225256,0.02352963486897221,0.04990673876993225,-0.008635492741372017,-0.0012299209283580899,-0.03511949837515223,0.006654515643990744,0.02012969825291651,-0.006798679506010947,0.007019972521310716,0.0025362331655009373,sub-25
uh1,0.22009336305415125,0.21557341317821024,0.7028114520775186,0.10913387507292568,-0.340935655445205,0.5866244933135439,-0.5476958230297294,-0.31964163516172167,-0.791283930588051,0.37586346825849853,0.7366436024273163,0.9586851152299007,0.5475093137097965,0.32164159963243294,0.6642751969850849,0.5570587800078923,0.9216651089746221,1.4959016488090582,-0.09341743213237881,0.015957641769205,0.033410116605334494,-0.0204936719608729,-0.011096295832857712,-0.012780281233769593,0.04093628044234261,0.005929545255176148,-0.028908451404812185,-0.017796670583166356,0.07853391359609023,-0.005279465646254968,0.010604197653516289,0.005394206211314102,0.002003863856520986,,sub-25
rh12,-0.3785317546702887,-0.017599145834262548,0.0861580037430626,-0.22522030722128808,-0.2215920062732266,0.1806222604455747,0.13837452602779526,0.3137071603778728,0.09825203929036713,-0.25837498784955265,0.3385639987100492,0.40114173340275294,0.014760814265694646,0.24692085856105084,0.6465884473448738,0.4350138656923414,0.739742894357777,0.8388886049236383,-0.05478226237612666,0.026423207123136186,0.005126433262051202,0.00040046024149649993,,0.020082070321783014,0.0313574499854576,0.016285045996622165,-0.008662687219980026,0.00013805780362640026,0.0557382797435407,-0.006717378969004138,0.019261317991140392,0.012481449024184828,0.009543752181689449,0.011788197886045309,sub-25
rc2,-0.33328253037172756,-0.40085514719955995,0.007411807708188184,-0.5395478868399687,-0.5269768226476484,-0.9744882949684195,-0.673963355913124,-0.3666772450941433,-0.4033410169597022,0.29074031321407406,0.4206883399205378,0.7028809728705904,-0.021632240234799083,-0.4037342320512309,-0.07152260243262096,-0.28269453494506264,0.061613234320871645,0.6667432084676338,-0.052253210394725455,0.014161601548777531,0.002618839935101656,-0.006555082608854814,0.0012990068321636732,-0.0535777051655672,0.02007122388020806,-0.0030216903567021644,-0.0007210626755361129,0.010065519096659445,0.09341849194235101,0.015144922749746307,-0.00868843145014074,0.003440612311560849,-0.002328854746862419,,sub-25
rc1,-0.714245889883456,-0.42060534928588567,-0.32683602309934545,-0.6957828513954974,-0.6108497649280167,-0.7343572275670717,-0.19539552224890916,-0.00016336312845991995,-0.0526159236070094,-0.27412186154368545,0.11749540083804098,0.32292051935239613,-0.44465515851690485,-0.35961045340060893,0.2670712843845058,-0.252009049233194,0.06174368000118154,-0.002373926987466242,0.01895346476973527,0.007398364572557993,-0.024943041969070948,-0.0004423906022401657,,0.00864137270169509,0.01668560743336415,-0.007922664823536322,0.0038819096922120926,0.011859455391866544,0.05922005884025823,-0.0073216332638013585,0.016881916873205914,-0.002703714580532344,-0.009030265434934685,0.002652282673828045,sub-25
rh2,0.1868745868623641,-0.3779541037656439,-0.12199441543969552,0.1317998532251571,-0.5164978082645253,-0.6350345137478067,0.13918318672476448,-0.3411311464583791,-0.5376734123425317,1.040778878863386,0.49977815729171576,0.8518506830816819,0.14543779737005197,-0.33723341856083044,-0.2650058379505497,-0.030037011543106177,0.18109989396195503,-0.111977404153658,-0.10416293387120816,-0.008889306188872396,0.019722589481266574,-0.024827623169182078,-0.015952842709269735,-0.07566094294644754,-0.010930069523119307,0.01865352746783907,-0.0012393454681512606,0.0034290124574450796,0.08073752793617175,-0.005267744345849431,-0.018966201526157588,0.004645067453324745,0.006049562500882346,,sub-25
rh7,-0.15801190530015893,-0.31274639501571017,-0.518953110901827,-0.31823913627729505,-0.5598133761500346,-0.9444496518200856,0.8010028339513297,0.38733218436012246,-0.21905318632177068,-0.04705450409346989,-0.009881926009647842,-0.3031015883473196,0.010253184973523448,-0.2876510750469568,-0.11082380152282033,0.5185762185534472,0.311427152724179,-0.23626541041791904,-0.07904514169730568,-0.03624367791000095,0.012685124404631598,-0.01314615487123016,,-0.020651456073121587,-0.03944347389129607,0.026377731098189746,0.017223283236658157,0.02386962782322047,0.015696812158328237,-0.021250502433049687,0.026382599614988123,0.006272965696764143,0.00595630356850938,-0.002195210042544134,sub-25
rh1,0.0889853481269962,-0.1546775759572256,0.5128763415853284,-0.6511729773377577,-0.12148013556128466,-0.3196679346926758,0.09844120965918429,-0.18804116339385057,0.028854063912896927,1.0965545492822315,0.4210956393629938,1.1260264504772148,0.055046261724852635,0.1613145303552289,0.8272718273551789,0.15209794560638085,0.4799716520578448,1.1575366843226642,-0.07890336948490863,0.01361804064165694,0.0152812109398064,-0.019578659089857557,-0.015089703844827843,-0.10231912290048785,-0.0009862113889028083,0.013807823834452632,-0.006908477443990535,-0.01848467449734133,0.09561157182721941,0.024120254102037688,0.014342846246154704,-0.009197300867389386,-0.020339993510307738,,sub-25
rc8,-0.2046340346165297,0.023809759654174173,0.2542058514822677,-0.4354642263076942,0.044759358962721894,0.33051588212321825,0.87809281901392,0.4570390086267343,0.5313699700196737,0.05560424231943104,0.36638417683860014,0.7776425813018657,-0.19300300237471352,0.1977678033380892,0.7514681571699068,0.4471921276112333,0.7500059088548615,0.9028438693789047,0.006795389299807738,0.003913990873318086,-0.004904199843803606,-0.01273536731146718,,-0.048252660367847346,0.012159644024066411,0.0004455672248931397,-0.013361339952255661,-0.0054944565117121215,0.07469898488049626,-0.012012914302646498,0.01623570502039787,0.004305771249221628,-0.003403578454474367,-0.007278867907049047,sub-25
rc9,-0.3070452637906087,-0.5353072973395683,-0.26654000862102195,0.5582324831047398,0.24374228079575636,0.4111756173968612,-0.22740079341723038,-0.2041354668272115,-0.30076750303196187,0.05766023912535711,-0.004949998532279592,0.17591194131219057,-0.17583965731603599,-0.4190799888829371,-0.4142397938614219,-0.22981413522799538,0.06723895724743276,0.34179910860156315,-0.06002583779046248,-0.005488218684907976,0.013658052029311186,-0.01904405491417678,-0.012860626810507227,-0.07177356784238241,0.026421046180119607,0.025414629829332736,0.008504723832359107,0.004069579701064585,0.05814412867574713,-0.015766819277898362,-0.009007649019708639,-0.013587685785712133,-0.0084733333895311,,sub-25
uc3,-0.5135386459369574,-0.2854764029774318,-0.4176263426621912,-0.05722250309141877,-0.17275426209275652,0.19852146439267832,0.20343746780788283,0.190212505358874,-0.09552151510740227,-0.5585774467097355,-0.12289608754540601,-0.28575672565369054,-0.45736388805977557,-0.17073850717671296,-0.2624198978969974,0.22993907613672357,0.3614257259018892,0.006801130501620444,0.028585600153560067,-0.019748658405294793,0.0038615886817692964,-0.009138961496148172,,0.0378573854293037,0.0013648532687704146,0.017702721995813984,0.006236451698840478,0.008554911321165565,0.05663517997737391,-0.013947496174781516,0.0201082230677635,0.006565273199924523,0.00951226311903221,-0.0033703552552323567,sub-25
uc4,-0.13159629982116136,-0.5043225679547857,-0.5090554118045185,-0.012132245469245139,-0.40748406165474704,-0.6241525635879497,-0.40449280210478844,-0.18825686401722624,-0.76994673299829,0.8683729393974002,0.11285563036778952,0.03619535882479649,-0.19887549637345572,-0.6309319950115989,-0.5397917429505281,-0.4043471020033373,0.07416713535618476,-0.30501876270272477,-0.11886482158341213,-0.014345934125635666,0.027814997633198585,-0.025549665548393198,-0.012127765941689574,-0.08281302621049205,0.006643123894176882,0.024628311872025712,-0.018156763318973822,-0.00904270787237579,0.04436173278814568,-0.0056265128374834664,-0.030033822222849723,0.0156636872766028,0.023443306152037532,,sub-25
rh10,-0.4181323002884932,-0.41486128309851583,-0.7223360770818895,-0.31780656241928873,-0.34403131061902453,-0.7282126244061387,0.12222477603401845,0.18061170572499866,-0.3801113058376868,0.18091042776116437,-0.35661240665263966,-0.6820438769810504,-0.3787847243137477,-0.6588458449542793,-0.655038571821046,-0.05513993714014165,-0.055362787528041156,-0.5054872351269801,-0.05141842868358823,-0.03834121461392278,-0.001098431804259609,-0.010813867360834882,,-0.0134346085334638,-0.0036364011526389952,0.025398933652222053,-0.0036771162478942553,0.009751967150800952,-0.07982585819920357,-0.002809150585891559,-0.007887291709157768,0.013586549799749246,0.029303628078269136,0.009207733858773678,sub-25
rh9,-0.1504047864425749,-0.13087750549341598,0.6210512381113861,-0.4592646217647218,0.008793752035563708,0.5605600607095788,-0.04678240680390122,0.059622031709778256,0.578627693191899,0.6149882145256177,0.7023934483540168,1.7277299779088993,0.1080779753047874,0.09191299259232977,0.4724028315617549,-0.39984285978893674,0.33425356134277356,0.2797981876882898,-0.020152258017409233,0.0032046897399749196,0.01969766965983201,-0.01928549741022939,-0.02373457968923853,0.06490788142802535,0.00367216470492031,0.03178235129857167,-0.0051781307577808775,-0.017760962651202764,0.07313600022303438,0.0012141787551415155,-0.04863235287207781,0.025690628897094024,0.0012643630156917605,,sub-25
rc4,-0.5115000539908844,-0.0454330081700234,0.04816040854023993,-0.5248367887662507,0.09984691695731597,0.3587819217687659,0.4881200159536544,0.5936978310356642,0.7216352555597514,-0.1156588023957966,0.36060821675566757,0.6551574665297162,-0.22916046793136308,0.12473685508272472,0.2919081715155115,-0.12673969622061876,0.2473037479927215,-0.025045125679797088,0.07337551276627102,-0.006424698729248765,0.006041514012413582,-0.009532200914177825,,0.1462653339177606,-0.022513067032252285,0.03298758105659503,0.0027096848111479886,-0.01843222711904059,0.0188220719292242,0.013013451668161018,-0.011676991295083825,0.025590155399936275,0.005411332578248747,-0.021493435808531455,sub-25
uh2,-0.18097251822783872,-0.4842466548641962,-0.14260066089350032,0.44697148985223356,0.12146496064086108,-0.2531478456867453,-0.2295871803216025,-0.2834562886298572,-0.03642427454394437,0.4968905714817165,0.13263248871350938,0.6832321538017112,-0.2838839490302592,-0.5278762773839122,-0.3614891341991719,-0.4991123531211201,0.0775355076069931,-0.25899318310865804,-0.09623360985069787,0.014516024543560387,0.01851763312825695,-0.025966358926787544,-0.00922330915425566,-0.07022838704859843,0.021540635311545066,0.036626505840606345,0.007717896641475208,0.013528685013259236,-0.016331956864270157,-0.006877545927860197,0.004961170386558132,-0.027158424631262768,-0.01579199168098346,,sub-25
rh4,-0.6006446876827227,-0.3182901550420172,-0.18607158975081434,-0.4881690174988046,-0.19332234826362302,-0.013622063916797609,0.15020312528591379,0.07845093607897784,0.234463496105878,-0.15323228329682845,-0.20827948191442502,0.01471637545121204,-0.4250256707678719,-0.34006451046715125,-0.24929450750095544,-0.2569158181641925,0.3185661162196721,0.23376848284814578,-0.032651892459242375,-0.0015731541541592845,-0.0006445566829214437,-0.01683967628545185,,0.04064803813372029,0.017085821308056744,0.0027725274552295384,0.016294298818933746,0.021585647997058404,-0.02848530662026868,-0.0039472701514829305,0.008158774215798772,-0.01040781718632142,-0.0023155411161831763,0.004536811898575174,sub-25
rc6,0.17775517449824046,-0.2970950197317173,0.17680921870931673,0.21728990017016406,0.27773134404396654,-0.12409950501266125,-0.27446057266140494,-0.36868763622116413,-0.563890050723448,0.9330493569785513,0.12462689771438488,0.5930484413251859,0.2013173383323759,-0.09766833018944278,0.47917601472801047,0.0341807214745991,0.0389731213466244,0.8203890873658659,-0.060877275425349944,0.02195328460335207,0.01187084630628134,-0.01904596710617705,-0.012628641723720989,-0.047280665787931817,0.011970629136984646,-0.0017498461208572628,0.007762973962952247,0.0048289878622218025,0.07766201076145325,0.024043927401559757,-0.02680401202517747,-0.004410282972915191,0.013255874226908122,,sub-25
uc2,-0.35957190227488484,-0.34396748850639414,-0.0965046714967655,-0.43110396462948836,-0.6266048165744789,-0.4419689903219052,0.5475415953275793,0.10932383915657176,0.07084760649848668,0.11563399218130123,0.12722742520005284,0.390676127557769,-0.2494207927402835,-0.2584926276529494,0.38720293320351756,0.12181573368561606,0.4140362972378229,0.3998086303483495,0.040277603483550306,0.011338610148143153,-0.01325336775256134,0.0019453121873202472,,0.028000215617822503,0.002267031257100518,0.013629558474136456,-0.009647682656600199,-0.024082066639238772,0.03942828662948744,-0.002701466989123646,0.022863013995612167,0.025392474554842073,0.025238485518428926,0.013522861742241774,sub-25
rh3,0.09581073445873436,-0.4478522491188843,-0.2493784085059071,0.27516426849498055,0.1870160084632342,0.2966237637222081,-0.32494043360316693,-0.44420816715141476,-0.6975301388271721,0.631315254466313,-0.012051403685559793,0.15605941114490837,0.7021762011696908,-0.41025721481393734,-0.579879963919511,-0.48475141769746233,-0.3510000398850881,-0.6524844708730694,-0.09484778843248173,-0.011983138188323365,0.013154828747126604,-0.01918113851663862,-0.015619281599326493,0.045902680790674236,-0.03221597824202376,-0.02851607144063146,0.0022335404682857045,-0.004465747220500929,-0.10548172093249022,-0.010277458022725568,0.011445060134786265,-0.013590195093821908,-0.008695745312232092,,sub-25
rh5,-0.29532164852550263,-0.4231998803319078,-0.5943673307496464,-0.7030889626657392,-0.4260109852524998,-0.4130827322213646,0.9654739325245795,0.20052508049531276,-0.05770912259530626,0.1536506354883524,-0.4204353343672342,-1.0644381656109985,-0.6817281625829811,-0.3707059465819107,-0.6196770284513231,0.30499314871463956,0.4941396920081949,0.02782679905267028,-0.06638523338334491,-0.022656151071757186,0.013933670766450383,-0.007922168892129794,,-0.016516436054161268,-0.02959469913067582,-0.006511886111203237,0.011389248495474317,0.00725028832955482,-0.016839790453864648,0.014575638110558554,0.04273445547525974,-0.004238910850464398,0.002508012857330988,0.008270988974386242,sub-25
