Trailer,NAcc_ISC,AIns_ISC,MPFC_ISC,NAcc_LH_ISC,AIns_LH_ISC,MPFC_LH_ISC,NAcc_DH_ISC,AIns_DH_ISC,MPFC_DH_ISC,NAcc_LC_ISC,AIns_LC_ISC,MPFC_LC_ISC,NAcc_DC_ISC,AIns_DC_ISC,MPFC_DC_ISC,NAcc_MPFC_FC,AIns_MPFC_FC,NAcc_AIns_FC,NAcc_MPFC_ISFC,AIns_MPFC_ISFC,NAcc_AIns_ISFC,AIns_NAcc_ISFC,MPFC_NAcc_ISFC,MPFC_AIns_ISFC
rh6,0.6217903791265866,0.19236304584997102,0.21160466271111095,0.8503732131368187,-0.01612292442267329,-0.031142610164826518,0.0047263154070433695,0.32463087929569323,0.29269879617093514,0.051026780072432394,0.35246640820732844,0.5102677524322495,0.7997972649970801,-0.07761895158273088,-0.22294103134385068,0.3234859250301087,0.7510163985634157,0.15344133313121694,0.8317682212479547,-0.12738377191035088,0.6992786610301409,0.1009148642103403,-0.19059116091941491,0.5738261339399061
uh1,0.6889510936790808,0.1624751404719933,0.3539508512674189,0.13317553294437554,-0.15798679405259913,-0.0411990102752212,1.0614227093779443,0.31641618334560584,0.4720729321221811,0.9153397765753438,0.28292039749018383,0.4747236370621719,0.1654410653660501,-0.15281291488954848,-0.09680710008916013,0.5836138651333241,1.1149194562533282,0.1480605936888085,0.14751376915861317,0.14169687679042933,0.10467036800443778,-0.10439023728367305,0.1555359813277844,0.3669452646167012
rc2,-0.4760526142419138,0.4895832979568039,0.3208826823531408,-0.36837915064484916,0.7289227968806262,0.6613237558485938,-0.35285955073755787,-0.2474080404296296,0.0034394473202501515,-0.4642890139721175,-0.315797360439329,-0.06678598775553812,-0.23746331822980116,0.8608746351999504,0.7683364868770919,0.08329843487064796,0.5658834570730722,-0.17126071354349215,-0.03437764294205596,0.1641997864007938,-0.003696980464275106,0.5633911525827451,0.46193852402780283,0.21488748441066743
rh2,0.21892164255334062,0.1064254935315699,0.1616019988105915,0.3036133513999432,-0.030159180151375423,0.258093546187278,0.024930493219526836,0.2052067098498952,0.04602541576005831,0.09856397821952707,0.11963646846403642,0.05633957387163029,0.21118224151006043,0.06079732573968275,0.3255534472164184,0.6234381215082353,0.4021455815970851,0.6185140542855071,0.026035426068715024,-0.14392434790949574,-0.05711958929521391,0.17811912760223653,0.07164148859561306,0.33329847030945237
rh1,-0.2765084626710011,0.2229638228556756,0.14436225653226023,-0.3813338322130382,0.4943141423139473,0.22009189272968122,-0.04795764332436074,0.23050842143281983,0.05854361143573381,-0.05128087435048804,0.19794850406447814,0.060891962981987034,-0.3297932549634766,0.49368047739083937,0.23085544125709972,0.10306847101549538,0.37581508795061913,-0.17823436147884292,0.4123222421865049,0.05157517385648192,-0.45901942862656325,-0.22860768848822208,-0.35781378598846647,0.08841867147151435
rc9,-0.05672412406249058,0.0834217900064242,-0.3627098710328454,0.6816772199844118,-0.06594424845945425,-0.04615413497333903,-0.3193697640921464,0.21399679793724238,-0.47922409412008155,-0.29915699309874316,0.21807577608886808,-0.4887321500770819,0.6580472077061164,-0.06511815250780752,-0.0509313689165135,0.15318252457975517,0.5475688013345882,-0.09203025557500863,0.3870292139642623,0.0034184478282810364,0.6949458805272524,0.07460877945261181,-0.5499433469076765,-0.008333006725216164
uc4,0.0249772389140267,0.08850727046957149,-0.07256513016786591,-0.4232370440643124,0.010388244170727314,0.11568009020507986,0.4802231369672353,0.06720325139482708,-0.06358380089078973,0.3859218327713088,0.08855909485067591,-0.030201906384398004,-0.3950056692302896,-0.016220151774563756,0.091514109961925,0.3990493048071858,0.929774628489379,0.10991065773668572,-0.040838309069252905,0.06689149236883987,-0.1820194472689209,-0.2712750547512388,-0.32401717558032866,-0.14787832355920835
rh9,0.04688114129449254,0.06715783976991892,-0.07552526604271884,-0.121846569242466,-0.13385948948920198,-0.1784379009119768,0.08206814367197651,0.10271611597943206,0.03253999805085647,0.00864828149896723,0.0958178250227065,0.007860034299836465,0.011498677730154255,-0.15087054695582144,-0.14814534408637398,-0.0027286823289523953,0.508988705492554,0.08620674430445463,0.029187025788543,-0.13877562004063337,0.48068717966884095,-0.5744838956281728,-0.8559239113650307,-0.10631209641345248
uh2,0.3858658894142915,0.1687668247493019,0.3295027614996345,0.23363008776675354,0.2328556229031544,-0.08678847205320718,0.18969882561105678,-0.03750732644930137,0.5788487075492807,0.15420010018093366,-0.08534370851876608,0.5797219420293822,0.29384240151300645,0.30148921893831093,-0.0632190919670201,0.001333715306581377,0.25004300710915156,-0.10452525124434187,-0.13450919665597394,0.2728473577494331,-0.2874547273484231,-0.22664931259525378,0.042160626334757534,-0.10752393144812364
rc6,0.09616314655213176,-0.132013426692583,0.27173857998486894,0.13983433510255866,-0.25346685056899393,0.43404990979591507,0.04454857310203204,0.04461002725207269,0.007997853006095838,0.04981065110743778,0.043175966341087724,-0.032957871567977644,0.11609425412517102,-0.22730052048818938,0.4346369051879196,0.48454733845701187,0.741482579883551,0.32736425497294436,0.563143192037866,0.3724908491346023,0.1468575128415502,-0.22108693010033115,-0.03344183335362866,-0.08535927554371103
rh3,0.1515695171826852,0.10010231897216486,-0.08579402532610932,-0.11012534882662828,-0.3498559322986005,-0.12687072153326862,0.325689994680829,0.34412042655195363,0.021067241661451467,0.38722502115255036,0.16377321143943618,-0.08917371988127135,-0.1204524822627592,-0.17177106792468128,-0.005004979268151116,0.19030087990325556,0.8510876676739155,0.22053204413223715,0.32536073617623357,-0.20127142064181588,0.2501517790752857,-0.1368074980523111,-0.5060387352931571,0.0566172130092708
rc11,-0.715232236642594,0.2932963335052458,0.04025498506427821,-0.3696118661845778,0.05288226630666077,0.09356988794977664,-0.4369748046113354,0.36093504357729284,0.028237638295471306,-0.5599991500414007,0.31191208804732046,0.027248987149976898,-0.25547766452133297,0.10016862196340172,0.09478716029292714,0.5888922770151032,0.6346943395737786,0.204915859697805,-0.06397763780632085,0.10153020850936298,-0.04616923005518432,-0.03119187240182398,-0.34353881197613434,0.0280950499088502
uc1,-0.02850212246007033,-0.35230674227798175,-0.03338653146754646,-0.199816263362918,-0.33461382505880727,-0.3498917961408999,0.12537851684723883,-0.11031458505151528,0.2667860486251684,0.08470659967555023,-0.11947370001371023,0.29448084095723653,-0.14300688450328233,-0.36066958280849043,-0.44937110260599483,0.5087613682470689,0.7844420295346644,0.06718906802170277,0.39197847538016645,-0.14907957556530751,-0.16618213865155837,-0.22812498258502376,-0.10280937961457609,-0.5396687743769241
rh11,-0.3690600637563125,0.5063775754588273,0.1105691898006405,-0.29918564011807053,0.3154519175308625,0.152290174887837,-0.12291676508464465,0.560795689442687,0.021216845245282605,-0.14043052905063166,0.4314156916984979,-0.055827134036659835,-0.28758488529019177,0.4185224024839572,0.2314471822919179,0.8739582714695192,0.14594734748218754,-0.0035902370718569015,-0.14816215333742283,0.5477845416043922,-0.5448828083180945,-0.12254995566188019,-0.20204255629050488,-0.3731995173572829
rc12,0.03956655383524165,-0.43958183390901695,-0.018753727896393523,0.037829279564037255,-0.12511525912020613,-0.04880218295391508,0.0410869291262454,-0.46109339954288037,-0.07560064664777665,0.008223193640681336,-0.41719156234822047,-0.05466613556988824,0.07964117033594684,-0.13206618683204352,-0.06788135917367229,0.4651728433743644,0.9191279535981811,0.24838341420032292,-0.005225574260344754,-0.18174827295887916,-0.04798853237006838,0.07206206480282894,0.1698261740178216,-0.2680298997767089
rc5,-0.18882085142746496,0.0742991209928064,0.1905756732079265,-0.21810160488306632,0.24557437566672854,-0.010286419663615697,-0.07139885123191766,-0.22327176547171504,0.10526609146001556,-0.06483036543421451,-0.10782711022951287,0.19796335735317755,-0.21599793099486225,0.06860658963769314,-0.10131567208122286,0.4480202817997144,1.0117387041590378,0.56883015984045,0.25148304778326297,0.24259553426451694,-0.09630786231189135,0.0046409652822412975,-0.08591546427859022,0.1374263678642947
rc3,0.009666427110253395,-0.13615100274186007,-0.2924660429796229,0.10899363152374317,0.15878467473174065,-0.17205979729788048,-0.11287064910096775,-0.44703057323619294,-0.23991766994264388,-0.10681624657123737,-0.4273433175766297,-0.3199308303517874,0.10142536820854081,0.19151467337469572,-0.07384395962990084,-0.19323512478936392,0.40820238286043387,-0.05931411671305333,-0.4017375163554195,-0.14558948039875563,-0.313911539528068,-0.44558348250122476,-0.11474020701875477,-0.20345465553805225
rh12,0.05571261910807323,0.08849242863763099,-0.24417788686560712,0.038716577581124234,0.04801095246168467,-0.18754650934881076,0.16039774548719749,0.05629324064851878,-0.192972537065253,0.08631792920488196,0.17403218575753635,-0.22752514982641972,0.10484225985452346,-0.08437847941485788,-0.10883058446556329,0.25709515984642745,0.7197145697295615,0.5822389982921894,0.18095389518661933,0.21503831703880852,0.450501573277711,0.14491508867069394,-0.0026309130819487173,-0.18441592748642519
rc1,0.04133542687984744,0.0849919697828955,0.05136691094007293,-0.03284398206415886,0.047717122782414086,0.38777789905880167,-0.0997582419762325,0.20654352825102254,-0.1789029298277592,-0.021039301129068183,0.20423767926086073,0.00146845516141411,-0.1450665385817222,0.041751482376284725,0.09879733051404233,0.235564777866455,0.018677444950269604,0.388133418394831,0.1460341959664386,-0.10135521327460484,0.40580413451240616,0.18766036690860147,-0.3301046669992099,0.1097750382408241
rh7,-0.32041377281522,0.157846118493317,-0.36745436208523324,-0.33940484300058393,0.3720519642418006,0.5759303854070019,-0.08770309586521667,-0.21632878772505512,-0.8594398273983455,-0.1267149902634894,-0.12253425653750896,-0.7449530245678034,-0.27183871893338407,0.34811507990695983,0.6301469808909255,0.5660133319007838,0.4975511491743684,0.557008856253632,-0.5319946263963432,-0.059010627989913154,-0.15881632625576347,-0.11277131693394465,-0.7276371460158463,0.20891871870230252
rc8,-0.13444936428005103,0.0844976475426116,-0.2795767895180328,-0.24140824237434194,-0.34418661916331994,-0.3493771178395095,-0.06785282613642891,0.23426777326525805,-0.2614704406063508,-0.10666883488319799,0.2278293887706663,-0.5120314892485092,-0.21097903156432413,-0.36037529365799226,-0.17775748721226647,0.5612610042407296,0.005500662250801622,0.03636553996763045,-0.08167533641443026,-0.07468757408648595,-0.1579272498542338,-0.11293604161573126,-0.4141789942824496,-0.4497827784310291
uc3,-0.042377691184281537,0.43627165371601623,0.31900713008288567,-0.4331832444803862,-0.0492661486904654,0.0852720115100648,0.2782805574811679,0.560174437391049,0.2217771390010986,0.1582679466589181,0.40803021110975096,0.1696237598940866,-0.15542640307797342,0.15132268909691962,0.2009153489054295,-0.09376011472711417,0.6056555984107854,-0.4751143868632817,-0.23388624121127694,0.31430312183684117,-0.24471033979233708,0.008443133025484379,-0.07251263403571989,0.14483474958273343
rh10,-0.3628051631270854,-0.3202136510683757,-0.1045518633877719,-0.23239528922628072,-0.27111729336763163,-0.03842065679605911,-0.28021697065153767,-0.12376232992000614,-0.22617563766153853,-0.3714022215059237,-0.16319093152880307,-0.1873605332688642,-0.16118744174950145,-0.22895564784546515,-0.059523843583706895,0.09955699986394952,0.08633879822881192,-0.09560477029170115,0.1294254964579599,-0.2919487819936207,0.14516169931930573,-0.16418556334428297,-0.09707285141893972,0.14271291828356508
rc4,-0.12942950102389442,0.026170225483750212,-0.01743462982405985,0.033032132872697545,0.10903402423587684,0.26772374830841206,-0.265877622177081,0.09668139314560778,-0.2925329062815924,-0.1535817425595115,0.16331771422444757,-0.30397062773565614,-0.12933472704924137,0.021287316050444254,0.31629301292341977,0.6447934342686873,0.13600463788435949,0.6683558509299331,0.04072540551724627,-0.1816881106534579,0.04517728712521434,-0.4023384990443178,-0.30061060692892033,0.04360309023625452
rh4,-0.36942032563961563,0.016518748900786775,-0.015645234163838173,-0.3210240422076176,0.18597973158947956,-0.06559972192063618,-0.26409489131886926,-0.01960425301876403,0.03911705161894315,-0.23910887397859434,-0.07643145088880099,0.03854668968408393,-0.3390659086869881,0.286950288556738,-0.08906418243108262,0.13822392804876246,1.6019509047243832,0.13713456820492795,-0.41258908979679837,-0.0976525529279005,-0.2902025651869778,0.15625350642350558,0.053431793260679275,-0.01325743758036975
uc2,-0.007125576249817306,0.2507170637845242,0.5738981392862583,0.10310304531023641,0.12827103524560599,0.17677978663087507,-0.1170454194618071,0.04241512768660074,0.520486118440497,-0.05634874871070371,0.1343360232385632,0.5540818714256691,0.05627158327967713,0.021970931554822444,0.08689221777842071,0.2918306716594261,0.9773782338284788,0.2778837800093947,0.22506110489532594,0.3633657688485606,0.30958786688010426,-0.07074719591443696,0.04019359417761545,0.37777747658985067
rh5,-0.35975659742268784,0.3210559001170876,0.4647479817004762,-0.4664566289563332,0.259151651743871,0.3227520780553396,0.09136510343499302,0.2477341788133815,0.32672332166890133,0.15012105241406457,0.23646166164938567,0.1993127044643724,-0.5552915802295013,0.2797257554799162,0.4821982588191195,0.39322409663206936,0.553150610112502,0.41515270904508444,0.16688916464624506,0.18210140268222322,0.19608299264001627,-0.20886411351977574,-0.06177552161358431,0.3345372826566106
rh8,0.23162489745207562,0.5203377066109146,0.03289983933544433,0.4416631665722763,0.5692568405531029,0.21258556144054497,-0.0887775827192989,0.14884509822958802,-0.3310139097431743,-0.1335556247465336,0.15999136345887505,-0.22233440752379185,0.5027244690770606,0.6978549402264226,0.13225659871910853,0.009126424880435122,-0.13813230582348848,0.12233046177199326,0.030075848792061582,0.5758099434078436,-0.1094835096470691,0.3479229881037954,-0.2776805552518728,0.09436331229575759
rc10,-0.0757899439576112,0.07962686171795402,-0.1996897747017217,-0.28447465603972116,0.08309679874064341,-0.3478299994589127,0.21236885940456338,-0.25096804357004193,0.028678917730942673,0.13567982561083156,-0.07927943105441228,0.10232804577173206,-0.20517455846100133,-0.1350823343037056,-0.4296438083654348,0.09705012394865659,0.6310245994838238,-0.06561681384631637,-0.3682589623141287,0.11675242792968751,0.19544079142110618,-0.7415052859989966,-0.23241229920261047,0.01550388998078868
uh3,0.2128555707545622,0.19225978087780343,0.06255451955374751,-0.020069591108745514,-0.07129371067148596,0.19071190388746023,0.28598917183371025,0.6255635217717629,-0.05182885277697581,0.3383804076358476,0.5374374349944434,0.04260034291307799,-0.07856107748539824,-0.08036864081198543,0.1113813801535262,0.3158205636340367,0.6337515942918348,-0.11770862734208254,0.35071149548212543,0.07775826903195704,0.3030600080672378,-0.15851043415961907,0.23424590524330186,-0.06685003675407417
rc7,-0.009602178921763075,0.17350939441451094,0.2763614619305905,0.23445920662763775,-0.04957306546410943,0.04724393370529743,-0.39769610024126356,0.24737352023522668,0.24060503293055074,-0.21287348128361064,0.23541011385587396,0.2657185129134788,0.12085528975120186,-0.05519404618956758,-0.03563537225268225,0.10710388114725142,0.6307628060383378,0.1843383211797258,-0.3491793588456813,-0.03371531596847727,-0.02418712210893344,0.6973754819582447,0.5893611098965044,0.49198909320959877
uh4,-0.23382252543691004,0.10631734643400532,0.004414779520374314,-0.35486977689433513,0.523104024677966,0.16205783272895513,0.07242582454607667,-0.2916773275704289,-0.2469910671090645,0.04013704342196522,-0.25231669410102536,-0.1947140157537554,-0.3893139291575702,0.41634280578263405,0.09821723548875912,0.10814832741132895,0.549768456893747,0.022629384242206063,-0.3008527720312563,-0.1602269038595653,0.025647684510804836,0.043622351288191544,-0.5736820383244283,0.006205461467577907
