Participant,Trailer,Type,Pos_arousal_scaled,Neg_arousal_scaled,W_score_scaled,Putamen_ISC,Caudate_ISC,NAcc_ISC,Ext_Amygdala_ISC,GB_externa_ISC,GB_interna_ISC,SN_compacta_ISC,Red_nucleus_ISC,SN_reticulata_ISC,PBP_ISC,VTA_ISC,VeP_ISC,Habenular_Nuclei_ISC,Hypothalamus_ISC,Mammillary_Nucleus_ISC,Subthalamic_Nucleus_ISC
sub-04,rh6,Horror,-0.6123560386355259,-0.2756385237847893,-1.375,-0.05153169879243697,0.12469080493908181,0.18232847683818762,0.27264447191955316,-0.17918491175037599,0.3137286474473974,-0.10836014385018061,0.32259004880271885,0.6414905501664607,0.26223953913953857,-0.17193735026614065,-0.028056925196113396,0.4452266516492748,0.26605542034689994,-0.32899520017747436,0.10891918122368799
sub-04,uh1,Horror,0.1832369731978429,-0.0187935357125992,0.625,0.25464626043777444,0.2729557226591688,-0.37612101304399914,-0.2847823557857742,0.4097728322199592,0.3830725502344708,0.10088990545479262,0.03197380300403008,0.1012737557705952,0.04331526404627572,0.2643497491693486,0.22136161618645403,0.2725247762154504,0.08391474619698219,-0.13320569001031973,0.3119694941512739
sub-04,rc2,Comedy,-0.6123560386355259,-0.2756385237847893,-0.375,0.35947687193559463,0.13563133732717228,-0.25285719345923136,-0.03988837961852553,-0.5424264851390176,-0.47439334421074597,-0.3202618311170403,-0.3022449674539009,-0.4665533909934833,-0.6661213720205723,0.007029582069122963,-0.48639178276872336,-0.8039756404820653,-0.12788481439733695,-0.10427237881536587,-0.5491967090450914
sub-04,rh2,Horror,0.1832369731978429,-0.0187935357125992,-0.375,0.0065069131451976235,0.48265613971977517,0.4882058901240397,0.210261805074787,0.13107925438664508,0.5441386018771519,0.5854973864810303,0.9375120387596713,0.3954169588310703,0.4310061552276742,0.26394921966623636,0.12315725930076107,-0.1147513630468472,0.07431902578841436,0.24819146087149502,0.5534220159828387
sub-04,rh1,Horror,-0.6186205505397256,0.25684498807219,-1.375,-0.41023503723471605,-0.18855705769837658,0.18244068164932944,-0.30881074720303764,0.4562320741947221,0.11203717402965821,-0.35967410657182375,-0.022054477958629467,-0.5218666524834354,-0.3484847703422037,-0.058331914179439816,0.2448499105755652,-0.1345259079514457,0.0001903042970003572,0.03637667162614711,-0.024167487364280656
sub-04,rc9,Comedy,0.1832369731978429,-0.0187935357125992,0.625,-0.5120210883425992,-0.2867049909593607,0.13096260211712707,0.13594885997919245,0.04841993626109265,-0.24337820920846118,-0.03866570403775624,-0.15108748183455004,-0.12254306168258826,-0.2938227115041853,-0.052941800748735494,-0.1904757279840382,-0.024381514911449773,0.1052853846965228,0.017421270329233695,0.21542339939018643
sub-04,uc4,Comedy,0.4526109850784328,-0.2881675475931888,0.625,-0.3677080057117072,-0.3903017089662164,-0.08256264926649,-0.08391895997448201,0.07613504195136614,-0.6374294084973119,0.11983398860184911,0.01140223142279543,0.22035668502286745,0.11982211640908891,-0.19126002538409856,-0.01600994209015547,0.20533265174389417,-0.17010139558262172,0.3386986127611152,-0.2029014302504693
sub-04,rh9,Horror,0.1895014851020429,-0.5512770475695785,0.625,-0.1421508933771987,-0.020387798284049567,-0.024745432725687844,0.07366497865511941,-0.39573232732637015,0.14406510236481082,-0.23135792899022578,0.21096889517394776,-0.21398573394588544,-0.1747660917510842,0.09267606559063514,-0.43765264701389944,-0.14937127852385476,0.09139502191272722,-0.031873053037294,-0.010572556820916571
sub-04,uh2,Horror,0.1832369731978429,-0.0187935357125992,1.625,0.20862548398847064,0.05324917081428659,0.01674015679554128,0.3103291165154435,-0.2937262342263911,0.057630015683270815,0.28571192048825866,0.2762555377077593,0.07209685639303172,-0.20069632859971542,0.15037210152857958,0.2057154826990487,0.4058086542596542,-0.12229136758927733,-0.008864950894528236,0.8490297835363516
sub-04,rc6,Comedy,0.1832369731978429,-0.0187935357125992,-0.375,0.9547645484606702,0.7691524621481206,0.4202168578818159,0.6527704924227818,0.24379149902197408,0.5428326247464011,0.2456332770460732,0.4538399613000289,-0.23940768123560413,0.41364375982819784,0.24128790472435319,0.3180975586746703,0.5728385286319521,0.7742360518032377,0.5861269910659389,0.22761159624217375
sub-04,rh3,Horror,-0.3555110505633359,0.5199544880485798,-1.375,0.016887061802973374,-0.004612904458141683,0.054562873239973,-0.1797671240252342,0.5214811381084982,0.09710531201018702,0.43151324088418497,0.15405145254441568,0.5266606683058046,0.4786698102539045,0.5338895076257848,0.25603302836258385,-0.08587340667110034,-0.08622984687663358,0.11791236860906226,0.47280451809798907
sub-04,rc11,Comedy,0.1832369731978429,-0.0187935357125992,-0.375,0.6823824519283664,-0.21379561307834366,-0.5238750905514574,-0.08703059229341673,0.20426539929413084,0.029563108958945393,-0.1729598527784938,-0.44288270269513336,0.0020228650850691596,-0.4903034629408112,-0.32790394074863166,-0.5083367306326849,0.3005608683748342,-0.07023918545098369,-0.32347685628391754,-0.11908084012782198
sub-04,uc1,Comedy,0.4463464731742328,0.2443159642637904,1.625,0.33749193995408966,0.382006503924041,-0.16360858261426606,0.545772807759047,-0.17006540190155997,-0.4935914162047004,0.5745327776400843,0.21240010134888201,0.5059411892514171,0.5538160849002286,0.051815767671477636,0.05206273682695954,0.4603156189558622,0.48536153485416167,0.3592999718970904,0.056682315068016
sub-04,rh11,Horror,-0.0924015505869462,0.7830639880249696,-1.375,0.4469353071049524,0.36569549009433927,0.09664701969056734,-0.19163764008237655,-0.12148795712856543,0.03858925461872226,-0.030331803724166943,-0.1261934895280467,-0.08157002759963798,-0.30181140704263254,-0.009473238254164061,-0.4837365669310098,0.3014241507702823,0.09902598457455981,0.21735817631245963,-0.34624895065354594
sub-04,rc12,Comedy,-0.0798725267785467,-0.281903035688989,0.625,-0.1309588891271336,-0.19661622429389775,-0.03888907099247314,-0.45179146358105166,0.0472536149112574,0.33386982068204585,-0.1859015059369935,0.018237723678016828,0.09665606482054685,-0.19913983264737128,-0.6117431036846215,0.6069798910733332,-0.3872077456724127,0.08829886630244682,0.2984397377343993,-0.016204620207679758
sub-04,rc5,Comedy,0.1832369731978429,-0.0187935357125992,0.625,0.06867178498881575,0.07193794332040712,0.531239789811099,-0.2844374163061901,-0.5647580970764715,-0.18524423578869936,0.37908641443356994,-0.18462679419076602,0.3501828111639819,-0.22873649104530364,0.7044764655241949,-0.011236190827613641,0.45216766331913694,-0.3632740076202198,-0.17962326341513513,-0.04014013248517382
sub-04,rc3,Comedy,0.2103189400452294,-0.1160380358870232,0.875,-0.02088333248566537,0.3203774175693523,0.5268333930620195,0.07803806419332296,0.4666545987573055,0.7123180905690657,0.44092076154867343,0.07266142456289884,0.09434719628427138,0.2579718767711215,0.22717300440344088,0.6207302358994294,0.3551777510738157,0.2542878221114437,0.30698597574896597,0.7202886597194572
sub-04,rh12,Horror,-0.0797761496723283,0.1740570538305347,-0.125,-0.07572114448183077,0.21498959848120872,0.4614650332217061,-0.07818133129238632,-0.31084251739906654,-0.12894539572634528,0.22420258013273195,0.14336468907208563,0.16225417335325462,0.10185034133748334,-0.1336833926510688,0.3689715184676382,-0.11975087710600839,-0.16234115591500342,-0.27507494869604093,-0.3919344542010132
sub-04,rc1,Comedy,0.2103189400452294,-0.1160380358870232,-0.125,0.37992697846103946,0.48166574072331436,0.4163154691276813,0.7115411397457554,0.48966730211611526,0.07735711537807514,0.4876261212254971,0.03288345534426249,0.6643858534063377,0.30067600139397066,-0.033382425916518285,0.2987753961239115,-0.12290360982029545,0.5092957756765961,0.2298405077935562,0.30896870028480333
sub-04,rh7,Horror,-0.1184554949680027,0.7155678879699762,-1.125,0.24205305383323295,0.6248398051351978,0.14890789444740926,0.37753075921098583,0.5674100141069834,-0.07869205877859699,0.42092959744244457,0.10398259783838837,0.4265110355377076,0.18055340378935122,0.23975618933474774,0.5537155302695863,0.4850983095688259,0.580974032898091,0.403020692908086,0.06582898104711855
sub-04,rc8,Comedy,0.248998285340904,-0.6575488700264646,1.875,-0.597439115881502,-0.22483119041666366,0.30239636726800045,-0.08056232949090295,-0.2250389901540183,-0.2973880573150751,-0.2689517926212754,0.08820763833151433,0.03693281397981829,-0.5906651246385595,0.0935889220881549,-0.2041325925153291,-0.18906655276160275,0.12433611219263586,-0.06685497019899668,0.3119825824359153
sub-04,uc3,Comedy,0.5004140297627875,-0.4061331256045811,0.875,0.21707787815416618,0.21422892207699615,-0.10406928684313303,0.3316462981778862,0.020373905006082445,0.33765994073106137,0.22807097984560235,0.29740825018785627,0.144247991733415,0.3615007122772643,-0.09135052304051064,0.046161952732902994,0.058086983172282586,-0.10551346052412736,-0.10810353469986722,0.3369291548681636
sub-04,rh10,Horror,-0.0797761496723283,0.1740570538305347,-1.125,-0.24172979842897058,-0.15816839844150232,0.18776242217483,0.3172529715671323,0.3022864417707173,0.07723673156769875,0.15399234536415388,-0.12178170672586337,0.282828516040266,-0.18334032519009802,-0.1591389184620768,0.2170424452221944,-0.12690748323021064,0.38873392076116914,0.33339409542739823,0.13160867392608028
