Trailer,NAcc_ISC,AIns_ISC,MPFC_ISC,NAcc_LH_ISC,AIns_LH_ISC,MPFC_LH_ISC,NAcc_DH_ISC,AIns_DH_ISC,MPFC_DH_ISC,NAcc_LC_ISC,AIns_LC_ISC,MPFC_LC_ISC,NAcc_DC_ISC,AIns_DC_ISC,MPFC_DC_ISC,NAcc_MPFC_FC,AIns_MPFC_FC,NAcc_AIns_FC,NAcc_MPFC_ISFC,AIns_MPFC_ISFC,NAcc_AIns_ISFC,AIns_NAcc_ISFC,MPFC_NAcc_ISFC,MPFC_AIns_ISFC
rh6,-0.07026845977579019,0.3413738998491655,0.30641482068843207,-0.009282992569829758,0.2653649437523274,0.060219034571086225,-0.15177935186802227,0.4260242675216353,0.43508436699817504,-0.20381359359261933,0.5103881355412675,0.4949551802076738,0.03605970781944257,0.12646976971725346,-0.010383664030689015,-0.3532599981356594,0.8345870610054932,-0.021982954579737656,0.30790525438659316,0.5190942929721563,0.19891839999881808,-0.06312344682094924,-0.07403012909402425,0.38793768389252364
uh1,0.3544951716149957,-0.3533611935737689,-0.12352862811851047,0.37377078971864064,-0.32561514670732644,-0.6248483026575632,0.21884462442254987,-0.36026028841930235,0.23642334393319883,0.26164471408444007,-0.3222997019533116,0.20150596529957857,0.3235626591230662,-0.34894436354656677,-0.6474118878235458,0.3549030210108052,0.4053212270432912,0.03850615694048589,-0.007650013068528239,-0.1338883839286711,-0.666355423194324,-0.06598280979224015,0.0954415731237142,-0.09291931293631941
rc2,0.0269063988124696,-0.49248355139170014,0.47175262241637483,0.17814301755788484,-0.4738949455830584,0.1470053387897716,0.02139909564623163,-0.0824099505075449,0.6078189397381198,0.002586035278557375,-0.02939735881106186,0.5021600338858534,0.198262452850073,-0.5517407668859448,0.17578719472670715,0.1421566135384915,0.21499643793818865,-0.1778822837184859,0.04411799134566448,-0.19807576511016337,0.2942699058738407,-0.3454228164564719,0.16043518285160363,0.15904007997901318
rh2,-0.193034286572636,-0.13142545913064987,0.2691183777405795,0.08567524389558448,-0.1750245174860028,0.15859617253030184,-0.232013651130675,-0.028736314528062096,0.11439965627427051,-0.21073281024225818,-0.12974305382542362,0.09239424625115542,0.09443592413177444,-0.06350250285773913,0.23750468844944908,0.18915132550639827,0.8414192872275443,0.1464034271208502,-0.35811431873977506,-0.30794065723131386,-0.08356525949789693,-0.25604056143278414,-0.34325900137886534,0.11766047110813262
rh1,-0.14661510337898406,0.09288769502768096,-0.09530037029613223,0.09879280412942139,0.13279219131297113,0.14027594917103922,-0.3690137388872429,0.18126988734727384,-0.09545058964609947,-0.3768154094074235,0.32100171770939784,-0.14020419060904393,0.1277555652859705,-0.05750843824915614,0.2457803671416256,-0.1816081009618493,0.383073394956603,0.2902552345722281,0.04865662859319353,0.2751554479803669,-0.20575913390886952,0.17980237721904097,-0.27021503630974986,-0.5466101432744745
rc9,0.018240059905720227,-0.4698919360453143,0.030162474242591865,0.14500616685240525,-0.12334781943401035,0.3253634460162137,0.024674799024554644,-0.34251009077269656,-0.3281206323263041,-0.01585630822137985,-0.4075487415437929,-0.45207427973994196,0.23377537521959324,-0.06058297164192748,0.43979164385296143,0.19713754137460177,0.7597210228393885,0.007338277757758352,-0.15731028833541694,-0.3183218121619905,0.047569336185146485,-0.18638215066505734,-0.43450661578436517,-0.046754036386673366
uc4,-0.02954217866394575,-0.04192915823666433,0.3568091286345066,0.23428804941471817,0.05366451306001869,0.4199177631849556,-0.3473316443292913,-0.22566752546150515,0.09393730702472185,-0.30949758683453776,-0.13410693270928933,0.14328372905962322,0.2237508672768412,-0.00353406623651815,0.36214133286233174,0.4622283806696039,0.6533513933289068,0.18106807288084598,-0.07463403972117577,0.0824404032002526,-0.061915836432961405,0.09717415978671233,0.18218316866674633,0.3917921255267137
rh9,-0.18190411283545396,-0.20561153303925128,-0.3160881515012374,-0.0821656388563838,0.22315754451244826,-0.1473031446612845,-0.1666926217641389,-0.483843026050257,-0.19131016191779557,-0.18728843148560487,-0.43094461528164146,-0.1948955227373818,-0.04482726314833577,0.2209926033354338,-0.12084655841105657,-0.20454616976061463,-0.001470516036802799,-0.11204702079065049,0.2115223284559333,-0.10915888619597904,-0.07682991973182852,0.12666853877364656,-0.02918036207910153,-0.42713833670788
uh2,-0.32076010608363636,-0.21253409481198565,-0.3213814220776194,-0.10167328685388603,-0.45874965086189484,-0.29452875477746654,-0.2289411627228222,0.026274858265485184,-0.23266312446633725,-0.2950831094055114,-0.057813859909882574,-0.25442332012386026,-0.07305340753618668,-0.3883449803730907,-0.31958658967496095,0.17968124022907467,1.0110651030781117,-0.034674282191797454,-0.17431576626674541,-0.35903664614990005,0.3960978312358055,-0.1037369924647971,-0.33459010475245826,-0.031119442922449933
rc6,-0.14739959452576226,0.12624867270580523,-0.17920174107747783,0.16384180443895383,0.27739144507979097,-0.1788333433279648,-0.2270620633192795,-0.06336216753288047,0.08452003276213498,-0.23756339023869127,-0.12513357835238054,0.052016850360574865,0.22419999894711795,0.32781060451188115,-0.12257049723813324,0.10333788732936239,0.49771560285046196,0.059503233451507764,-0.5061217563683843,-0.0233702477850494,0.2127253092756321,-0.5084990070811414,-0.14081870611499273,-0.5736006371910481
rh3,0.27366822446013134,-0.09228298461632575,-0.12168965289748981,0.7837010311048404,-0.05836705357197016,0.49135173156752604,-0.1220548466505203,-0.2505806452766318,-0.45108596903837345,-0.10022327439984953,-0.2602150669478526,-0.3351116561711375,0.6925213365097532,-0.03996888807659442,0.34382397003882453,0.646585864306143,-0.08215807640523676,0.04271787946136916,-0.26453222691157624,0.14393315158064707,-0.5308205308688004,-0.10761734164108527,0.10966419529286794,-0.3732459239522742
rc11,0.3121573597526097,-0.14090857694038209,-0.3530968715680912,0.19958990282483888,0.17834597193627272,-0.4484174119322037,-0.013720959421061954,-0.312752220335621,-0.1538999933199152,0.03539454530874439,-0.2939681887091327,-0.26175097510412076,0.16894502639106557,0.17796517021315317,-0.2906428739807922,0.27466769322962675,0.34506214092750837,-0.030954457184892637,-0.3025503157333831,0.012842347254583344,-0.21439325635548856,0.001859932161974109,-0.2040511285099106,-0.011857205464477898
uc1,-0.3128632283939585,-0.4350493511118984,-0.1880801202583759,-0.5262174480696623,-0.3261665301460191,0.2856072606244949,-0.12162470222352825,-0.26549557020055564,-0.4837028857070837,-0.06423143438971303,-0.2957792562855761,-0.45864717982494013,-0.5878627087903953,-0.34100294782363677,0.35742468525537924,1.085276963322306,0.08719363792548857,-0.05418311535551538,-0.07171995380043049,-0.3097815313364654,0.00701052134755354,-0.49560516778363234,-0.24700553484480997,0.02601137145970415
rh11,-0.008012228038794637,-0.00357774724432684,-0.17833970232867002,-0.0033502585528184027,0.10362189393006543,-0.21156785928048533,-0.040181728778177765,-0.03455444942369508,0.0477753714284001,0.006246252042374595,0.018242806385407997,0.08186038321444729,-0.05936463887751638,0.041863352056859586,-0.24771123946576373,0.21890947925284504,0.5723165146876011,0.4167785704028477,0.17120251399700875,-0.6260242900014016,-0.08257907330737113,-0.17477373003476734,-0.4070664735614115,-0.05881763742624977
