Participant,rh6_bNAcc,rh6_bAIns,rh6_bMPFC,rc2_bNAcc,rc2_bAIns,rc2_bMPFC,uh1_bNAcc,uh1_bAIns,uh1_bMPFC,rc9_bNAcc,rc9_bAIns,rc9_bMPFC,rh2_bNAcc,rh2_bAIns,rh2_bMPFC,uc4_bNAcc,uc4_bAIns,uc4_bMPFC,rh1_bNAcc,rh1_bAIns,rh1_bMPFC,rc6_bNAcc,rc6_bAIns,rc6_bMPFC,rh9_bNAcc,rh9_bAIns,rh9_bMPFC,rc11_bNAcc,rc11_bAIns,rc11_bMPFC,uh2_bNAcc,uh2_bAIns,uh2_bMPFC,uc1_bNAcc,uc1_bAIns,uc1_bMPFC,rh3_bNAcc,rh3_bAIns,rh3_bMPFC,rc12_bNAcc,rc12_bAIns,rc12_bMPFC,rh11_bNAcc,rh11_bAIns,rh11_bMPFC,rc5_bNAcc,rc5_bAIns,rc5_bMPFC,rc3_bNAcc,rc3_bAIns,rc3_bMPFC,rh12_bNAcc,rh12_bAIns,rh12_bMPFC,rc1_bNAcc,rc1_bAIns,rc1_bMPFC,rh7_bNAcc,rh7_bAIns,rh7_bMPFC,rc8_bNAcc,rc8_bAIns,rc8_bMPFC,rh10_bNAcc,rh10_bAIns,rh10_bMPFC,uc3_bNAcc,uc3_bAIns,uc3_bMPFC,rh4_bNAcc,rh4_bAIns,rh4_bMPFC,rc4_bNAcc,rc4_bAIns,rc4_bMPFC,rh5_bNAcc,rh5_bAIns,rh5_bMPFC,uc2_bNAcc,uc2_bAIns,uc2_bMPFC,rh8_bNAcc,rh8_bAIns,rh8_bMPFC,rc10_bNAcc,rc10_bAIns,rc10_bMPFC,uh3_bNAcc,uh3_bAIns,uh3_bMPFC,rc7_bNAcc,rc7_bAIns,rc7_bMPFC,uh4_bNAcc,uh4_bAIns,uh4_bMPFC
sub-11,0.22940970296753266,0.24393104808219235,0.1486392888489682,-0.09999405709597185,-0.06466547447287471,0.2308342403951661,0.28767433768613665,0.007535915045389557,0.5359171948300359,-0.0069132146901432386,-0.03185065872734072,-0.012185484724904373,-0.02867589457067552,-0.06514598539438321,0.03282596769280671,0.04422086158167686,-0.20460339937053068,-0.055757764850882297,-0.04982281717496851,-0.22274254244009978,-0.051731568203283604,-0.13089182553444667,0.3558798500965427,-0.07118663343870228,-0.13036752813371433,-0.12445381390445473,-0.34511241405233933,0.26163856257623685,-0.4479818271342457,0.03591023296888465,-0.04967632150662213,-0.2013499345049407,-0.22829890703021172,-0.3532914101110497,0.0754269383713912,0.22772458152147712,-0.01686147265845797,-0.20726168650012233,0.07740747995372252,0.06562429616733934,-0.4007214949503311,-0.34559301593975394,0.19211314212177524,0.006996206480376133,-0.29322156207054517,0.019372757291214127,0.5159387559987993,0.0750775251332701,0.2247447336520551,0.2924510827451473,0.2953134124266589,-0.05169415942376633,-0.285967144761628,-0.4014969854526278,-0.19936279033948118,-0.8599403340540333,-1.1330625076441971,-0.22345448671637927,-0.11129606410175297,-1.0054895479962953,0.042909843257705985,-0.5115396368893473,-0.5063362583609448,0.10912186978883263,-0.1009125195929192,0.4663084988415741,-0.02638307160955374,-0.2722905427665395,0.5842083441664724,-0.3894953792028988,-0.5083193534054011,-0.5894464635935732,-0.2570602631570575,-0.5531108488936909,-0.5485979550644472,-0.016842039342539326,-0.14066239663555138,0.39632700917462454,-0.15538280553532768,0.5394058901536619,0.13482883256659858,0.1945566615024349,0.35949322986902343,0.3250863119636489,0.3923309100816092,-0.10175516203812353,0.23936315623197732,-0.12312883714749365,-0.2490524246485849,0.19112586680854882,-0.2273222286165697,-0.4180103029821435,-0.054210057821316104,0.3716622742632567,0.6218157809350864,0.501979321391107
sub-11,0.2261144320779681,-0.04054730656269425,0.22305566077256989,-0.029490933543092852,-0.07145173212801958,0.19150308821205764,0.3118130592989719,-0.008159125757676904,0.23077869443592888,-0.11963250595945643,-0.14443224934775256,-0.12439298864739631,0.08749673992156914,-0.010881223655945925,0.23206986758828402,0.021139365368517765,0.01723352758300603,-0.11276244798548554,-0.14083474155249687,-0.22398163003701016,0.13512459467122426,0.00835423055015155,0.33220573104906964,0.07019086183508669,-0.05523290499814894,-0.030594286522533657,-0.04427971840703657,0.06753876815420394,-0.18061096175445748,0.2394995393500759,-0.08915598429414608,-0.3003803148269827,0.06467012147098936,-0.38315072318754745,0.04465366042487175,0.08596102791082393,-0.04344256370532415,-0.03570757545062959,0.03691305761000006,0.1621975422898561,-0.3239804170938214,-0.03233381552633401,0.03990957571687722,-0.13287725505831974,-0.41826196403292104,0.09382212816603364,0.5430521723586063,0.24036461293263695,0.1546489736456625,0.11825923885765596,0.012941616828910601,-0.19768853829543426,-0.41638373364862713,-0.7586823551248265,-0.3778966208071433,-0.8428193649136128,-1.2036923099299393,-0.18191533524298778,0.06987063380528327,-0.8469079571480783,-0.08825988646940319,-0.5854509805882145,-0.5363566326274449,0.27819241990810467,0.21975727976442566,0.4632717467672052,0.05098036936116188,-0.2775423998995555,0.2000449710845471,-0.4192242312503664,-0.5312340893532714,-0.7793437807340831,-0.20353853288892754,-0.24522931367472292,-0.2762830900966109,-0.09776040287457297,-0.25869098718747324,-0.025870436405023373,-0.3831472350899682,0.4071114141499214,-0.10377532993284033,-0.06761661218669501,0.14302706252829012,0.24258707320566514,0.026136076053079937,-0.49261014763099403,-0.019905718513095007,-0.38201226630323404,-0.7955082725702111,-0.7230213821769379,-0.17548535776643595,-0.1891041313044418,-0.2001767099367518,0.1962389661811662,0.3177530485866363,0.039726409496160756
sub-11,0.14441795773169527,-0.3905273091369353,-0.006691533820460158,0.08089829404936705,-0.14627639125664516,0.09688527460671517,0.16879839640827196,-0.08066483967048671,-0.16056499573102323,-0.12429208932594146,-0.15727167001840986,-0.18135109439871314,0.23008530411106873,0.08472599017107835,0.4036961116417977,-0.029613743721057597,0.18484065855248494,-0.09770408209142108,-0.2071434923055245,-0.030734809727369004,0.3579893300599923,0.08486334502508827,0.13350524395313357,0.10952511352830574,0.06248704198419451,0.01363005863582508,0.26472819256372515,-0.104990065163995,0.17288360854553533,0.41743015516237825,-0.07947202379644104,-0.17733874687706153,0.369031532377797,-0.2862190544153265,-0.0911193833243432,-0.02898956989087287,-0.016763018479129872,0.1522884384422793,0.06775343401648203,0.28632571268417834,-0.06926353087118399,0.1361442298411944,-0.012279418094898858,-0.12478903865717461,-0.30420561919619743,0.17247090028520723,0.48635430354168474,0.2637605861914853,-0.03774274956543602,-0.21247313458884537,-0.3891073526515284,-0.3916893931290219,-0.5373392398677463,-0.8964897656985713,-0.3522307527177263,-0.6323003947594992,-0.9250801113103517,-0.12202347984351773,0.30513072322602425,-0.591461067174824,-0.19341122785879195,-0.5351550597997786,-0.5335158409551197,0.31233175735131125,0.24380711210809847,0.22671743236988465,0.1010544790300458,-0.04702348944273861,0.14098433941717337,-0.320403903245285,-0.43459824403546143,-0.5703082857172581,-0.15030865430345466,-0.08512019568011661,-0.1057467796224925,-0.05471630173981719,-0.1490809473228885,-0.1547046027565804,-0.3631133494874276,0.1344100704250276,-0.2805069823246549,-0.20916193273119163,-0.06916389559423147,0.06927162391396895,-0.3388265767133835,-0.7141433139142098,-0.27869317938348204,-0.38094070073356623,-0.805243930133057,-1.1891160608283444,0.0009511425403075854,-0.007839241293306723,-0.4225854864258255,0.01085231588129331,0.1260276858354746,-0.16465956326698306
sub-11,0.037973529243331444,-0.48527039718404863,-0.19931588174857115,0.15125020459160593,-0.2072965616002632,-0.0176157839961895,-0.08362466385673176,-0.1018493265034513,-0.38950573304840685,-0.03691732914194144,-0.046635281282012275,-0.19019547704129658,0.2557416299912977,0.1251854149182277,0.3945415674490394,-0.05215588065612518,0.24587682564092303,-0.007767357063938156,-0.20663992392078195,0.14811825759356667,0.4376119560628817,0.05214413673876937,-0.15020955552047655,-0.018020513188071415,0.06346564492785511,0.005844813589048141,0.18725746029233367,-0.15336510760527744,0.3091902726526632,0.41564318836962316,0.04496845125604545,0.008977938606107242,0.4462886383328291,-0.1297294541979206,-0.2946822778853393,-0.05812808285953881,0.018675264639993614,0.22591319897814688,0.12105898586183086,0.3670803497472537,0.08221990961645717,0.10571778657034019,0.05539986025552363,-0.07887191282762056,0.08083075092161282,0.16111556029550061,0.28895729108334467,0.09505233916357658,-0.20526101942897979,-0.36438470617444435,-0.5079687162414745,-0.3889079961365436,-0.42495085099806024,-0.6747832014735076,-0.1976581515086791,-0.3737065914679558,-0.524960695275284,-0.14276409367006831,0.3118094086741339,-0.5231749230160829,-0.2451589981329015,-0.5118608533002736,-0.5815073014093997,0.23896481301861017,0.017369438805764702,-0.06449605816025922,0.030654773203050253,0.08395918584840693,0.17658164616314034,-0.18406211783742116,-0.25147493943690186,-0.26014438955794306,-0.12792137986466504,-0.24366951813504778,-0.1200779283678246,0.038347700623733744,0.054706525404510445,0.09779783932707402,-0.13021165930752046,-0.14319003140819336,-0.3148476226146889,-0.24294193985092769,-0.18002548127563747,-0.12414311437849114,-0.49534393817458033,-0.7080805668835772,-0.36125066554279883,-0.2878435913016562,-0.449103344320587,-1.0356497555408588,0.25548909935499287,0.05911055901989187,-0.5504793978328052,-0.2086562320573475,0.00515518048064928,-0.043123459846386825
sub-11,-0.031820119134375685,-0.31112736648861816,-0.10278570980349797,0.10175898041105653,-0.1689499518023367,-0.10675881130158862,-0.26433801982119265,-0.08635059816606153,-0.36690269291717276,0.05630501918135716,0.0788137731279124,-0.2489775725620023,0.149419661719719,0.08405979875414667,0.13700759613231453,-0.014490960200443555,0.18025135081232133,0.10375536226068144,-0.0830353216587125,0.150499777224326,0.3164984172698878,-0.022123779078127685,-0.34644279626181057,-0.23414405407075845,-0.06418048912094287,0.07863557142630202,-0.19358467775663396,-0.1139445385242488,0.1800715618612352,0.19657093906870748,0.21650413002891264,0.054985151684807415,0.26247415834366117,-0.004531206971416356,-0.4334462234095312,-0.016961717745361746,0.02925659502364026,0.15576257170326088,0.1602707023525427,0.3120369474981849,-0.035482921970831506,0.022716760384123014,0.10198477354970246,-0.17224602785321952,0.4908135025446696,0.015411445696185445,-0.032357591842908706,-0.1639218803213582,-0.24238825654266455,-0.22100613501289684,-0.28012509437128463,-0.14709744754324372,-0.1343584586883559,-0.3000263810001025,-0.04190657821042771,-0.23720370384763734,-0.22745636996708785,-0.24700866552201634,0.00709081653289159,-0.6654856569748315,-0.27908703457782896,-0.5578759176718527,-0.6186787316789477,0.1682658589562035,-0.21372968078715163,-0.2177050478239285,-0.05914789054350814,-0.015519989949827326,0.030448294828279137,-0.07211526476032813,-0.11286295293871765,-0.1855036973280485,-0.09415293082658921,-0.44674628368307534,-0.1334227499012135,0.09921222788281801,0.20355457065224777,0.465622710543132,0.09649285667707402,-0.3685494752253041,-0.2766646450691449,-0.27551613085811644,-0.20270529294736872,-0.3369524153936935,-0.4174549781319873,-0.5499090782373806,-0.26073436576136405,-0.26894432242959326,-0.16343225683557708,-0.5847972201158029,0.40293815016721146,-0.001022480509910495,-0.48028330617440645,-0.40002951926094343,-0.16869206398641282,0.1802435751128271
sub-11,-0.03802907756633728,-0.11587576262135098,0.1427916353304723,-0.059959948746236995,-0.07552909542135797,-0.13737694893761526,-0.2536761824584456,-0.1367204544407687,-0.20485690212819058,0.09905853358093744,0.06920963973360693,-0.4007868493881811,0.032461288869009515,0.024096581535668272,-0.2049495116026726,0.046292251427567384,0.007394684992403956,0.17901116879010168,0.1457591554069919,0.017796790953508904,0.10611192445400203,-0.06386861666265461,-0.36497341573984565,-0.4126932408231043,-0.17216306422924327,0.2511283404809291,-0.47547314553616404,-0.10984553579036999,0.020519426256481944,-0.12409952864643693,0.2964095060237927,-0.07922339154753372,-0.04711039413346588,0.03605216917652078,-0.3788258670758239,0.044706096711009835,0.033462968628865095,0.0005492940763204904,0.22957539176110842,0.10162547183064735,-0.32279942583477345,0.0449472649496996,0.016723738883905107,-0.3585193130006816,0.6062186260975272,-0.18434119381458758,-0.3332894242753033,-0.3311683343719186,-0.1396947678619424,0.039822938350069156,0.003695644291859674,0.10484770785986111,0.08117109559804483,-0.14160989644188987,0.0381044104292308,-0.2464209181498824,-0.09895110423376291,-0.31848697438212026,-0.3639879619931746,-0.8171555966307311,-0.3061500717731677,-0.544109855010814,-0.4918987970894236,0.13759773023136165,-0.267643858446679,-0.186682740043224,-0.0027526841149622273,-0.14573409285172095,-0.2236756024997521,0.0004593704879367784,-0.10933184763540799,-0.3414032867173903,0.008985978888476673,-0.35702586755244103,0.03928461973079828,0.08999481007993451,0.30992848068054035,0.6548561075437733,0.15494080418146172,-0.5083546076315008,-0.2575415346907288,-0.3187639085147422,-0.23462522747008435,-0.571411626446245,-0.20591667437651914,-0.3268244686670083,-0.1194436904459595,-0.33794216038502806,-0.20142317980777186,-0.2680046641046913,0.2986987106854408,-0.17570409631096134,-0.32914286153033107,-0.4687058666765801,-0.4228382283637142,0.25389339509717923
sub-11,-0.005564491674556821,-0.06623793632279731,0.23211518668636397,-0.2340211958392153,-0.04982642384764251,-0.1288751486252467,-0.1081134957130855,-0.2513694505147477,-0.08243940506644282,0.11826873154107033,-0.107211314186118,-0.5410325285152151,0.020408658026492017,0.004748432566619776,-0.34149304884576026,0.05741357161595894,-0.1779505366414304,0.20102110746867574,0.3475573976550602,-0.09062997577069906,-0.03297501450414636,-0.06541234813845186,-0.27094926066047464,-0.4856076020509287,-0.13644851495081448,0.33551445962486826,-0.4443552008095896,-0.17470275854410308,0.03686267085982807,-0.41160610915703727,0.22028384800753117,-0.2571250883262719,-0.31644624733287285,0.011119974395294338,-0.15747766763488663,0.10364834437450623,0.06101840997860817,-0.16948478665526567,0.3562568013424638,-0.16129123526369255,-0.5410753134858742,0.16670219110945067,-0.138675096034802,-0.4238740717552688,0.33978329652714,-0.29186783092430424,-0.46044809415629656,-0.31032146895182944,0.04416306117073066,0.19814871231420228,0.08364399655881694,0.12007443090020684,0.09189316947398421,-0.31191664034125993,0.06253871442857703,-0.28028853794196695,-0.08592129367802925,-0.2523507325878908,-0.4683678511825087,-0.7628152983129188,-0.26338895824276237,-0.3280724324507247,-0.14734349666638175,0.08973642232011014,-0.12153557242331876,-0.04186283310001704,0.1820750562053342,-0.08710957319593053,-0.31977374126711344,0.025348440824115893,-0.18866900388173452,-0.4344981743083969,0.11548899600948147,-0.06657176828965176,0.2639343119969701,0.034266625093237024,0.46508681340488595,0.629050859606403,0.09045539158398266,-0.479636742406849,-0.2174790913215348,-0.28696491619426717,-0.3291053863080149,-0.7455433503494978,0.029948329103224716,-0.047895127961340246,-0.031081340427442188,-0.40725105707017495,-0.4123782592271985,-0.23082102303872343,0.024872756121635687,-0.38515872759508424,-0.2858893016065614,-0.3941456762677774,-0.6312561889355013,0.13379270588595174
sub-11,0.00903229454349853,-0.08135529322411293,0.09111890529596452,-0.31054110210877284,-0.13387251531954653,-0.12238781727530382,0.02247500082654649,-0.2856353876082812,-0.08622035683259342,0.16755325196846155,-0.3319626247163525,-0.5103373465649085,0.09268035214015595,0.004131795085385567,-0.15937311406355753,0.0006261843046929238,-0.2294925506550951,0.18840767468601677,0.37608037885706874,-0.09127773729649247,-0.03881308452283716,-0.05227038202140055,-0.19099687284487474,-0.4563765855246872,0.012193454899054346,0.1733503728275974,-0.2718797291026618,-0.1831910132544886,0.1680576807903028,-0.5887471625306,0.05641560770314877,-0.33088340445350306,-0.43632292304612263,-0.012795680450759725,0.03911224644433185,0.16385267828845362,0.08458198410934906,-0.3090546062016401,0.43525005172365594,-0.30760565248935356,-0.5541162641814935,0.24238894322209922,-0.21278978923840688,-0.27915469116749453,-0.07972367208399347,-0.2585073652174593,-0.407773008184919,-0.18621905482332995,0.2228395944593614,0.21526907896373004,-0.0030624607088197524,-0.09361015995968663,0.02562598824580204,-0.5130960371137181,0.11491176807003746,-0.22801021034027408,-0.1257549537813782,-0.09937857624032614,-0.24597394400441275,-0.47821855701980986,-0.09668604766106106,0.049387677227453124,0.2560891229684331,-0.008128945564554211,0.13699696153564223,0.13100734050648416,0.2889799011054085,0.10177053761145533,-0.2181036543559901,0.0048453159005025954,-0.21921488660534177,-0.2703749942361723,0.06914833724829011,-0.008851423268223187,0.2003621461404531,-0.005234270091074477,0.6319670930143928,0.5114992928940448,0.04408937589978418,-0.24725656248470373,-0.05634867199509754,-0.14632266445686354,-0.41057652488283514,-0.7213018426165492,0.19154619823993296,0.24096570008236984,0.007172891791131227,-0.4012507532003752,-0.45734132503407643,-0.2927152093742995,-0.1899086774448597,-0.5037958939874041,-0.347920332450549,-0.2323247299658791,-0.6512718430654826,-0.03654002192015014
sub-11,-0.03416330025277929,-0.009700447880035639,-0.07216428819682578,-0.2529356576970902,-0.23851073120982705,-0.08971131305258023,0.054436732759617266,-0.15106274281230642,-0.1592275200823305,0.23762697796548785,-0.46242670512375106,-0.27726009483274194,0.11687264726675635,-0.04387011554323177,0.13138336681937027,-0.05727084169774864,-0.07019080278714943,0.1553465231320964,0.20846644832018651,-0.024341905460454553,0.02856034949374346,-0.03141936961826106,-0.18175162794214145,-0.35210941356990544,0.15558531079163412,-0.13848179266634236,-0.2293013447257466,-0.007315620837952999,0.2107220937385223,-0.5929661254823604,-0.07550447891011142,-0.2702533853524289,-0.36917519680970134,0.009325297033816673,0.057422218435250166,0.22213981013430104,0.03774599703779595,-0.3705190409146566,0.315742968070927,-0.23829041311689014,-0.4290650640347322,0.17239193251772508,-0.14610741596282373,-0.05653292325899053,-0.3306776923041338,-0.18842988660235732,-0.30067702929152107,-0.13634063300998242,0.31491285523502177,0.18814360843621178,-0.049613542141257586,-0.29644959245374614,0.07587670128816394,-0.37280682686687633,0.2372380071459187,-0.10393524181339216,-0.1714458176966549,-0.03214744059065608,0.026091684611960552,-0.16962374444172557,0.12020106218264603,0.36219440401625314,0.45830447637603017,-0.09973438538906566,0.34514185252635876,0.2678559050199255,0.1793373063895432,0.19700972190826008,-0.16248277608500958,-0.004719815426037808,-0.13728896254253725,0.015673816164878545,-0.15439182248786035,-0.38968196663222643,-0.24698053281271942,0.00015116236343075407,0.6215474093535194,0.3269300130865701,0.05009267761735837,0.021921801041651583,0.1664835281506555,0.02634380521513139,-0.3443712681198261,-0.45116053326031635,0.18223351298245838,0.33443675972161957,-0.03572929499769719,-0.310482432565858,-0.21897318175675518,-0.24540769320621997,-0.21368512488522684,-0.47177896874323644,-0.3284663071340005,-0.048237386459269116,-0.4954727065577848,-0.1230088278829903
sub-11,-0.12516154643918992,0.13725284656331418,-0.07155499051715158,-0.11577643218829686,-0.25599735554550146,0.05669286925962947,0.01749351599688654,0.03365028194573236,-0.17947896941854768,0.2548632252792635,-0.45055576145638043,0.00807637831087028,-0.00025240042589087797,-0.14956876625057336,0.21800052285619578,-0.045183888697430515,0.20367230312432694,0.09683153131173677,-0.03747551043382352,0.06245905606337128,0.08484909853866529,0.005326415803903865,-0.20489044752264182,-0.19967602962592879,0.22433540516869532,-0.35148339517080845,-0.34234851516204723,0.2821230194090534,0.09705043045634909,-0.3879658463004254,-0.11340579915933964,-0.140891395521333,-0.15082471260186556,0.06360953571871508,-0.028441640798621076,0.2658362606302847,-0.09016513396976616,-0.29720157707621386,0.011192618577319992,-0.023758159979845216,-0.32016834820130946,0.03737808935276378,-0.02525875997882915,0.09712767414954004,-0.2876882911825558,-0.18742356936708682,-0.2263122783249418,-0.24316361960934557,0.2862500601890197,0.1805031182187351,0.04344856668858913,-0.2854518976229718,0.2736077136808589,0.12210434259375039,0.3445438494699198,-0.006311884992449078,-0.160453713480525,-0.13578202142522725,0.06742495934851442,-0.06582731770843213,0.21155233312263533,0.4137476409234833,0.3378327998131755,-0.12678496990750915,0.31293223699691175,0.3186081676483169,-0.0469108876741906,0.14067481650498934,-0.3200129129640867,0.07552590753062667,-0.004872048328793503,0.13394255378013753,-0.3587385468561337,-0.8895043046902895,-0.7313817635501338,-0.012700088082646735,0.3171717665936748,0.002928637037783491,0.020814037513610825,0.03969096934147005,0.21585322179461425,0.14302369914996124,-0.1092809789054991,-0.08412775102814136,-0.005845858258230221,0.05791826155473411,-0.20443358446578166,-0.18497351688233477,0.055509888060897156,-0.12875310796686257,-0.10414262224630846,-0.349989845303759,-0.13899511174466905,0.09632875999752172,-0.33360201345962726,-0.1350186954881689
