Trailer,NAcc_ISC,AIns_ISC,MPFC_ISC,NAcc_LH_ISC,AIns_LH_ISC,MPFC_LH_ISC,NAcc_DH_ISC,AIns_DH_ISC,MPFC_DH_ISC,NAcc_LC_ISC,AIns_LC_ISC,MPFC_LC_ISC,NAcc_DC_ISC,AIns_DC_ISC,MPFC_DC_ISC,NAcc_MPFC_FC,AIns_MPFC_FC,NAcc_AIns_FC,NAcc_MPFC_ISFC,AIns_MPFC_ISFC,NAcc_AIns_ISFC,AIns_NAcc_ISFC,MPFC_NAcc_ISFC,MPFC_AIns_ISFC
rh6,0.04365759006651602,-0.25232424979462215,-0.01401759728313534,0.17887604830293335,0.10790153723688355,0.16241150783167735,-0.05355334346431094,-0.42783000974680907,-0.0947407417441116,-0.04522079295616946,-0.4541741339744278,-0.014079708353425216,0.17293872692645193,0.17784687065675128,0.04881094883104149,0.5362531494084716,0.7263559303112191,-0.044075578609706394,0.024832861657742924,-0.19121087057261324,0.06494385785812125,-0.2400039460857969,-0.352041539616821,-0.03228595777438801
uh1,-0.09244023671864096,-0.08110928728632792,-0.26564593548612037,-0.03120322123233587,0.028337471544787367,-0.16861237936076157,-0.04083149069829681,-0.18141915811516598,-0.2522821263808443,-0.032876852260163944,-0.2094555462849362,-0.28592922002335514,-0.05240811785087758,0.10034314751338061,-0.10219700586512906,0.5378205987284206,1.1242369856775423,0.36360898306669587,-0.4603088896451599,-0.1786955013811662,-0.19863546755200137,-0.36692097037287325,-0.31700868137024946,0.10769378047139463
rc2,-0.0038425057846522117,-0.17646474726130154,-0.06579239415787352,0.2482500959216804,-0.09657115947616578,-0.16555827019175226,-0.15194527239384914,-0.14183337595296996,0.02400263441523157,-0.04512600537116547,-0.12533740856609615,-0.04398311374109468,0.152662373078852,-0.11700721759102879,-0.10014456873451741,0.1781253419465052,0.8512389660614433,0.2964890279965935,0.27063127452124974,0.11811255569517659,-0.294179500343588,0.14312812893056426,-0.21900759633741568,-0.30583437397800894
rh2,0.22570270670754783,0.2066978712264562,0.3433508353761321,-0.21915566537166933,0.16627096813559583,0.3284232335848287,0.3596125732695554,0.05400835205334582,0.18590181008104678,0.34633990038204987,0.09127040466789169,0.2004223868786118,-0.2665380225556866,0.1328036644121967,0.4307658279047285,0.2755020293282002,0.9967197778967819,0.40322636584834626,0.3373355925580346,0.36400596121788453,0.4340124309567052,0.13862269993860205,-0.036648605091283516,0.20910751411022438
rh1,-0.05332931798173329,0.2116825210472659,0.42077396687063895,-0.16244548160366518,0.12587331554856632,0.1718132993511355,0.022158992904917994,0.05287356889818967,0.32243104545475215,-0.002142834362544973,0.15076177127932108,0.4545142632157186,-0.11444607884482927,-0.004032126531691034,-0.026676136846242086,0.5396355767411959,1.1673036542688473,0.5369666928494975,-0.12738909376468183,0.04353947368334791,-0.351185161910409,0.09693520518951688,-0.006731499090978661,0.16723527188963677
rc9,0.4968123400234594,-0.28428584336083074,-0.012903737282876356,-0.003143381239443846,-0.21172186380826571,-0.12022523532937016,0.5837950089975597,-0.17151686958538562,0.24323379085841895,0.6822294262986388,-0.17453180576357535,0.21567296460976182,-0.2127000295348029,-0.21600967817830424,-0.10765477479447097,0.4949440793420377,0.07336874113965844,0.37810222921359343,0.08528375180599924,-0.32773507070930724,0.22265381341805168,0.10526890184278859,0.43618816795987814,-0.15193761097531275
uc4,0.35851204324444286,-0.09886016822922704,-0.3455630436432456,0.14293105014802346,-0.11201368811800623,-0.07716763870877363,0.27392444431588997,-0.03507665243575275,-0.6290087282329362,0.2569449997634065,0.020371554542651778,-0.5499543464079115,0.15529771598225364,-0.16365776572333704,-0.08132529947356511,0.29086765241749374,0.1783016832831601,0.3415635039790766,0.0006168297303800955,-0.3898025081155056,0.022644991826965128,-0.4803069040837584,0.0812508249523486,-0.0839177859272363
rh9,-0.0002716468532122464,0.28776512256383835,-0.06981183060457487,0.02791372379632221,0.1756579993066706,-0.4627428772952853,-0.018839495488326002,0.2906506525497952,0.24305853222768947,0.010165879929332893,0.26116730019414774,0.2955551715262127,-0.027338444841107857,0.2255469327720519,-0.571127619477282,0.4419937278292515,0.5349690233195924,0.12301498028331567,-0.49490552526091786,-0.44477686072503236,-0.14178091511235702,0.13296981129205723,0.020718061760264198,0.3972511514503022
uh2,-0.06668870138793243,0.2629209515148674,0.19563058126798752,-0.13202020455030303,0.5359020484045974,0.5660898615017952,0.002319186268814973,-0.12142795081866715,-0.20867601794853627,-0.06856052747857304,0.07552609293341107,-0.11343627385965212,-0.07230909400810166,0.3011267750551993,0.4763814317876942,0.5367419850359009,0.37772193581127855,-0.04441918937132621,0.6222468702172124,0.0025034500460018594,0.27382888082848,0.2154563107078553,-0.21448745357530286,-0.0010756358083347844
rc6,0.08912027296287955,0.13161053641957685,-0.6477897778397445,-0.007970083760336973,-0.16472639596422467,-0.02645748367659039,0.12064490074667533,0.3253485213249937,-0.7147584280834783,0.04545119469696068,0.3705060124396772,-0.6808879894185231,0.15113198676751363,-0.14574703390189525,-0.030974271328503847,-0.36172879589958185,0.8774292804240281,-0.1867064893191257,0.4026113875467618,-0.4291524102587539,-0.14948980328127096,-0.3101302269209409,-0.2252106889018643,0.13443539414977407
rh3,0.037285994576986316,0.32179809119897296,-0.2554060801391867,0.15895849908346313,0.110886589273966,-0.22289085068542122,-0.010748673915416092,0.2570784888202941,-0.18884248729672087,-0.16429548631805604,0.245979115931887,-0.1399541396166304,0.2912163284511637,0.11914358620619213,-0.2646812266244548,-0.1210739976493346,0.9735904521496075,0.0353516887010774,-0.42655639232367404,-0.3017045704427989,-0.06820495979449313,0.21292208781765587,0.05764844754090311,0.2918404228729346
rc11,-0.25842581036336837,0.08098499130446354,-0.42494087669714564,0.17872806614864736,0.39434149209174063,-0.10583060008278694,-0.5729727061432205,-0.21331152616003932,-0.3955873638210808,-0.580757191144975,-0.23092787988949887,-0.44076482448031784,0.21653006525225207,0.4690795980818896,-0.04917903045522653,-0.1357643592531511,0.9312173225392141,-0.19446809106792462,0.23037653930037927,-0.307484954033421,0.1363852457916492,-0.14677194933652682,-0.11694859355426303,-0.08294946598037765
uc1,-0.06558854678188268,-0.07557547714776472,0.314756617827474,-0.19231318709873904,-0.05197589100839038,0.13437984661094923,0.05252136973054181,0.0401087538749969,0.4208354449991589,0.060305034125080675,0.1325490772739618,0.459247300014338,-0.1924469204402504,-0.12180540640631304,0.037780788159044,0.3568791071877115,0.7141887728798837,-0.006723286118843475,0.0657588783962511,0.10808216027735898,-0.10298601493567162,0.08921301541637733,0.20996127414847654,0.010437050179162664
