Trailer,Type,Onset,Offset,Duration,W_score,A_score,F_score,Pos_arousal,Neg_arousal,Pos_arousal_scaled,Neg_arousal_scaled,W_score_scaled
rh6,Horror,700,42.0,30,2,3,2,1.626345596729059,0.4949747468305832,0.212132034355964,0.4949747468305832,-0.1875
uh1,Horror,700,90.0,30,1,3,1,1.34350288425444,0.7778174593052023,-0.0707106781186548,0.7778174593052023,-1.1875
rc2,Comedy,700,138.0,30,3,1,3,1.2020815280171306,-0.4949747468305832,-0.2121320343559642,-0.4949747468305832,0.8125
rh2,Horror,700,182.0,30,2,1,2,0.9192388155425116,-0.2121320343559642,-0.4949747468305832,-0.2121320343559642,-0.1875
rh1,Horror,700,226.0,30,1,3,1,1.34350288425444,0.7778174593052023,-0.0707106781186548,0.7778174593052023,-1.1875
rc9,Comedy,700,274.0,30,1,1,3,1.2020815280171306,-0.4949747468305832,-0.2121320343559642,-0.4949747468305832,-1.1875
uc4,Comedy,700,318.0,30,1,1,3,1.2020815280171306,-0.4949747468305832,-0.2121320343559642,-0.4949747468305832,-1.1875
rh9,Horror,700,362.0,30,2,2,2,1.2727922061357857,0.1414213562373094,-0.1414213562373094,0.1414213562373094,-0.1875
uh2,Horror,700,406.0,30,3,2,3,1.5556349186104046,-0.1414213562373094,0.1414213562373096,-0.1414213562373095,0.8125
rc6,Comedy,700,450.0,30,4,3,3,1.9091883092036783,0.2121320343559642,0.4949747468305834,0.2121320343559642,1.8125
rh3,Horror,700,498.0,30,1,1,2,0.9192388155425116,-0.2121320343559642,-0.4949747468305832,-0.2121320343559642,-1.1875
rc11,Comedy,700,542.0,30,3,2,3,1.5556349186104046,-0.1414213562373094,0.1414213562373096,-0.1414213562373095,0.8125
uc1,Comedy,700,590.0,30,4,3,4,2.192031021678297,-0.0707106781186548,0.7778174593052025,-0.0707106781186548,1.8125
rh11,Horror,700,638.0,30,2,3,2,1.626345596729059,0.4949747468305832,0.212132034355964,0.4949747468305832,-0.1875
rc12,Comedy,700,686.0,30,3,2,3,1.5556349186104046,-0.1414213562373094,0.1414213562373096,-0.1414213562373095,0.8125
rc5,Comedy,700,730.0,30,2,1,3,1.2020815280171306,-0.4949747468305832,-0.2121320343559642,-0.4949747468305832,-0.1875
rc3,Comedy,704,42.0,30,1,1,2,0.8924478132739532,-0.4005474437528765,-0.521765749099142,-0.4005474437528765,-1.0
rh12,Horror,704,90.0,30,1,3,1,1.061099368538322,0.4146017400249073,-0.353114193834773,0.4146017400249073,-1.0
rc1,Comedy,704,138.0,30,4,2,4,1.7848956265479063,-0.8010948875057531,0.3706820641748112,-0.8010948875057531,2.0
rh7,Horror,704,182.0,30,1,3,1,1.061099368538322,0.4146017400249073,-0.353114193834773,0.4146017400249073,-1.0
rc8,Comedy,704,230.0,30,2,2,3,1.4616468122911987,-0.4778460732490457,0.0474332499181036,-0.4778460732490457,0.0
uc3,Comedy,704,274.0,30,3,3,3,1.7075969970517368,-0.2318958884885075,0.2933834346786417,-0.2318958884885075,1.0
rh10,Horror,704,318.0,30,1,4,1,1.3070495532988604,0.6605519247854457,-0.1071640090742347,0.6605519247854457,-1.0
rc4,Comedy,704,362.0,30,2,2,3,1.4616468122911987,-0.4778460732490457,0.0474332499181036,-0.4778460732490457,0.0
rh4,Horror,704,410.0,30,1,3,1,1.061099368538322,0.4146017400249073,-0.353114193834773,0.4146017400249073,-1.0
uc2,Comedy,704,458.0,30,3,3,3,1.7075969970517368,-0.2318958884885075,0.2933834346786417,-0.2318958884885075,1.0
rh5,Horror,704,506.0,30,1,4,1,1.3070495532988604,0.6605519247854457,-0.1071640090742347,0.6605519247854457,-1.0
rh8,Horror,704,550.0,30,1,4,1,1.3070495532988604,0.6605519247854457,-0.1071640090742347,0.6605519247854457,-1.0
rc10,Comedy,704,598.0,30,3,3,3,1.7075969970517368,-0.2318958884885075,0.2933834346786417,-0.2318958884885075,1.0
uh3,Horror,704,646.0,30,2,3,2,1.3843481827950297,0.0913529257681999,-0.0298653795780654,0.0913529257681999,0.0
rc7,Comedy,704,690.0,30,4,3,4,2.030845811308444,-0.5551447027452149,0.6166322489353491,-0.5551447027452149,2.0
uh4,Horror,704,734.0,30,2,3,2,1.3843481827950297,0.0913529257681999,-0.0298653795780654,0.0913529257681999,0.0
