Participant,Trailer,Type,NAcc_ISC,AIns_ISC,MPFC_ISC,NAcc_LH_ISC,AIns_LH_ISC,MPFC_LH_ISC,NAcc_DH_ISC,AIns_DH_ISC,MPFC_DH_ISC,NAcc_LC_ISC,AIns_LC_ISC,MPFC_LC_ISC,NAcc_DC_ISC,AIns_DC_ISC,MPFC_DC_ISC,NAcc_MPFC,AIns_MPFC,NAcc_AIns,NAcc_MPFC_ISFC,AIns_MPFC_ISFC,NAcc_AIns_ISFC,AIns_NAcc_ISFC,MPFC_NAcc_ISFC,MPFC_AIns_ISFC
sub-33,uh1,Horror,0.007694798221521576,0.13167891761794906,0.08664156875208372,0.4417271025483911,-0.3649727190344244,-0.02078417037228497,-0.21818659727788012,0.4813611216246114,0.09807194427613265,-0.11020855233563638,0.406333008792949,0.08245202871737653,0.2688425930438667,-0.33630930875872767,-0.0072302839682438814,0.049449884655856154,0.7191549869183831,-0.09348801007809679,-0.14885828235394935,0.14315681597114918,-0.015752131985946466,-0.2657492618429715,-0.48831976368160956,0.2336784938032056
sub-33,rc2,Comedy,-0.4326772122658055,0.10460268434041142,0.1542118075935208,-0.4091611561339863,0.19546226369252176,0.35426533231820556,-0.32436511104024907,-0.12669951295442392,-0.11315016585892584,-0.3318315648377128,-0.18589789753263639,-0.09550221440958284,-0.41482362993007993,0.24212661397219895,0.33639679986876336,0.34420744405759374,0.8961290698167714,0.4544941361471589,0.030789243148248522,0.08582126067353826,0.2768188321458504,-0.09336736929440793,0.05515020169940943,0.10298132925117452
sub-33,rh2,Horror,-0.03571878652249872,0.08172745369309395,-0.3374700747793029,-0.3807026316492847,0.21450580469274733,-0.17771107115886503,0.11754673792645841,0.07201079649517862,-0.20524392464789043,0.051859816457646875,0.18103100787328663,-0.19513229313657424,-0.32287983688085403,0.10563522567446085,-0.2626694787370774,0.4565759656239465,0.8801077070959524,0.5388829294183494,-0.20620674563671346,-0.1401391660497711,0.01653096685090535,0.2506139532670987,0.21887413229096922,-0.46027834508954557
sub-33,rh1,Horror,-0.15602759418678058,-0.45540481220703627,0.3134747414387111,-0.2890702258961253,-0.25339982204524875,0.07088303938781695,-0.056375776751306526,-0.5465812182309366,0.22004347364395718,0.003213598668330649,-0.48146248716758017,0.23084158086767342,-0.32494692221195676,-0.22310151637582656,0.04619943710367177,0.6792220586287552,0.7564349328777122,0.1853776001870481,0.08668205342262622,0.4762947325621093,-0.2500518299592167,0.020723399430625532,-0.21735706348595596,-0.3586305617717736
sub-33,rc9,Comedy,0.058087952627122366,0.2830834751614513,-0.015456895656192621,0.1297784713847727,0.2539247452259541,0.22756100150160888,0.06470688872803626,0.1567470929103275,-0.4444268675678923,0.04944281211760652,0.180869606884167,-0.3681708065819102,0.15517779739133167,0.2361924301561285,0.18080417952708383,0.33358821312566916,0.5626211913459764,0.14818181143841902,-0.02095396644269335,0.08267619686575695,0.09909024971419515,-0.012620974016671525,-0.1874582138576633,-0.11878018379115213
sub-33,uc4,Comedy,-0.42869015228930923,-0.11397076467639242,0.05833725979971679,-0.34543952634815595,-0.1611385957993028,0.1286234540507819,-0.03316005640040151,-0.06035617667933509,0.06157276838730774,0.016224904075354298,-0.0252096026710985,0.04204939243873965,-0.4248533371042311,-0.19081525703494354,0.1584428211605723,0.4770931016842757,-0.11612185005160512,0.37582233898121786,-0.0283240395357267,-0.2929118715400885,-0.06073129505929884,-0.38589747980555666,0.07489441945582125,0.3188227336131307
sub-33,rh9,Horror,0.14841978220107213,0.3092221068884697,0.18440454017568444,-0.049217687054912695,0.18969943268395387,0.2728545916215369,0.28390703241197845,0.3678291937333237,0.025461883140066702,0.2717159656945408,0.3813487209069098,0.055374543911154456,-0.04218294529068196,0.15898961255469174,0.22354546271313422,0.3228839579206218,0.335300466022346,0.7441324572896106,-0.07131890135122997,0.44669898802905916,-0.07432762285191985,0.050203231847847835,0.7538259634666836,0.04281246647447739
sub-33,uh2,Horror,-0.191281362293478,-0.16892188318795687,0.32662422023105475,-0.009112314369012556,0.03411807360725566,0.26420936826454805,-0.03987931399531193,-0.4113699861979778,0.15925767410133426,-0.06461838366435009,-0.3919378593030718,0.15441821222002092,0.00869451843231141,-0.04867763998615444,0.32734486571650395,0.7842772411496033,0.4181690852491493,0.2441817638788701,-0.1633496808726167,-0.2566600413032509,0.004784416157184998,0.03324150515986361,-0.08195299417684532,0.15211450918549851
sub-33,rc6,Comedy,0.13440560253328077,-0.09706232181020262,-0.24759150748796505,0.3828264312729585,0.024831532426074773,-0.012448844536961606,-0.013713828348172153,-0.17773915535563367,-0.22012525486754753,-0.03943880519354502,-0.2393613736050875,-0.2900336528163357,0.47729806167135036,0.10279344041428227,0.09181915683578155,0.2297670283109505,1.2142406954288991,0.1115427718390561,-0.1634050379892794,-0.30644405730102864,0.3650673895337786,-0.40891718658853593,-0.3392003693531833,-0.02213504676836469
sub-33,rh3,Horror,0.050640233558977635,-0.515941912797546,-0.24639267108882962,0.19670042329086004,0.0136953620571218,0.2247250679601242,-0.24504859794849024,-0.6080386899032724,-0.21725239126543797,-0.4426852811110061,-0.5314540822083829,-0.1512637154014412,0.35966722895317,-0.057535057589036515,0.14973066991103717,-0.2750074850057305,1.0806888939418628,-0.2540001996686628,-0.702129455033283,-0.27143867725266724,-0.25144153075800224,0.24488658546738956,0.29550011146136645,-0.7619414445971016
sub-33,rc11,Comedy,-0.3850246915968158,0.2281306937593516,-0.09117633090126374,0.11555837546923046,0.049420706466617594,0.09418548038846312,-0.5408491989426368,0.2062704415618322,-0.2531758700056618,-0.45569412128383874,0.11842202031383976,-0.34292496669883943,0.04049593542532621,0.16184952866441052,0.22041653094321798,-0.4784063715249297,0.6876838307966278,-0.3616610206018349,-0.4044719366116089,0.09689587423098267,-0.2504889135238567,0.4997364185170519,0.16077428674970323,0.09332976118266534
sub-33,uc1,Comedy,-0.2864972401724346,0.04102749175302023,0.2624710199011685,-0.6043472491416519,-0.03768928724917547,0.1878898787331702,0.006749171483492743,0.054491807086308,0.0768290656893744,0.027200725146412832,-0.025029863564374946,0.15885642659183788,-0.6160545008267853,0.018369772479764283,0.0846859170494882,0.09175028053364716,0.5130744923488134,-0.3674333198790437,0.28334074364963513,0.04206486131059041,0.14766484143613073,0.6620830449395257,0.3027434858749944,-0.059316556497837306
