Participant,Trailer,Type,Onset,Offset,Duration,W_score,A_score,F_score,NAcc_onset,AIns_onset,MPFC_onset,NAcc_middle,AIns_middle,MPFC_middle,NAcc_offset,AIns_offset,MPFC_offset,Pos_arousal,Neg_arousal,Pos_arousal_scaled,Neg_arousal_scaled,W_score_scaled,NAcc_onset_z,AIns_onset_z,MPFC_onset_z,NAcc_middle_z,AIns_middle_z,MPFC_middle_z,NAcc_offset_z,AIns_offset_z,MPFC_offset_z,NAcc_whole,AIns_whole,MPFC_whole,NAcc_whole_z,AIns_whole_z,MPFC_whole_z,NAcc_pos_peak,AIns_pos_peak,MPFC_pos_peak,NAcc_neg_peak,AIns_neg_peak,MPFC_neg_peak,NAcc_slope_peak,AIns_slope_peak,MPFC_slope_peak,NAcc_slope_peak_avg,AIns_slope_peak_avg,MPFC_slope_peak_avg,NAcc_narrow_slope_peak,AIns_narrow_slope_peak,MPFC_narrow_slope_peak,NAcc_narrow_slope_peak_avg,AIns_narrow_slope_peak_avg,MPFC_narrow_slope_peak_avg,NAcc_delta_peak,AIns_delta_peak,MPFC_delta_peak,NAcc_delta_peak_avg,AIns_delta_peak_avg,MPFC_delta_peak_avg,NAcc_narrow_delta_peak,AIns_narrow_delta_peak,MPFC_narrow_delta_peak,NAcc_narrow_delta_peak_avg,AIns_narrow_delta_peak_avg,MPFC_narrow_delta_peak_avg,NAcc_ISC,AIns_ISC,MPFC_ISC
sub-02,uh4,Horror,704.0,734.0,30,1,2,2,-0.06395432792167438,0.07183357077791758,0.2570075532739041,-0.2838853885801595,-0.04751917109372468,-0.27111548613583475,-0.23426670090044116,0.010727628643918014,-0.20429523280431822,1.136916785437194,0.1941077438551307,-0.2772967769359011,0.1941077438551306,-0.5,-0.04725721491678216,0.08796938633496323,0.18185600698492252,-0.8834273617525497,-0.7022884837292712,-0.9214775985534495,-0.664222660382491,-0.4670854367863357,-0.6617920368147241,-0.19403547246742497,0.011680676109370304,-0.07280105522208292,-0.531635745683941,-0.36046817806021453,-0.46713787612775026,0.230111582071665,0.3377568990342747,0.408712495904908,-0.7558028060093231,-0.2197305924915273,-0.5671231098987044,-0.361528880274638,0.5392297701961862,-0.015048390268730005,-0.361528880274638,0.5392297701961862,-0.015048390268730005,0.19463819901732138,0.5392297701961862,0.5227129781717486,0.3305871245732901,0.2424345376181918,0.13463760977675568,0.02750999185177734,0.015965026080532158,-0.0004498584387292189,0.02750999185177734,0.015965026080532158,-0.0004498584387292189,0.008458426875562659,0.015965026080532158,0.014953356995516344,0.06998224786949081,0.007023419478350947,0.003783392247731644,-0.49834620503503946,-0.11807400450381979,-0.29063259669013164
sub-03,rh6,Horror,12.0,42.0,30,2,2,3,-0.10076494730286822,-0.06351190459118264,-0.06802198347978498,0.0010748789382060808,-0.08602623029432817,0.03600918514894411,-0.14445523438181834,-0.19380269327026084,-0.16656079343811148,1.2609706066979918,-0.0700539225943329,-0.1532429556751031,-0.0700539225943328,-0.125,0.567381362326822,0.6847189300908709,0.6534532965547488,0.39698800215909696,0.3503717040328078,0.4714251048261097,-0.2620253770440897,-0.3911334601765595,-0.30458800408712927,-0.08138176758216016,-0.11444694271859054,-0.06619119725631745,0.2341146624806097,0.2146523913157065,0.2734301324312431,0.2505711787024954,0.3661285317743932,0.2573586527562205,-0.5529051319491687,-0.5488914945349791,-0.4983297871637476,0.2819556617678949,-0.02744674879378972,-0.2880781369211895,-0.10146920477232091,-0.2050549201258509,-0.012266961452948458,0.2819556617678949,0.5382069544321086,0.16313898788627362,0.2819556617678949,0.25538010281915946,0.1903581388660073,0.011252517676929733,-0.0008103993238798324,0.05714604397689722,0.015972966023398233,0.043097722909740795,0.005352593793160563,0.011252517676929733,0.014699945721896085,0.0068641754877741285,0.011252517676929733,0.006944773199008126,0.008482575321958695,-0.4772292255745627,-0.8484883691137632,-0.7094000720833988
sub-03,uh1,Horror,60.0,90.0,30,1,3,2,-0.0575153152606396,0.18946386893940764,0.05399738961536769,0.20829670782012402,0.04776056794564402,0.11219738935052481,0.03298071782444605,-0.14675913515995492,-0.09199919515966606,1.2259436454008257,0.5604313807546629,-0.1882699169722694,0.560431380754663,-1.125,-0.9947815979350156,-0.6896242011744149,-0.7738736728638254,-1.2301881824080394,-1.3101118237886111,-1.229708955011975,-1.2663906029085303,-1.5029670923844904,-1.3460118399251726,0.0612540367946435,0.03015510057503228,0.024731861268742147,-1.163786794417195,-1.1675677057825056,-1.1165314892669909,0.5146398801858441,0.5063922657535693,0.3183994444564532,-0.4119284102331225,-0.4692070254372128,-0.5177586276515367,0.0,0.0,0.0,0.0,0.0,0.0,0.17614490036671332,0.01721937911048621,0.210022806296431,0.12929063131234964,0.24146449719878987,0.1644918154795688,0.0,0.0,0.0,0.0,0.0,0.0,0.0040755082515574245,0.0003400403259489324,0.007431783255856057,0.0028386672053113066,0.007377113681159574,0.005583998289762619,0.07177094762656203,0.3191449384543239,0.4306679689465941
sub-03,rc2,Comedy,108.0,138.0,30,1,1,2,-0.10732103179180344,-0.14539280087735493,0.06111887322488384,0.08667140388732945,0.0643795453519896,0.17904981228569256,-0.1885571058637763,-0.0029873080383029994,-0.22160072281981041,0.6304853033489959,-0.0350269612971664,-0.783728259024099,-0.0350269612971663,-1.125,0.18545913703025502,0.2353708936769932,0.44401468730102495,0.4860618831766397,0.40888454263248875,0.6415427800598783,-1.622571402800141,-1.2119329089120743,-1.5201913652393628,-0.06973557792275008,-0.02800018785455611,0.0061893208969219906,-0.3170167941977487,-0.18922582420086417,-0.14487796595948657,0.3031552750334143,0.6949320397569353,0.4601359329007715,-0.6329911821511689,-0.3433820708911347,-0.5710480380857806,0.21877668513364712,-0.3032557639226664,-0.11098907785516779,0.1338272097030317,0.30482821793951903,-0.14603811717509427,0.19943518336181237,0.9129121998017045,0.2229923638406371,0.0517079261871739,0.9129121998017045,0.02967233090367216,0.018949742885801087,0.00883143849460941,-0.01912183346653693,0.000346886119356143,0.010984075198492475,-0.033712328462306033,0.006578647966453174,0.013136711902375541,0.004846227992559874,0.0009715386410996734,0.013136711902375541,-0.0003366532557705893,0.12066858276907035,-0.007723506889540826,-0.024554124472957673
sub-03,rh2,Horror,152.0,182.0,30,3,2,3,0.1966315909697604,0.08533955828345863,0.38687335925446237,0.02311052799152321,-0.03940057477869655,-0.09920070444700538,-0.19544390324434094,-0.22249535712621232,-0.2184802956024608,1.5937267390210732,-0.4028100549174141,0.1795131766479782,-0.402810054917414,0.875,0.5720374274560527,0.35711373015769887,0.7700860036694013,0.7293850733413444,0.6772557648648914,0.6147259713597124,0.3007326456626913,0.26345073028458854,0.31018779469636193,0.008099405238980908,-0.058852124540483414,0.023064119734998757,0.534051715486696,0.43260674176905956,0.564999923241825,0.5247770350369783,0.1950827016313025,0.5125674934009751,-0.4320957552623853,-0.5807302531375755,-0.5962507965158689,0.07844698566509771,0.24423416294226752,-0.06360293085841279,-0.0276689464453272,0.24423416294226752,-0.10131128980265684,0.4250599224421341,0.1464178547640348,0.37026816655921113,0.304985578872408,0.08840971893441507,0.06711029165358165,0.0054768289307390704,0.013911873408046354,-0.001416658154448062,-0.010142944924837725,0.013911873408046354,-0.006646143352570404,0.008099819429258796,0.007505424803925359,0.007687601276884056,0.006373467661227901,0.0048004967582100135,0.0012634228426035058,0.3287627875408146,0.23911079144141814,0.3596606326319868
sub-03,rh1,Horror,196.0,226.0,30,2,3,2,-0.006972772759008206,0.09452049235282664,0.36283906133378835,0.004318302393890839,-0.1561360318693744,-0.36018348246312837,-0.05708105804352538,0.07239450709120168,-0.07232988482326494,1.5586997777239062,0.2276752484315818,0.1444862153508113,0.2276752484315818,-0.125,-0.12193576475772865,-0.038073934096038854,0.23283356037456843,0.2432639393582435,0.07938651690982279,-0.07747525715934131,0.36831022788874584,0.6392896087298159,0.3647094459208513,-0.019911842802880917,0.0035929891915513074,-0.023224768650868324,0.16321280082975356,0.2268673971811999,0.1733559163786928,0.2930271289765487,0.4766080819790856,0.7732159020852571,-0.3138609174690017,-0.482765460662488,-0.6634587475796985,0.2275717160572165,0.09549701285868699,0.33025807739658686,0.08928649578143125,0.2483430665411643,0.10979545474884317,0.2275717160572165,0.2056227824545305,0.30096918702074626,0.16045222302629103,0.30340595133908604,0.08808379551655456,0.011395998947304488,-0.01989552612937534,0.004271227176082723,0.011049884694164167,-0.005738968298160332,-0.010907750056948417,0.011395998947304488,0.008455060395348766,0.00679453370605385,0.007290560720819825,0.00843632496420172,0.000677428893307257,0.19639700718448183,0.18526561458128177,0.4445351172789845
sub-03,rc9,Comedy,244.0,274.0,30,3,3,4,-0.018635885930634644,-0.06304362213377959,0.044162118355763044,0.14221857107785446,0.19313934529880453,-0.01399285513213786,0.013710833303573325,0.014870770419800432,0.055165131667606324,1.8914559100469877,-0.1050808838914994,0.4772423476738925,-0.1050808838914993,0.875,0.7739914682209008,0.7684281679745488,0.8348413633485231,2.3537506919874174,2.4344377982775027,2.268786976409371,0.5571777124558348,0.6900965536546287,0.6173418971485592,0.04576450615026438,0.04832216452827512,0.028444798297077176,1.2283066242213843,1.2976541733022269,1.2403234123021512,0.4192974148121181,0.535791641288141,0.3892387483600089,-0.2756075626802755,-0.3534604968987274,-0.4413879688585451,0.0395029200811024,-0.4888763805761271,-0.5990059467557753,0.03953774364814393,-0.03596065424103163,-0.13230351855915184,0.22170921686125727,0.6604524067285159,0.7311619171952599,0.22069626980745694,0.3985226633239705,0.44827396262618474,-0.017281310381685643,0.024130449028841993,0.016138828373809748,0.5478460338928662,0.03267261095383883,0.00836448378991229,0.00800895246778433,0.01654445195776305,0.025232148072388345,0.006994934934182466,0.00954690917094319,0.015568076033673925,0.4061443088256362,-0.11686141137468438,-0.017564779868753135
sub-03,uc4,Comedy,288.0,318.0,30,3,3,4,-0.04835162938668542,-0.03560296400974122,0.06557582333457117,-0.06475690338225074,0.00729130375378958,-0.04098717755507752,-0.11446934750904307,-0.1285075025210693,0.04253509115304781,1.8914559100469877,-0.1050808838914994,0.4772423476738925,-0.1050808838914993,0.875,0.3624365819238944,0.3845590989570474,0.5569054756933435,-0.9282880924320626,-0.8921736300973302,-0.8400225451416767,-0.9160553227962989,-0.9166255483625282,-0.660261780619327,-0.07585929342599308,-0.052273054259006996,0.02237457897751382,-0.4939689444348223,-0.47474669316760365,-0.31445961668922007,0.140310086417421,0.3407553018911282,0.3240158736844002,-0.5225171994509292,-0.6627892689340511,-0.3147740214205347,0.0,0.004067491553297,-0.255426822786389,0.0,0.004067491553297,-0.255426822786389,0.25322060034514626,0.2620751840081735,0.2458527491811961,0.2973995237587819,0.1678906162744534,0.2669290631143122,0.0,-0.009869823938688894,-0.037240174552961386,0.0,-0.009869823938688894,-0.037240174552961386,0.018468333658713355,0.007691008255886415,0.007587676072335364,0.021406436688710388,0.00532701602363688,0.011016332599398368,0.36288619994291493,-0.13683514268950206,0.11507263459510395
sub-03,rh9,Horror,332.0,362.0,30,2,2,2,-0.19577115963560665,0.08766354840084929,-0.09239585786198505,0.11245658079992608,0.1745101244590565,0.408947199870809,-0.1027588415257906,-0.15234536175103236,0.13297833525120298,1.2609706066979918,-0.0700539225943329,-0.1532429556751031,-0.0700539225943328,-0.125,-0.7359888038380555,-0.5312415081166189,-0.6262564818407891,-0.33231945766089865,-0.34498289516565184,-0.029903662920493047,0.1572493358074992,-0.06856637113109228,0.35408351788061043,-0.06202447345382372,0.03660943703629114,0.14984322575334236,-0.30368630856381834,-0.31493025813778763,-0.10069220896022388,0.2546675500696636,0.6627524648330088,0.8662168080675745,-0.5614431740847323,-0.4998565741628452,-0.4852570293003299,-0.18638583783050972,-0.011785145335841907,-0.4006084247303703,-0.18795329986088424,-0.011785145335841907,-0.5194811545825051,0.4619863539490682,0.1828514088436308,0.2765941075906795,0.1723209198044612,0.1828514088436308,0.18021089568526075,0.010425080902879781,0.00039492078055395225,-0.02616699241659284,0.007785406173898698,0.00039492078055395225,-0.006506014112312633,0.023135044614126337,0.0047975002675661625,0.004312815678213362,0.008436244477987435,0.0047975002675661625,0.002538700809182964,0.24346448972764617,0.1055357161691549,0.07569582702089878
sub-03,uh2,Horror,376.0,406.0,30,1,2,1,0.02814945505122372,-0.06248440128722323,0.18704097375177123,-0.03062088778691688,-0.12865544285278507,0.10860016283497195,0.034593856357705156,-0.009084115797834238,-0.19765133675284288,0.9282144743749108,0.2627022097287482,-0.4859990879981842,0.2627022097287483,-1.125,0.7911392909565365,0.6607536894915033,0.8084186227467752,0.7584723752620538,0.6806545741527265,0.8909567823524677,0.7138334339752503,0.6533774087653441,0.4512727372743582,0.010707474540670663,-0.06674131997928083,0.0326632666113001,0.7544817000646133,0.664928557469858,0.7168827141245336,0.3173339453767222,0.2122892261863541,0.4940315915102681,-0.2962645271244021,-0.4030184724860723,-0.3647026902332798,0.13717358403580882,0.2662266122173782,0.5073584640777336,0.05581236276857983,0.21081514823999795,-0.01256325213346736,0.13717358403580882,0.2662266122173782,0.5073584640777336,0.07467784062264121,0.2001989331910081,0.30343704593807763,0.005904883538058417,0.016152437861359913,0.010269757497222491,-0.005254118695108697,0.01261132167045268,0.012379832320066717,0.005904883538058417,0.016152437861359913,0.010269757497222491,0.0020319402843870095,0.011236324051767409,0.006834994155959345,-0.11356748504506932,-0.07867097145260095,0.10465151849192114
sub-03,rc6,Comedy,420.0,450.0,30,3,3,4,-0.09815409445307544,-0.08647753262003174,0.001377937609269475,0.0179565729413006,0.093674450177598,-0.27251727842596923,-0.052265778574305255,-0.02569847183900039,-0.3090793803754689,1.8914559100469877,-0.1050808838914994,0.4772423476738925,-0.1050808838914993,0.875,0.32260850230151444,0.3260914777145055,0.3989789245464414,-0.4771569817695995,-0.1776665395291448,-0.5974049419068306,-0.4814307830899211,-0.2978061312983866,-0.6287579498225805,-0.04415443336202671,-0.006167184760478058,-0.19340624039738957,-0.2119930875193354,-0.04979373103767529,-0.27572798906098994,0.3210784983718646,0.5161492533991936,0.2874038446696625,-0.5023039600236345,-0.3977215379910981,-0.5872114990845816,0.0,0.0,0.0,0.0,0.0,0.0,0.4884384149613273,0.2586869261990855,0.5308084789558499,0.20008724951199713,0.19537067073238598,0.21107326777182153,0.0,0.0,0.0,0.0,0.0,0.0,0.015212429902286105,0.005011862838034857,0.029943610344732738,0.0057106310273535455,0.0042337873390015735,0.011166504869730512,0.3474633945013191,0.35642611717075356,0.7180385672245865
sub-03,rh3,Horror,468.0,498.0,30,1,2,1,0.020449438705093637,0.08264706305136817,-0.0611458167771459,0.02181008452038064,-0.14329936596332188,0.06627306648187936,-0.07785991683981934,-0.11872648810998902,0.16886471024346247,0.9282144743749108,0.2627022097287482,-0.4859990879981842,0.2627022097287483,-1.125,0.5538407252445825,0.6807917020114134,0.5746739084026984,0.11443086741216286,-0.033250323898508204,0.19777686746702922,-0.6041904483451248,-0.5940645361703059,-0.24599715224598517,-0.011866797871448353,-0.05979293034064759,0.057997319982731985,0.02136038143720686,0.017825613980866455,0.17548454120791418,0.2662461738563924,0.2030854208686301,0.3262876795270439,-0.4759628227297634,-0.3313947866119172,-0.4172070320688061,0.0,0.0,0.0,0.0,0.0,0.0,0.2471163023225489,0.1395531229847459,0.1716435008862748,0.21692888978487945,0.12166828537291242,0.1716435008862748,0.0,0.0,0.0,0.0,0.0,0.0,0.00928149684719369,0.011160137477127774,0.0052604959260206564,0.009432945851131018,0.007519752558844256,0.0052604959260206564,-0.360968791355814,0.41737120845827275,0.17282687117218992
sub-03,rc11,Comedy,512.0,542.0,30,4,3,4,-0.055543806741445656,0.014131058464758917,0.007958278488937865,0.23406735862179823,0.03256354183983605,0.10665623911908954,0.02470420801067389,-0.09412281146325865,-0.22289529880342532,2.224212042370069,-0.4378370162145805,0.8099984799969739,-0.4378370162145804,1.875,-0.3932068923337809,-0.42146116661285526,-0.36333139748306353,-0.19576508344783583,-0.17197063619278713,-0.10319118401649315,-0.8356793190158085,-0.9565123505150546,-1.0671772893863047,0.06774258663034215,-0.015809403719554565,-0.03609359373179931,-0.4748837649324751,-0.5166480511068989,-0.5112332902952871,0.575146937632632,0.5068615309485727,0.4250904484232287,-0.3255700682708918,-0.2976344159974394,-0.3956932791362403,0.0,0.0,0.0,0.0,0.0,0.0,0.23702072602970486,0.26509690214626747,0.3941582200888031,0.06845117878052003,0.15460874965653026,0.16933377728095936,0.0,0.0,0.0,0.0,0.0,0.0,0.00628052621520129,0.012094203390433727,0.009272337723673602,0.001027608203340079,0.006884896212839113,0.0038854830106163888,0.06429206833067845,0.25600814859854987,0.10524811833755723
sub-03,uc1,Comedy,560.0,590.0,30,2,2,3,-0.03262939553151766,0.06643901398995729,0.06586933801008207,0.07973167923157387,-0.15926650982668225,-0.2524368826849553,-0.058075376214328,0.22814693587583107,0.057165104539038857,1.2609706066979918,-0.0700539225943329,-0.1532429556751031,-0.0700539225943328,-0.125,0.44174314699285233,0.4062287836861163,0.5580841197607928,0.3977410789086335,0.13630031411561583,0.053986825505335435,0.10210885631379056,0.39809056445018437,0.16371329239050003,-0.0036576975047572587,0.04510648001303536,-0.043134146711944786,0.31386436073842544,0.31353988741730554,0.25859474588554276,0.4066863125515048,0.5215492502274157,0.3679698827570071,-0.4036958860634212,-0.2850469032534388,-0.4868673986283826,0.38622339189948074,0.4085390246926046,-0.06241941927421241,0.38622339189948074,0.4085390246926046,-0.06241941927421241,0.38622339189948074,0.23315599653451602,-0.06241941927421241,0.1750972073924743,0.48649090615297497,0.11059092080518829,0.010954040635349136,0.013659478985973885,-0.002042851402113065,0.010954040635349136,0.013659478985973885,-0.002042851402113065,0.010954040635349136,0.0053105321780400035,-0.002042851402113065,0.004907943469858186,0.010643027658633593,0.0049490809375319226,-0.12774634093602555,0.04002711806705319,-0.12563399748918405
sub-03,rh11,Horror,608.0,638.0,30,1,3,1,0.017691976432229237,-0.13719489891221803,0.10182581238942331,0.1462938155423003,-0.14827234363967506,0.12150401548163617,-0.12930826764487277,0.08859510102495186,-0.024393406361424168,1.2259436454008257,0.5604313807546629,-0.1882699169722694,0.560431380754663,-1.125,-0.16712561786790867,-0.362334327400482,-0.029399781129174806,-0.03050192331073225,-0.19415940627171063,-0.015235565559196428,-0.5678827646057562,-0.3378501213278907,-0.3774054825038312,0.011559174776552255,-0.06562404717564709,0.06631214050321176,-0.25517010192813233,-0.29811461833336117,-0.14068027639740083,0.3954555226544164,0.4774082813548559,0.5773666816843792,-0.3272049203893939,-0.4840805266143051,-0.3967584871977613,0.0,0.0,-0.0521099963774061,0.0,0.0,-0.0521099963774061,0.07222445284544049,0.4311831153654912,0.357262072418622,0.16410519524339964,0.2388774344456473,0.15156173995079683,0.0,0.0,-0.0009920863043742455,0.0,0.0,-0.0009920863043742455,0.0030231834354285374,0.010008044525337373,0.008350492441396738,0.006102224853766548,0.0054917782918858125,0.0033161075125739538,0.37421066023942345,0.3583262626838508,1.0266798110515
sub-03,rc12,Comedy,656.0,686.0,30,2,2,3,-0.340834197326913,-0.11540360738058017,-0.10170514569541458,0.16877108355303036,-0.0756914780740585,0.01638577387821929,0.04154554048376176,-0.2897109402931376,-0.23766777286618262,1.2609706066979918,-0.0700539225943329,-0.1532429556751031,-0.0700539225943328,-0.125,-0.09345257551268932,0.2027983482404428,0.24959172630136378,0.6386776005423934,0.3303656234387863,0.5381630710928313,-0.02130952166752103,-0.18364489412686763,-0.16605118955568848,-0.043505857763373644,-0.16026867524925875,-0.10766238156112597,0.1746385011207277,0.1165063591841205,0.20723453594616892,0.5612706811133303,0.4862563231450368,0.3743614171114472,-0.4751131355379321,-0.6073936076615557,-0.4140159694944194,0.1543738158006787,0.6240270135687543,0.12451057810559091,0.1799416951162442,0.5714065140763316,0.12451057810559091,0.1543738158006787,0.6240270135687543,0.33418201369655165,0.3687619618400467,0.6240270135687543,0.19414929269657236,0.004907146150083173,0.012833293550459894,0.0033259457950102845,0.014829316806652433,-0.022857707519062614,0.0033259457950102845,0.004907146150083173,0.012833293550459894,0.026502283902364858,0.007648482835183383,0.012833293550459894,0.011593798808657239,-0.12344597715716997,-0.2557711302847789,-0.16960008632467102
sub-03,rc5,Comedy,700.0,730.0,30,3,2,3,-0.043806141704701936,0.23282137882085457,0.004537151949607132,-0.18616481882579572,-0.13927138114284368,-0.057793446538726735,-0.016546862667569096,-0.09725598789848394,0.048659741541552635,1.5937267390210732,-0.4028100549174141,0.1795131766479782,-0.402810054917414,0.875,1.625447344610281,1.7370226237000168,1.566994899724306,0.014975217671551199,0.1422315990421727,0.17093441318256497,0.6016115268011527,0.6629579701954227,0.747505390435465,-0.0821726077326889,-0.0012353300734910073,-0.0015321843491889846,0.7473446963609951,0.8474040643125373,0.8284782344474453,0.285299008527361,0.8388648740786733,0.5359894733198522,-0.6596482342481242,-0.850724461833134,-0.5934887941654167,0.2077549593221819,0.45094492203656755,-0.1842196589892957,0.07905046354710654,0.18022482264384462,-0.09146163585224348,0.2077549593221819,0.45094492203656755,0.3465956310074328,0.2983771442804017,0.40609360366698255,0.3892384909826986,0.007599986921258606,0.005375656270407569,-0.006911603843440271,0.056535338209865955,0.0339261826269502,0.015185439959083844,0.007599986921258606,0.005375656270407569,0.007689199883370085,0.01302070016236497,0.007289585539259632,0.0078734230105687,0.07934999512741309,0.06081002806877366,0.4258151983460514
sub-03,rc3,Comedy,12.0,42.0,30,4,3,4,0.09307443444320777,0.08462651100511057,-0.12644955925366475,-0.18192452193685021,0.016385082733877742,0.003399111458313825,0.1641064735271153,-0.023863788652146962,-0.11815120985501933,2.120827586220837,-0.4651629278328228,0.7066140238477414,-0.4651629278328228,1.8125,-0.5843105559585762,-0.4848340006825717,-0.6420440852640256,1.2202896702978028,1.3426467446923358,1.3027488647565175,-0.40596539510562535,-0.5108179104179212,-0.5204569702290228,0.025085462011157623,0.025715935028947104,-0.08040055255012342,0.07667123974453385,0.11566494453061422,0.046749269754489745,0.5933249131821237,0.4028621820003085,0.6345252506015653,-0.4660565261479843,-0.4337665632827042,-0.6246387891001348,0.5897851145194986,-0.0237940808488582,0.158168560017508,0.1436308040146038,-0.07750113903751793,0.02758398678082267,0.5897851145194986,0.07040440809772541,0.37704470107655796,0.412609045007956,0.1352679383141138,0.36618754271693493,0.009940339625321978,-0.0011075871171070224,-0.014725769227390433,-0.016225524839554122,0.004887516700945543,-0.0006420645793139441,0.009940339625321978,0.0021183492056140933,0.013983505055403989,0.007155455272752636,0.0035430447384549356,0.011545347402344655,0.1573184968819613,-0.20246724428682383,0.36539294072373973
sub-03,rh12,Horror,60.0,90.0,30,1,3,1,-0.042391380608588436,-0.2887509989277831,0.10811421501403781,0.12868233235775817,0.10016166730960671,-0.1591125864344241,-0.075315479192508,-0.0027677988257820752,-0.10580568961255812,1.1510811434507142,0.5045835149372994,-0.2631324189223809,0.5045835149372994,-1.1875,-0.28209037577247625,-0.308514818446985,-0.17249761136380243,-1.5136226637204495,-1.5562923312171275,-1.7691179392683751,-0.7983379140550146,-0.7725285781723373,-0.746263776294408,0.0036584908522205714,-0.06378571014798616,-0.0522680203443148,-0.8646836511826469,-0.8791119092788166,-0.8959597756421953,0.3896108979218128,0.3948557240250552,0.578852889424647,-0.3544187110859427,-0.4196862061205629,-0.4996778201781954,0.0,-0.013573860706098284,0.0,0.0,-0.013573860706098284,0.0,0.39825168537422223,0.3904075234265279,0.8010636605798294,0.17963063222665995,0.284674726582457,0.8010636605798294,0.0,-0.0004926554919494225,0.0,0.0,-0.0004926554919494225,0.0,0.010221779921929788,0.016900732971663793,0.02657933961039154,0.005702299976538165,0.009772467721717151,0.02657933961039154,0.013422258478368908,-0.23664931189301402,0.14555272606959588
sub-03,rc1,Comedy,108.0,138.0,30,3,2,4,0.07014923969694135,-0.01056742985575665,-0.16400029164245092,-0.08346330611264444,-0.12509652730394966,-0.04795355406362471,0.15247202549864675,0.035542403187706295,0.02989465798888268,1.5216346622327936,-0.417858223307451,0.1074210998596985,-0.417858223307451,0.8125,2.493611887838674,2.3689807388384643,2.2444983840497086,0.8012208236549461,0.8306530087784131,0.8075493355640333,0.28436678921166997,0.173308610112148,0.22165673325454266,0.04638598636098122,-0.03337385132399999,-0.06068639590573099,1.1930665002350969,1.1243141192430086,1.0912348176227613,0.5582360290219317,0.4174824339976484,0.4485941421384219,-0.4206362181197454,-0.3220517123387059,-0.7366402560461466,0.31928297201599,-0.3346972053569892,-0.4210865699749799,0.08888574377134299,-0.09402236809020192,-0.0558289397194083,0.12003187020916489,0.40566208493946354,0.2649438916525757,0.3215501372724814,0.40566208493946354,0.044147825799257544,-0.0315019976458514,-0.04042958035542657,0.0187276685157191,0.05950850592514437,-0.008124881851029584,0.0031552613037664923,0.0029826132591223233,0.01252408690410219,0.005912610724072638,0.0061763177820323666,0.01252408690410219,0.0005698634484732233,0.7092783359508574,0.2352610251409797,0.3373377797660286
sub-03,rh7,Horror,152.0,182.0,30,1,3,1,0.0765051109379029,-0.001833013902556263,0.08903688356026258,-0.08873289617835342,-0.10503879116514578,-0.2511242577265739,-0.20429079420222135,-0.2908561588331485,-0.15035862997022276,1.1510811434507142,0.5045835149372994,-0.2631324189223809,0.5045835149372994,-1.1875,1.1268772408770336,1.1341716086835854,1.22141025717749,0.08121864789766056,0.06272478474399204,-0.1283203456809156,0.010622615041253489,0.07462715747422119,0.08270063964413163,-0.07217285981422396,-0.1325759879669502,-0.10414866804551134,0.40623950127198244,0.42384118363393297,0.39193018371356864,0.4343915607237669,0.2596895890872152,0.4423488021837759,-0.4061734979096488,-0.4578651898672421,-0.6173433190316427,0.1782450384168154,-0.4479582688920778,-0.2584154176795023,0.0035633803767781505,-0.1332195597388887,0.050198396985065744,0.1782450384168154,0.4415318367101889,0.6058107997137379,0.22118134751052282,0.4415318367101889,0.6058107997137379,0.010468135991742037,0.023793562973744714,-0.11924290529370128,-0.5236876099021752,0.0104761388604715,-0.008892114367202164,0.010468135991742037,0.029862061115261802,0.013695319094863309,0.008274155332790818,0.029862061115261802,0.013695319094863309,0.3422307016970373,0.0700717901261757,-0.05261963409115111
sub-03,rc8,Comedy,200.0,230.0,30,2,1,3,0.033687692406548134,0.012746789779681595,0.07184079351117567,-0.03708523078330007,0.1633087174987554,0.05530715469716731,0.1296933980400643,-0.021795334527176295,-0.09988468140142401,0.9224417382447504,-0.3705535187820792,-0.4917718241283447,-0.3705535187820792,-0.1875,0.1188172172061174,0.2553436381666897,0.3732036100636516,-0.6538767074953761,-0.6938479751056399,-0.7051932227667769,-0.5749669977700901,-0.6789521485681576,-0.6244392800252753,0.042098619887770784,0.05142005758375357,0.009087755602306317,-0.37000882935311624,-0.37248549516903584,-0.31880963090946685,0.4627731623240889,0.3123100232291297,0.2386869787101044,-0.2075326800301737,-0.2082667651144028,-0.4708527284903508,0.0,0.0,0.0,0.0,0.0,0.0,0.3365180930891047,0.23066675142614199,0.2713676396023255,0.0908881115895569,0.1819051776077256,0.36917268734041253,0.0,0.0,0.0,0.0,0.0,0.0,0.007271772014588751,0.008255230608588876,0.011369184907732784,0.0011240978591284807,0.006259208815329896,0.01557616750078019,0.22231466310734774,0.32706646327682454,0.47138567143371474
