,Trailer,Type,Pos_arousal,Neg_arousal,Pos_arousal_scaled,Neg_arousal_scaled,W_score,W_score_scaled,NAcc_onset,AIns_onset,MPFC_onset,NAcc_middle,AIns_middle,MPFC_middle,NAcc_offset,AIns_offset,MPFC_offset,NAcc_whole,AIns_whole,MPFC_whole,NAcc_ind_peaks_pos,AIns_ind_peaks_pos,MPFC_ind_peaks_pos,NAcc_ind_peaks_neg,AIns_ind_peaks_neg,MPFC_ind_peaks_neg,NAcc_trailer_peak_pos,AIns_trailer_peak_pos,MPFC_trailer_peak_pos,NAcc_trailer_peak_pos_yes,AIns_trailer_peak_pos_yes,MPFC_trailer_peak_pos_yes,NAcc_pos_peak,AIns_pos_peak,MPFC_pos_peak,NAcc_w,AIns_w,MPFC_w,NAcc_f,AIns_f,MPFC_f,NAcc_a,AIns_a,MPFC_a,NAcc_dem_peak_pos,AIns_dem_peak_pos,MPFC_dem_peak_pos,NAcc_dem_peak_neg,AIns_dem_peak_neg,MPFC_dem_peak_neg,NAcc_dem_peak_pos_yes,AIns_dem_peak_pos_yes,MPFC_dem_peak_pos_yes,NAcc_dem_peak_pos_no,AIns_dem_peak_pos_no,MPFC_dem_peak_pos_no,NAcc_avg_peak_pos,AIns_avg_peak_pos,MPFC_avg_peak_pos,NAcc_avg_peak_yes_pos,AIns_avg_peak_yes_pos,MPFC_avg_peak_yes_pos,NAcc_avg_peak_pos2,AIns_avg_peak_pos2,MPFC_avg_peak_pos2,NAcc_avg_peak_yes_pos2,AIns_avg_peak_yes_pos2,MPFC_avg_peak_yes_pos2,NAcc_ISC,AIns_ISC,MPFC_ISC,index,number,title,Domestic Gross,Worldwide Gross,Domestic Openning,Theaters Num,Avg Domestic Opening,Openning_US_C_IMDb,Gross_US_C_IMDb,Gross_W_IMDb,Gross_US_W1_num,Theaters_US_W1_num,Gross_US_W2_num,Theaters_US_W2_num,Gross_US_W3_num,Theaters_US_W3_num,Gross_US_W4_num,Theaters_US_W4_num,Gross_Total_US,Total_Theaters_US,Total_weeks,Weeks_avg_per_theater,Gross_World_num,Released_Month,Budget,IMDb_rating,IMDb_vote,Gross_US_M1,Theaters_US_M1
0,rc1,comedy,1.7000130764581265,-0.37976696802956134,0.28579951408503146,-0.37976696802956134,2.9,0.9,0.03540175293156002,-0.012715668849926282,0.008771375858569292,-0.07090559295023133,-0.05664059783613377,-0.15427132659470105,0.03786166284348648,-0.05363998369334157,-0.007094740521351078,0.0007859409416050792,-0.04099875012646719,-0.05086489708582764,0.4079291368769443,0.37758377060645987,0.6092285877759667,-0.3541446591835534,-0.4775260565311079,-0.6364615571404729,-0.0022356780093218537,0.14333174348526018,0.16579488450733973,0.018900044945810955,0.014676866891907461,0.03176148166745526,0.4079291368769443,0.37758377060645987,0.6092285877759667,0.010990649539668171,-0.008392049762561957,-0.04854061304296627,-0.04763749068950826,-0.0032447996646526754,-0.07332156050060439,-0.007700284553147268,-0.07968161177096743,0.0013611699367460707,0.06397044001196227,0.06940526611805738,-0.04659485379468208,-0.12068733359389427,-0.09295701618393241,-0.2142191379229499,0.08205989603318284,-0.0094283283981613,0.012301741672267708,0.06397044001196227,0.06940526611805738,-0.04659485379468208,0.06969704598500627,0.06940526611805738,-0.04659485379468208,0.06969704598500627,0.06940526611805738,-0.04659485379468208,0.06969704598500627,-0.05674880412433915,0.013259730506322365,0.06969704598500627,-0.0094283283981613,0.013259730506322365,0.21729873753081702,-0.022062665173880468,0.15763700347825513,0,1,Joy Ride,12897789.0,15518636,2611969.0,2820.0,926,5806277.0,12897789.0,15787674.0,8041997.0,2820.0,12168180.0,2820.0,12759173.0,335.0,12897789.0,66.0,12897789.0,6041.0,4.0,2.0,15518636.0,7.0,20000000.0,7.0,9400.0,12897789.0,6041.0
1,rc10,comedy,1.4658220818307706,-0.30774393620660523,0.051608519457675764,-0.30774393620660523,2.5384615384615383,0.49038461538461536,-0.05114768550762623,-0.0430903683613261,0.02468786778957103,0.09191883380770985,-0.006505602140224737,0.0017307381522035754,0.024360138748852563,-0.0568766703817684,0.001750171792589426,0.021710429016312052,-0.03549088029443976,0.009389592578121343,0.34852798092863835,0.3229741681769767,0.6403241887393699,-0.3057106597172299,-0.41598122771448853,-0.5574831108626328,0.11709877073952789,-0.04665660143831604,-0.03489612753548976,0.12274228060103742,0.03734111131239346,0.3922987612978779,0.34852798092863835,0.3229741681769767,0.6403241887393699,0.011684594759441771,0.0013977269515775227,-0.07643590978348508,-0.06503887742028142,-0.0010852534469171227,-0.17066226869617682,0.05294094853176245,0.07256322987130912,0.13706979749593448,0.18150051381880486,0.1400930944059525,0.08820631389556449,-0.0416508199712583,-0.17119249639949652,-0.05535933942616695,0.03350563862304569,-0.02386856167632166,0.08820631389556449,0.08156755872358401,0.1400930944059525,-0.05535933942616695,0.18150051381880486,-0.04665660143831604,0.08820631389556449,0.1101691339016262,-0.04665660143831604,0.1721455564396534,0.11709877073952787,0.1400930944059525,0.04959340024543184,0.07822204377440738,0.1400930944059525,0.07875694620166522,0.13609692057062142,0.11059156572994173,0.0646033103455381,16,17,Easter Sunday,13013690.0,13021859,2033045.0,3175.0,640,5447130.0,13013690.0,13074255.0,7559570.0,3175.0,10948610.0,3176.0,12225220.0,1574.0,12660865.0,553.0,13013690.0,9026.0,7.0,3.0,13021859.0,8.0,17000000.0,6.0,2.0,12660865.0,8478.0
2,rc11,comedy,1.4655050714350475,-0.30599984921687984,0.051291509061952595,-0.30599984921687984,2.3636363636363638,0.2556818181818182,0.039311982222963615,0.09193631892304688,0.18934531797886045,-0.05167282311060035,-0.03440503709644107,0.045214512141369845,-0.0215261241960112,-0.0913867116676401,-0.0603113828106642,-0.011295655027882646,-0.011285143280344755,0.05808281576985536,0.26348036297060573,0.3435944106798099,0.6007401104137101,-0.3355113001366599,-0.33037620051443245,-0.5605846695847974,0.04616587565228968,0.1421839866526853,0.2551909435367027,0.10311596867037169,0.12751070776486848,0.18138311478966868,0.26348036297060573,0.3435944106798099,0.6007401104137101,0.020324245657584096,-0.02127238703079182,-0.0073085029713115335,0.0334066139061258,0.014652187799438991,-0.1041182029286918,-0.06643459179759832,-0.011759890277085875,-0.1766990895503039,-0.057481768926399716,0.14187328009846684,0.34568757100764474,-0.030906591388644156,-0.09549255737170279,0.0039690054834151745,-0.007855345191867135,0.09514528588019971,0.34568757100764474,-0.041203547204390796,0.14187328009846684,0.10607899248150908,0.1001870964964465,0.09514528588019971,0.34568757100764474,0.030597347649448582,0.1421839866526853,0.1646943160657606,0.04616587565228968,0.08425226913847772,0.2551909435367027,-0.023406015831562613,0.1421839866526853,0.17616818723169528,0.029931160731416436,0.4129445807132491,0.1733814076485997,25,26,My Big Fat Greek Wedding 3,28426750.0,38017696,3706845.0,3650.0,1016,10028675.0,28496030.0,38829246.0,13871615.0,3650.0,20803230.0,3678.0,25208780.0,3078.0,26897765.0,1474.0,28496030.0,13576.0,7.0,4.0,39126983.0,9.0,,5.0,4000.0,26897765.0,11880.0
3,rc12,comedy,1.284581825018033,-0.3039680224951156,-0.129631737355062,-0.3039680224951156,2.2142857142857144,0.09375,-0.01097692651566785,-0.0318882399500307,0.04510813521381205,0.07502561036963981,0.016257588920913054,0.08618483604305197,0.004232792940661094,-0.08523968506878467,0.10487320423055498,0.022760492264877696,-0.03362344536596744,0.07872205849580631,0.370709893757052,0.39447010367188523,0.6121053817735511,-0.2863639501840064,-0.40763712589294593,-0.3974837520780204,0.09865412443312904,0.11130618175071916,0.1469514123248926,0.0891322701569007,0.05903719637693162,0.09806828944993416,0.370709893757052,0.39447010367188523,0.6121053817735511,0.008696222781369363,0.016718634894059663,0.034807820420094795,-0.09088603785567277,0.03879586905303489,-0.062020664229132064,-0.06865373571179013,0.006353491725537047,-0.18073939995398652,0.052919663320141676,-0.17021823050237458,0.14645259453246126,0.046151011566965335,-0.08637527279208937,0.027901772937616975,0.014452668679619264,-0.11850239502342463,0.10768095013285249,0.0936533375854165,-0.17021823050237458,0.14645259453246126,0.07901264655878844,0.11130618175071916,0.14645259453246126,0.10365491128084159,0.11130618175071916,0.18038069472251797,0.01908344875532512,0.11130618175071916,0.11258036293061346,0.09865412443312903,0.11130618175071916,0.1469514123248926,-0.18855844216271087,-0.0826788735000221,0.03096072188818732,26,27,About My Father,12089391.0,17655276,1464923.0,2464.0,595,4321148.0,12089391.0,18167819.0,6724093.0,2464.0,9916809.0,2464.0,11226509.0,960.0,11681574.0,273.0,12089391.0,6570.0,7.0,3.0,17657217.0,5.0,29100000.0,6.0,3900.0,11681574.0,6161.0
4,rc2,comedy,1.3799905995400095,-0.24848440775931843,-0.0342229628330855,-0.24848440775931843,2.0,-0.08928571428571429,-0.02220378600014419,-0.008788756996712164,0.08864888987377595,-0.03128844867123595,-0.09785209410153718,-0.11647771702889083,-0.03548063722844556,-0.032573448918894334,-0.034359312421544615,-0.02965762396660854,-0.04640476667238121,-0.02072937985888648,0.29822802887108146,0.32205027276197246,0.5908028275820902,-0.34723360452188834,-0.37385494765062327,-0.6276345279364376,0.0130708824017416,0.044158177474521686,0.11709240165189427,0.09692160307887976,0.19810306113215448,0.2642833081297718,0.29822802887108146,0.32205027276197246,0.5908028275820902,0.07243225104121302,0.039381282088739554,0.022105333245618457,0.05834078530031528,-0.005804061324206792,-0.13308536902579957,-0.025625709403139147,-0.04190789043537002,-0.17527174079508168,0.0033712791093322087,0.013151637362411062,0.16965883982563998,-0.011451137230876549,-0.1552154076614042,-0.15777362173726744,0.0033712791093322087,-0.014618242233760436,0.16965883982563998,-0.08814713548966154,0.013151637362411062,0.16965883982563998,0.0033712791093322087,0.06378377068405176,0.16965883982563998,0.0033712791093322087,0.06378377068405176,0.11236510025447786,0.007881801151864123,0.0441581774745217,0.16965883982563998,0.007881801151864123,0.0441581774745217,0.056428258336804205,0.09447182439758166,0.14930392804914447,0.19687656567358552,1,2,80 For Brady,39330588.0,40266090,4625369.0,3912.0,1182,12701640.0,39330588.0,12701640.0,18969658.0,3912.0,28647811.0,3939.0,34617281.0,3119.0,37473383.0,2397.0,39448525.0,15397.0,7.0,4.0,40384027.0,2.0,28000000.0,6.0,7600.0,37473383.0,13367.0
5,rc3,comedy,1.4957723451863527,-0.3633501593760747,0.08155878281325787,-0.3633501593760747,2.8181818181818183,0.8181818181818182,0.027394212777616854,0.08286449506420025,0.00441601477638239,0.013351624886786156,-0.028704637784077322,0.01805747435649771,-0.0634565244810727,-0.06661608066137364,-0.10648254617557086,-0.0075702289388899086,-0.004152074460416891,-0.028003019014230246,0.3345244296684708,0.3074066684446363,0.5996974134426654,-0.3328498441626026,-0.4053683446627352,-0.6655663459498941,0.07142762993926127,0.09729735835104493,0.1733769734783978,0.06686901219520477,0.13222000774654186,0.1882803261429711,0.3345244296684708,0.3074066684446363,0.5996974134426654,-0.031749896065996826,0.0429505669286887,0.04567305661154204,-0.08638187806353595,0.022192340134747357,-0.06160257030698311,-0.06360468385892006,-0.07085497553658343,-0.149113145876465,0.0770852368264585,0.08575729387207981,0.17224530153868486,-0.01628167495415228,-0.07823285489353708,-0.31498788945121375,0.010092923079932451,0.05425635402390419,0.17224530153868486,0.0071527850964426265,0.08575729387207981,0.0824919159179549,0.11700051267016302,0.1589565324594879,0.2642620310388407,0.11700051267016302,0.1589565324594879,0.17224530153868486,0.07142762993926127,0.0972973583510449,0.17337697347839778,0.07142762993926127,0.0972973583510449,-0.03157742333058555,-0.057689204546815184,0.044366026405614385,0.06140053183176371,2,3,A Man Called Otto,64267657.0,108641148,1555761.0,637.0,2442,56257.0,64267657.0,113190218.0,85480.0,4.0,6223126.0,637.0,26346249.0,3802.0,39302864.0,3802.0,64267657.0,24008.0,15.0,6.0,108641148.0,1.0,50000000.0,8.0,43000.0,39302864.0,8245.0
6,rc4,comedy,1.8969354002567398,-0.39513108759858073,0.4827218378836448,-0.39513108759858073,3.1666666666666665,1.15625,0.030051575792691215,0.0009171143099950315,0.11390846068246419,-0.02676354966364769,-0.045744177792902,-0.03535031840524703,0.018899251912087217,-0.05295864454566936,-0.1336395041870919,0.007395759347043575,-0.032595236009525415,-0.01836045396995824,0.3631920294327176,0.3296679572877436,0.5433201242242229,-0.33339851124496594,-0.39391843670186316,-0.6318760118878503,0.0034947210220406047,0.09205288949918415,0.21272298576496926,0.0371516894117602,0.05218945305785478,0.04128151920117242,0.3631920294327176,0.3296679572877436,0.5433201242242229,-0.0070542079196227936,0.06574494918126625,-0.09625555950724868,0.01781589172849631,-0.016845769201915665,-0.09051535775227514,-0.07972959686944663,0.00707114696487911,-0.13317121542739882,0.09251252753649646,-0.06118537191463822,0.15977142001437897,-0.09619666434172042,-0.013433540086850588,-0.30951913351433746,0.09251252753649646,-0.06118537191463822,0.15977142001437897,0.09251252753649646,0.09205288949918415,0.21272298576496926,0.09209562839208107,0.09205288949918415,0.21272298576496926,0.09209562839208107,0.09205288949918415,0.21272298576496926,0.09209562839208107,0.09205288949918415,0.21272298576496926,0.09209562839208107,0.09205288949918415,0.21272298576496926,0.023537858497410385,-0.11542082322261948,0.08075097882940675,3,4,Puss in Boots: The Last Wish,185535345.0,484643149,3200250.0,4099.0,781,12429515.0,186090535.0,481696020.0,6102855.0,4093.0,44407330.0,4099.0,74585835.0,4121.0,92969975.0,3919.0,186090535.0,47972.0,18.0,11.0,485252376.0,12.0,90000000.0,8.0,46000.0,92969975.0,16232.0
7,rc5,comedy,1.5354418789070194,-0.3189629472077942,0.1212283165339247,-0.3189629472077943,2.533333333333333,0.4375,0.029585900251428376,0.09143644092742469,0.08971968177996713,-0.08599010541405629,-0.015321384158562436,-0.11369881794462545,-0.0002690594621618162,-0.07965968156180346,-0.10920362153881855,-0.018891088208263233,-0.00118154159764704,-0.0443942525678256,0.3063103532365853,0.4035791468775043,0.5068878809338965,-0.3993382675296066,-0.4243062792263716,-0.5971061930925262,0.09192706552624208,0.15576803510312753,0.1660521104697431,0.10640305217229962,0.28667568285229356,0.2665148651555851,0.3063103532365853,0.4035791468775043,0.5068878809338965,-0.055066194643716794,-0.012611972288751933,-0.13327332647135287,-0.01933663129115284,0.08496961755500881,-0.07738173441600776,-0.009535516085686901,0.014682019903285746,-0.11276086265682354,0.01721243941587024,0.2054988133304807,0.1311953806673941,-0.06820567130290141,-0.04865285035540713,-0.10004630509077866,0.01721243941587024,0.2054988133304807,0.10243939845226117,0.07632292240121502,0.10603725687577437,0.1311953806673941,0.10753120865126914,0.2054988133304807,0.1311953806673941,0.01721243941587024,0.2054988133304807,0.1311953806673941,0.09192706552624207,0.15576803510312753,0.11681738955982765,0.06237182403356968,0.15576803510312753,0.11681738955982765,0.11995187707027956,0.13254105354681542,0.2292683066498729,4,5,Strays,23988885.0,35316418,3427540.0,3223.0,1063,8247810.0,23988885.0,36026155.0,11476230.0,3223.0,18211225.0,3232.0,22045000.0,2486.0,23236435.0,1500.0,23988885.0,11576.0,6.0,4.0,35958110.0,8.0,46000000.0,6.0,12000.0,23236435.0,10441.0
8,rc6,comedy,1.4991072615956873,-0.233544163366682,0.0848936992225924,-0.233544163366682,2.5714285714285716,0.4642857142857143,-0.03919358208786249,0.056608997938306836,0.026597471112768396,0.010351744569231902,-0.03877684201021052,0.016163224528002517,-0.0217755888364591,-0.02688106683868865,-0.09639123062728687,-0.016872475451696563,-0.003016303636864101,-0.017876844995505327,0.33859439845128253,0.38083199346943647,0.5152944080888694,-0.383382787775684,-0.40905059251756254,-0.6411669231619603,0.07606044180439538,0.09066301175141361,0.08410456992484236,0.08048819657271084,0.05701725104183071,0.13088614726263545,0.33859439845128253,0.38083199346943647,0.5152944080888694,-0.00039446953638927376,-0.05600276682333708,-0.00819838402663882,-0.030787068495295996,0.04924469991028082,0.07527125358549237,0.04215653543480625,0.021237860106964077,-0.0493381775854504,0.06923801965955075,0.09246201416424062,0.14052604334474958,-0.0009945536991073278,-0.06746775260065027,-0.20842129836074255,0.001347085808253679,0.06473261471071605,0.14052604334474958,0.06923801965955075,0.09246201416424062,0.0028407467192669363,-0.0024588368359395743,0.09246201416424062,0.14052604334474958,-0.0009945536991073278,0.08863436033803494,0.14052604334474958,-0.03491145092340788,0.09246201416424062,0.15528535215347275,0.03412173298022172,0.09715620553962935,0.15528535215347275,-0.06456089284652379,0.27455396583654434,0.18953473591243708,6,7,Champions,16271910.0,18852343,1820955.0,3030.0,601,5148740.0,16397335.0,19159065.0,7559905.0,3030.0,12022935.0,3039.0,14251805.0,1917.0,15199130.0,1121.0,16397335.0,9913.0,8.0,3.0,19115227.0,3.0,,7.0,11000.0,15199130.0,9107.0
9,rc7,comedy,1.4137347936004576,-0.5110829774215147,-0.00047876877263740823,-0.5110829774215145,2.3846153846153846,0.33653846153846156,0.020197517255254076,0.045269901962103995,0.0898015428700384,-0.04853585988345895,-0.13403384334032303,-0.07468033037670835,-0.00895789901842453,-0.14047537360632878,0.00568934546207686,-0.012432080548876467,-0.07641310499484925,0.0069368526518022895,0.30775440337464194,0.3089694632964165,0.717644287180286,-0.3467848571072455,-0.4630090068618286,-0.623438429557962,0.0799515783922057,0.19070487253233254,0.23706883044371277,0.0941817450609256,0.04965628907811609,0.10308029403734749,0.30775440337464194,0.3089694632964165,0.717644287180286,-0.00028507401428379796,0.10044190561466748,0.1834009318342748,-0.022232480178954406,-0.03598990242572945,0.07405952171241087,-0.04410249766873915,0.04958551187752002,-0.11644490954165293,-0.029788703332228654,0.19070487253233254,0.2542559471054911,-0.07653302330221248,-0.1439968364619277,0.031008909420032926,-0.029788703332228654,0.19070487253233254,0.2542559471054911,-0.029788703332228654,0.19070487253233254,-0.0600739111597447,0.0799515783922057,0.19070487253233254,0.2542559471054911,-0.029788703332228654,0.19070487253233254,0.03703998594128028,0.0799515783922057,0.19070487253233254,0.23706883044371274,-0.007203931833738737,0.19070487253233254,0.038326835418517544,0.14467944719159972,0.29173214401840464,0.14032504362151735,7,8,Book Club: The Next Chapter,17556340.0,29068729,2142255.0,3508.0,611,6677580.0,17581565.0,29014267.0,10125220.0,3508.0,15211970.0,3513.0,16876890.0,1339.0,17274770.0,382.0,17581565.0,9079.0,6.0,3.0,29121628.0,5.0,20000000.0,6.0,2900.0,17274770.0,8742.0
