,Participant,Trailer,Type,Onset,Offset,Duration,W_score,A_score,F_score,NAcc_onset,AIns_onset,MPFC_onset,NAcc_middle,AIns_middle,MPFC_middle,NAcc_offset,AIns_offset,MPFC_offset,Pos_arousal,Neg_arousal,Pos_arousal_scaled,Neg_arousal_scaled,W_score_scaled,NAcc_onset_z,AIns_onset_z,MPFC_onset_z,NAcc_middle_z,AIns_middle_z,MPFC_middle_z,NAcc_offset_z,AIns_offset_z,MPFC_offset_z,NAcc_whole,AIns_whole,MPFC_whole,NAcc_whole_z,AIns_whole_z,MPFC_whole_z,NAcc_pos_peak,AIns_pos_peak,MPFC_pos_peak,NAcc_neg_peak,AIns_neg_peak,MPFC_neg_peak,NAcc_slope_peak,AIns_slope_peak,MPFC_slope_peak,NAcc_slope_peak_avg,AIns_slope_peak_avg,MPFC_slope_peak_avg,NAcc_delta_peak,AIns_delta_peak,MPFC_delta_peak,NAcc_delta_peak_avg,AIns_delta_peak_avg,MPFC_delta_peak_avg,NAcc_ISC,AIns_ISC,MPFC_ISC,NAcc_TR1,NAcc_TR2,NAcc_TR3,NAcc_TR4,NAcc_TR5,NAcc_TR6,NAcc_TR7,NAcc_TR8,NAcc_TR9,NAcc_TR10,NAcc_TR11,NAcc_TR12,NAcc_TR13,NAcc_TR14,NAcc_TR15,AIns_TR1,AIns_TR2,AIns_TR3,AIns_TR4,AIns_TR5,AIns_TR6,AIns_TR7,AIns_TR8,AIns_TR9,AIns_TR10,AIns_TR11,AIns_TR12,AIns_TR13,AIns_TR14,AIns_TR15,MPFC_TR1,MPFC_TR2,MPFC_TR3,MPFC_TR4,MPFC_TR5,MPFC_TR6,MPFC_TR7,MPFC_TR8,MPFC_TR9,MPFC_TR10,MPFC_TR11,MPFC_TR12,MPFC_TR13,MPFC_TR14,MPFC_TR15
0,sub-01,rh6,Horror,12.0,42.0,30,3,3,2,-0.0210971282256584,-0.0676178448602205,-0.1915307601468735,-0.1728012209316476,-0.2789012218071516,0.0682008583911674,0.0045726873962789,0.0588011057885047,0.0699600174639898,1.443546716086679,0.39110871618112,0.0293331537135841,0.3911087161811199,0.6875,1.290039843055822,1.1921919335328186,1.055065260902698,-1.408709089903069,-1.383751925391135,-0.8067957628257882,0.637902394197086,0.690245067718352,0.7925624174010737,-0.0631085539203423,-0.0959059869596224,-0.017789961430572,0.1730777157832796,0.1662283586200118,0.3469439718259944,0.4679276096686705,0.2647109636959089,0.7010095148204185,-0.6812132477073398,-0.6386383590714151,-0.587738599113351,0.2082304281216835,-0.1731347458472918,-0.491718610260018,0.0085398112537734,-0.1053129424795086,-0.2361544142871499,0.0044500564578595,-0.0257809212647993,0.0517700796975657,0.0071010129214262,0.0070586319188552,-0.0085955270591584,0.1730517284423098,-0.1607371612228479,0.1521118547777555,0.2596971815469869,0.4679276096686705,0.205502126187169,-0.3573993108237786,-0.6812132477073398,-0.4554152194139312,0.1449655327850559,-0.3598531389887606,-0.1962743894209293,0.0025711103803272,-0.2048175089546513,0.3882662196142364,-0.4562169395146733,0.0064957075884928,0.2891359582479901,0.240290897510377,0.0671561516630851,-0.0858799856752721,-0.2646799480567842,-0.2949763397425086,-0.2171644065773145,-0.3436438857511306,-0.6386383590714151,-0.1747936497183959,-0.0202658079175017,0.1979402122235964,-0.0753937106575003,-0.286183993445498,0.2647109636959089,0.1929320571260165,0.3967373753203432,-0.0949812349396748,-0.43218923519368,-0.587738599113351,-0.2394821068080049,0.0037261042656442,-0.0886719210616454,-0.1797240962212936,0.0220914805845661,0.5835827243885661,0.0404147491125832,-0.4103590307046392,0.2470106363681156,0.7010095148204185,-0.228275782276529
1,sub-01,uh1,Horror,60.0,90.0,30,1,3,3,0.2600445194895799,-0.1523060862424488,0.21206977795414,0.1117387469397813,-0.1519928001680087,0.1070941536119122,0.3286711777449244,0.1389653712037687,0.447464836802762,1.706656216063069,0.1279992162047302,0.292442653689974,0.1279992162047301,-1.3125,0.2229545927636332,-0.3942708641971797,-0.0951080425965914,0.5427600747220007,0.356442892177356,0.4862140784222726,-0.3606989420034602,-0.4630222971363044,-0.3419697947727187,0.2334848147247619,-0.0551111717355629,0.2555429227896047,0.1350052418273911,-0.1669500897187093,0.0163787470176541,0.8149609570142746,0.6355186886636421,1.137960175510274,-0.4508233220936091,-1.0472220837835915,-1.0714098950442732,0.162297823152532,0.3051962465702947,0.1714199518461019,0.322508609177259,0.3051962465702947,0.5225744398293776,0.0058660033446969,0.0053112484162215,0.0015063791821118,0.0110938537659171,0.0053112484162215,0.0068627774213423,0.2163455833591788,0.0628246157266097,0.2764264184440371,0.1143774762218787,0.2766752993744107,0.8149609570142746,0.0843710285815586,0.009837836255777,0.3119199627616369,0.2551664222549928,0.0855792218311586,0.1244949430078247,-0.2184668151567065,-0.4508233220936091,0.3154889611089699,0.6107297192025168,0.7890276275591217,0.3789329029476228,-0.2933128433908705,0.1733281299360926,-0.0533506561679377,-0.1184870163299013,-0.469708045259627,0.2694261823828835,0.5746224289531783,-0.4747283011109143,-1.0472220837835915,-0.0820622272815995,-0.0001278984717976,-0.1587053280702452,-0.0386311789548808,0.6355186886636421,0.2567725728521254,0.7856888274119316,0.1495974863533275,-0.1989377659830916,-0.0909834624054824,0.414983804394015,0.966540223664172,1.137960175510274,-0.4520415773391473,-1.0714098950442732,-0.0455781587314646,-0.1586815693955987,0.7150473584170545,1.0537777699152258,0.7822898552415698,-0.1551092301644411
2,sub-01,rc2,Comedy,108.0,138.0,30,1,1,3,-0.1583691420197751,-0.0266680240259082,0.2426059393913315,0.3227392117837991,0.2605097614743598,0.6286106756722163,0.2636947010201274,0.0517217596144061,0.182780470892663,1.0951044053071357,-0.4835525945512027,-0.3191091570659592,-0.4835525945512028,-1.3125,-0.3847800590279885,-0.2339994346545026,0.0262981152537152,0.8917841375028261,0.7006687818811088,0.6833333378887951,1.432835068291503,1.215311910405018,1.1625303290293003,0.1426882569280505,0.0951878323542858,0.3513323619854037,0.6466130489221136,0.5606604192105414,0.6240539273906036,0.6016664470383651,0.6796260848665867,1.0234312897335234,-0.4676636012469984,-0.179011876939632,-0.540870358486366,-0.6478057673211868,-0.4786168929783537,0.2635553529085338,-0.0288312973320578,-0.1620039984339217,0.2663760757207512,0.0138519603748046,0.026736599892741,0.0038530774115127,0.003266362965251,-0.1193085433581757,-0.1551547703349839,-0.2981188184257211,0.0032811367067595,-0.1912879609665818,0.0833908263668021,0.1801421660741884,-0.4676636012469984,-0.2513990822479356,-0.3363160190449319,0.1900367442555596,0.4521423358477476,0.1594497151662129,0.2619894532054306,0.550077810444045,0.6016664470383651,0.4829085282341085,0.5973851051196672,-0.1857689356674156,-0.1777176396240883,-0.0991849405404406,0.2996050160387217,-0.179011876939632,-0.1273154876658177,-0.0274328310223727,0.1172577809035936,0.6796260848665867,0.3658764688005642,0.0831222971578626,0.0566661756431916,0.113761043864737,0.1648181257654231,0.0758678682781926,0.0010536422814164,-0.0968918821177384,0.0528185488519515,0.3715473530317615,-0.1329129548114035,-0.1018545398491754,1.0234312897335234,0.5705337452562591,0.7908743943506606,0.4204572550942275,0.6840126080027613,0.6771753756571736,0.8591796385920296,-0.540870358486366,-0.0084627095298959,0.2582593729022013,0.3457964109853462
3,sub-01,rh2,Horror,152.0,182.0,30,3,2,2,-0.1698799597896213,-0.229214115281353,-0.1851366649578356,-0.2285007525013691,-0.1450008164240115,-0.4424142941872432,0.1042483801344533,0.207134314951887,0.2408267615660571,1.1377708107087126,0.0853328108031534,-0.2764427516643823,0.0853328108031534,0.6875,-0.5121439629961797,-0.4095710266927826,-0.2077371254896605,-0.623878947724582,-0.6194086918946196,-0.7536842971753035,-0.6437038959883269,-0.5413914393968192,-0.3033221458933145,-0.0980441107188457,-0.0556935389178258,-0.1289080658596739,-0.5932422689030296,-0.5234570526614071,-0.4215811895194262,0.5820479056303696,0.8241852283612576,0.7998884359112515,-0.6739178055007445,-0.6452932426618929,-1.0028835919656949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2428555473053871,-0.1084273957944547,0.0854644637187713,-0.6739178055007445,-0.1613912381637701,0.0499489099339791,0.0486457883100953,-0.1126854535276663,-0.4402807924843169,0.1177158715991848,-0.0802366689016234,-0.4598465361137271,-0.2798556366063629,-0.3207802698874103,0.2106033580768263,0.1175997036555382,0.5820479056303696,-0.0682287968030569,-0.2876024360363457,-0.1808091718604216,0.1710553951975585,-0.6050706677918007,-0.2436436959157552,-0.6452932426618929,-0.0636599673976264,-0.1229301431957232,-0.2266227348463,0.3335020059814848,0.0004063877898143,-0.141895330484731,-0.1515527993017019,0.8241852283612576,0.5045280883947958,-0.2884548678196356,0.0889922976501842,-0.5032977765963511,-0.4744643362434695,0.2515413582200938,0.0172188036749524,-0.7554711503594713,-1.0028835919656949,-0.7794830613151962,0.3085475290291937,0.4004487744643836,-0.0318603156949067,0.1830460840092855,0.7998884359112515,-0.1473891708597282
4,sub-01,rh1,Horror,196.0,226.0,30,4,3,2,0.0896963607003421,0.435164218676661,0.3929973084509278,0.0008957301107976,-0.1101114028458454,-0.0683224410667099,-0.1022780984013518,-0.1595477749536248,0.4022041655540585,1.443546716086679,0.39110871618112,0.0293331537135841,0.3911087161811199,1.6875,-0.6796699392882849,-0.3875181436824372,-0.295269568541874,0.7238156256594659,0.2705481261985907,0.3161430222190083,0.0845049409868703,-0.0507771067576298,0.6357955886908645,-0.003895335863404,0.0551683469590635,0.2422930109794254,0.0428835424526837,-0.0559157080804921,0.218889680789333,0.522555535829076,0.7621194442570252,1.0656147418045374,-0.51077478042252,-0.5594814392743701,-0.4557821870871826,-0.5066971824182156,0.0292216676302034,0.0216234079753658,-0.5066971824182156,0.0292216676302034,0.3275734805958009,0.0099201683763452,-0.0011984543727226,-0.001155108911824,0.0099201683763452,-0.0011984543727226,0.0046044057090502,0.1399508802409191,0.0878647843672365,0.0185477351588962,0.2823088001450203,0.0817289625544944,0.0395871669777894,-0.269484820075509,0.3143416938999157,0.522555535829076,-0.0040775980043044,-0.51077478042252,0.0586637618225494,-0.0618882686708127,-0.0287566282492091,-0.1448085718134322,-0.2677844089590682,-0.2128574534213539,0.142816570436304,0.0424458886190397,0.5377663033656792,0.7501199849573776,0.7621194442570252,0.0833694721841833,0.3366617527514377,-0.2730496204943481,-0.2438279528641447,-0.305540015304371,-0.064801178317801,-0.3508378989015387,-0.082479047163604,-0.5594814392743701,-0.1536399938344173,0.3486995044058058,0.2187993437562688,0.1038286166091413,1.0325260271718737,1.0656147418045374,-0.4557821870871826,0.1524813768819203,-0.2088214094280633,-0.1871980014526975,-0.033661145695659,-0.0644130256390501,-0.0831245316058417,0.5698400189191821,0.8779725022061953,0.2079726429807193,0.4383601952700374
5,sub-01,rc9,Comedy,244.0,274.0,30,4,4,4,-0.0136625273680048,0.1394332867319085,-0.3088907080298791,-0.063564428965717,-0.2494457087328341,-0.3224956700219184,-0.0344139281109833,0.3015265535417772,0.6033741580479753,2.275541621417425,0.1706656216063069,0.8613280590443302,0.1706656216063069,1.6875,0.5129906267980519,0.7043448922751533,-0.2701617896082685,-0.4644263563564326,-0.6740593893560498,-0.562673206647119,-1.851712726922742,-1.1217126542111435,-0.7868959843173672,-0.037213628148235,0.0638380438469505,-0.0093374066679407,-0.6010494854937075,-0.3638090504306799,-0.539910326857585,0.5859277538971914,1.028914850930881,1.5961861442770529,-0.3682293646152816,-0.5083432198687841,-1.0613164891538098,0.0,0.3389096301306722,0.1303241898529366,0.0,0.4428136526864659,0.1303241898529366,0.0,0.0100930436026989,0.0153524504256307,0.0,0.0109893074523798,0.0153524504256307,0.3766219598380756,0.4764105093698191,0.869935942483017,-0.015943202468991,0.0721103850183531,-0.0164562631162908,0.0471833282285061,-0.1552068845016018,0.0617719930116722,-0.1408414536523701,-0.2204563968521373,0.032557612197445,-0.0508538995331949,-0.3682293646152816,-0.112421680257414,-0.0526346205903158,0.5859277538971914,-0.2247117289890966,-0.0031242679827824,0.3357853621478898,-0.0867333283834207,0.4599843468588389,-0.0087456789809827,-0.5083432198687841,-0.1702377549637193,0.0022472406953724,-0.2657275631224518,-0.3051672464045878,0.0541233593595082,-0.2689921664143814,0.4103370086028901,1.028914850930881,0.2832497152299884,0.4101322252080962,-1.0317307448725384,-1.0613164891538098,0.1838974574595303,-0.0454359887906739,0.0848882010622627,-0.4010502916446035,-0.2387464400260969,-0.2971267525780017,-0.7604430669231527,-0.7671302831188607,0.6895969655013431,1.247646691751044,1.5961861442770529,0.2505712718292971
6,sub-01,uc4,Comedy,288.0,318.0,30,3,2,4,-0.1432801348405,-0.3189074553273063,-0.3300846975299474,-0.3189022441083841,-0.3063405610615205,-0.484035283817676,-0.2632070492901021,-0.2802500104396759,-0.3932083983548304,1.663989810661492,-0.440886189149626,0.2497762482883971,-0.4408861891496261,0.6875,-0.8947834631451321,-1.221985095794211,-0.9650513620248462,-0.5812979644388101,-0.4842879983835854,-0.323969936051275,-0.8055304437150518,-0.7393160043871366,-0.6006058856699381,-0.241796476079662,-0.3018326756095009,-0.4024427932341513,-0.760537290432998,-0.8151963661883112,-0.6298757279153532,0.2928988499890967,0.5870970262798683,0.2444494197252106,-0.8458304022301291,-1.0141565710277436,-1.0642291963744954,0.0,0.5518494107955442,0.0,0.0,0.5518494107955442,0.0,0.0,0.0142436686106683,0.0,0.0,0.0142436686106683,0.0,-0.2467889669122246,-0.0432385076838662,-0.0689476621805538,0.2928988499890967,-0.5989788602380131,-0.0303860020743197,-0.36956627037512,-0.0103683915041442,-0.2260761268568619,-0.2457182976009566,-0.3126776077976119,-0.3275114190550211,-0.482527769231469,-0.8458304022301291,-0.0083277690594707,-0.0833967789380305,-0.1631612652991181,-0.2153190309237618,-0.1067062313829048,-0.8329880396085115,-0.0792237399987929,-0.1739754588519276,-0.4016438067943949,-0.7618453100849555,-0.4835846901358719,-0.1644145259497856,0.3874348848457586,-0.5092931639827482,-1.0141565710277436,-0.1962816156025708,-0.5624323912933062,-0.2154765005546271,0.5870970262798683,-0.2141535245047739,-0.8015197787060515,-0.1679908960552552,-0.173561040884694,-0.2931982474989627,-0.2494316728469665,-0.3846714215328932,-0.6339596236596227,-0.0878845046744023,-1.0642291963744954,-0.4512808086509238,0.2444494197252106,-0.2041565424402234,-0.6225467035326371,-0.9325073568755784
7,sub-01,rh9,Horror,332.0,362.0,30,2,2,2,0.1891715102656702,-0.0852324920302624,0.1592922235023625,0.3315797707479512,0.1888711780892819,0.1337950949285953,0.1138894170612982,0.1824983100840207,0.0428288729857684,1.1377708107087126,0.0853328108031534,-0.2764427516643823,0.0853328108031534,-0.3125,0.6567167980185851,0.2330330786902014,0.6825431041700805,0.3972473358227849,-0.1107148439339032,-0.0475768717786285,0.0334009621593854,0.0451129307230453,-0.1145243293939706,0.2115468993583065,0.0953789987143467,0.1119720638055754,0.3624550320002518,0.0558103884931145,0.1734806343324937,0.7063105496926032,0.5101038517285429,0.6351405722663446,-0.3160377751206714,-0.521217460778085,-0.5428176385122806,0.1940975415270366,0.4211614118365252,0.4154152399262467,0.1940975415270366,0.4211614118365252,0.4154152399262467,0.0056587334417077,0.0171656640351593,0.0076867458346339,0.0056587334417077,0.0171656640351593,0.0076867458346339,-0.7356866726333887,0.3512357601689262,-0.309493616685841,0.1489077325797781,0.3430052741068147,0.4300693404811536,0.339912979281276,-0.3160377751206714,-0.2990343138495827,0.219945391721179,0.7063105496926032,0.4337247537008442,0.5969524724747126,-0.0063157366581076,0.1279668800614921,0.3089577667072041,0.2846088143308155,-0.1457706391349131,-0.1758103371714927,0.2453510746650325,0.159977981229703,-0.521217460778085,-0.13446371809647,0.2380164381685484,0.0894152869048892,0.2718112665712796,-0.1194779585293942,0.4645908573310869,0.0579995870464248,-0.2062801565350874,0.4460607506946106,0.5101038517285429,0.1046075174856129,0.1250153257033874,0.5404305656296341,0.6062467515021746,-0.3441818401815191,-0.1310496851418643,-0.1772734137135469,0.1129862394789169,-0.20714909356615,0.3057608496863483,0.6346508927574086,0.1274922082487344,0.6351405722663446,-0.5428176385122806,-0.0568983497441371,0.0512275726701811
8,sub-01,uh2,Horror,376.0,406.0,30,4,3,1,0.0193956727375065,-0.2050343731372896,0.4485818115282105,0.2646261922954482,0.073981189221163,0.3202513649894543,-0.2029690717426842,-0.2333820576948093,0.205093046114228,1.1804372161102892,0.6542182161575097,-0.2337763462628057,0.6542182161575096,1.6875,1.0474170733711503,0.6203127123412826,1.382613841516567,1.2686821193313769,0.851334654225707,0.7579886592315809,0.158056701208742,0.0276455349950161,0.9062428133213888,0.0270175977634235,-0.121478413870312,0.324642074210631,0.8247186313037564,0.4997643005206685,1.0156151046898456,0.6289904622355846,0.4117444430702635,0.8964702498288021,-0.4469836379149597,-0.5996874636777592,-0.2603318228491303,0.1361980040235713,-0.2048806324887311,0.6232880383663413,0.1306577510714916,0.2452105270273896,0.1470912355161281,-0.0300473380466499,0.0236697138358162,0.0076239863080374,0.0087264937407537,0.0241974844118897,0.0438969200919092,0.1772869792819246,0.3041641110038443,1.285322159459075,-0.181525814364746,-0.0453278103411747,0.297104365274358,-0.0853194557605237,0.1120470788796192,0.0079590979795083,0.222481295906018,0.5102307224257822,0.6289904622355846,-0.0465306170696521,-0.4082726939041812,-0.2223724834378706,-0.4469836379149597,-0.1010344617908152,0.1638179183344057,0.1183224958294223,-0.0865581366593088,-0.1615464254403594,-0.5996874636777592,-0.2957023357384432,-0.5287677705006367,0.1610428825116813,0.4117444430702635,0.2017601617830246,0.1241262292414827,-0.2433712383041502,-0.2664798849392285,-0.1657034143093073,-0.261839300181839,-0.2295164507395219,0.1942475830044031,0.8175356213707443,0.8964702498288021,-0.0291874915275228,0.3638430949646257,0.1205342362135519,0.763876926650128,0.7024276227726409,-0.015102233598729,0.02952027290968,0.0058516988692771,0.510365166702327,0.3999368072471633,0.3696433806015031,-0.2603318228491303
9,sub-01,rc6,Comedy,420.0,450.0,30,1,1,3,0.2185637202583872,0.0517620938555509,0.8707246036684306,-0.2277657482854944,-0.436476748679091,-0.2482887488093922,0.0511313387651595,0.1106442989954063,-0.1147348690986038,1.0951044053071357,-0.4835525945512027,-0.3191091570659592,-0.4835525945512028,-1.3125,0.5241844933415449,0.1915621542178832,0.8766171041145492,-0.5523446646684477,-0.7898672336651457,-0.0744623624957645,0.0520559731517834,0.0914715173049026,-0.2783872070704282,0.0139764369126841,-0.0913567852760445,0.1692336619201448,0.0079652672749602,-0.1689445207141199,0.1745891781827855,0.5397207278665499,0.418485471249891,1.2499920709652252,-0.3879617783484501,-1.016606135051176,-1.6229128201438874,0.3113814598203439,0.0,0.112772620461215,0.3113814598203439,0.0,0.112772620461215,0.0057693070460939,0.0,0.0010791745225769,0.0057693070460939,0.0,0.0010791745225769,0.1055807138449054,0.4479608650370871,0.498907597294797,0.1742103760816811,0.228339268046206,0.5397207278665499,0.417544783601613,-0.2669965543041139,-0.3879617783484501,-0.2067787380629759,-0.2544638728350908,-0.108526603711506,-0.1810977484694494,-0.0014852530219887,-0.108570832767455,0.1451907737175448,0.269666239787501,-0.0491442338898044,0.418485471249891,0.0567474378027755,0.0371456511180921,-0.2192632994576499,-0.0343047914353541,-0.2286666573169618,-0.373458899026257,-0.1619697221355358,-0.4016823298655244,-1.016606135051176,-0.0956370702624213,-0.1954515062397485,0.2220857755670201,0.257067092762154,0.3651572031500276,0.5613250957717514,0.5650991758183292,0.932217027662816,1.044989648124031,1.2499920709652252,0.565737473303819,0.6729299252243124,-0.1579775421849168,-1.6229128201438874,-0.6992207802462886,0.125701726495052,-0.2129754073532609,0.062213323574242,0.1888513342451968,-0.7374653224542489
