,Trailer,Type,Onset,Offset,Pos_arousal,Neg_arousal,Pos_arousal_scaled,Neg_arousal_scaled,W_score,W_score_scaled,NAcc_onset,AIns_onset,MPFC_onset,NAcc_middle,AIns_middle,MPFC_middle,NAcc_offset,AIns_offset,MPFC_offset,NAcc_whole,AIns_whole,MPFC_whole,NAcc_ind_peaks_pos,AIns_ind_peaks_pos,MPFC_ind_peaks_pos,NAcc_trailer_peak_pos,AIns_trailer_peak_pos,MPFC_trailer_peak_pos,NAcc_trailer_peak_pos_yes,AIns_trailer_peak_pos_yes,MPFC_trailer_peak_pos_yes,NAcc_pos_peak,AIns_pos_peak,MPFC_pos_peak,NAcc_w,AIns_w,MPFC_w,NAcc_f,AIns_f,MPFC_f,NAcc_a,AIns_a,MPFC_a,NAcc_DP,AIns_DP,MPFC_DP,NAcc_DP1,NAcc_DP2,NAcc_DP3,AIns_DP4,AIns_DP5,AIns_DP6,AIns_DP7,AIns_DP8,MPFC_DP2,MPFC_DP3,MPFC_DP4,NAcc_DPy,AIns_DPy,MPFC_DPy,NAcc_DS,AIns_DS,MPFC_DS,NAcc_DSy,AIns_DSy,MPFC_DSy,NAcc_AP,AIns_AP,MPFC_AP,NAcc_APy,AIns_APy,MPFC_APy,NAcc_AP2,AIns_AP2,MPFC_AP2,NAcc_APy2,AIns_APy2,MPFC_APy2,NAcc_DP_subgroup,AIns_DP_subgroup,MPFC_DP_subgroup,NAcc_AP_subgroup,AIns_AP_subgroup,MPFC_AP_subgroup,NAcc_seg1,NAcc_seg2,NAcc_seg3,NAcc_seg4,NAcc_seg5,AIns_seg1,AIns_seg2,AIns_seg3,AIns_seg4,AIns_seg5,MPFC_seg1,MPFC_seg2,MPFC_seg3,MPFC_seg4,MPFC_seg5,NAcc_TR1,NAcc_TR2,NAcc_TR3,NAcc_TR4,NAcc_TR5,NAcc_TR6,NAcc_TR7,NAcc_TR8,NAcc_TR9,NAcc_TR10,NAcc_TR11,NAcc_TR12,NAcc_TR13,NAcc_TR14,NAcc_TR15,AIns_TR1,AIns_TR2,AIns_TR3,AIns_TR4,AIns_TR5,AIns_TR6,AIns_TR7,AIns_TR8,AIns_TR9,AIns_TR10,AIns_TR11,AIns_TR12,AIns_TR13,AIns_TR14,AIns_TR15,MPFC_TR1,MPFC_TR2,MPFC_TR3,MPFC_TR4,MPFC_TR5,MPFC_TR6,MPFC_TR7,MPFC_TR8,MPFC_TR9,MPFC_TR10,MPFC_TR11,MPFC_TR12,MPFC_TR13,MPFC_TR14,MPFC_TR15,NAcc_ISC,AIns_ISC,MPFC_ISC,index,number,title,year,Release time,genre,"released (1 = yes, 0 = no)",url to trailer,Domestic Gross,Worldwide Gross,Domestic Openning,Theaters Num,Avg Domestic Opening,Openning_US_C_IMDb,Gross_US_C_IMDb,Gross_W_IMDb,Gross_US_W1_num,Theaters_US_W1_num,Gross_US_W2_num,Theaters_US_W2_num,Gross_US_W3_num,Theaters_US_W3_num,Gross_US_W4_num,Theaters_US_W4_num,Gross_Total_US,Total_Theaters_US,Total_weeks,Weeks_avg_per_theater,Gross_World_num,Released_Month,Budget,IMDb_rating,IMDb_vote,GT_W1_num,GT_W2_num,GT_W3_num,GT_W4_num,GT_W5_num,GT_W6_num,GT_W7_num,GT_W8_num,GT_W9_num,GT_W10_num,GT_W11_num,GT_W12_num,GT_W13_num,GT_W14_num,GT_W15_num,GT_W16_num,GT_W17_num,GT_W18_num,GT_W19_num,GT_W20_num,downloaded,video trimmed,audio extracted,budget,Unnamed: 57,Unnamed: 58,"The tool used to get the thumbnail: https://youtu.be/otNh9bTjXWg?si=NJaRcikG3tZUpNBl , size of thumbnail 640*480",index2,title2,year2,Release_date,genre2,released,url,Domestic_Gross,Worldwide_Gross,Domestic_Openning,Theaters_Num,DG_WK1,NumT_WK1,DG_WK2,NumT_WK2,DG_WK3,NumT_WK3,DG_WK4,NumT_WK4,title3,year3,Release_date3,genre3,released3,url3,Domestic_Gross3,Worldwide_Gross3,Domestic_Openning3,Theaters_Num3,DG_WK1_U,NumT_WK1_U,DG_WK2_U,NumT_WK2_U,DG_WK3_U,NumT_WK3_U,DG_WK4_U,NumT_WK4_U,Gross_US_M1,Theaters_US_M1,GrossOverTheaters_M1,GrossTheatersW1,GrossW1,GrossTheatersW2,GrossW2,GrossTheatersW3,GrossW3,GrossTheatersM1,GrossM1,TheatersM1,GrossTheatersM1_avg,GT_AVG_W2,GT_AVG_W3,GT_AVG_M1,GT_AVG_Total,GT_Total,GT_AVG_Total_log,Gross_US_M1_rank,Gross_US_M1_log,GrossOverTheaters_Total,Gross_M1_updated,Gross_M1_updated_rank,Gross_M1_updated_log,GrossM1_rank
0,rc1,comedy,108.0,138.0,1.797624979870136,-0.3061185798597096,0.3834114174970411,-0.3061185798597096,3.1,0.8645833333333334,0.07486711298197389,-0.10433238848954135,-0.03737818955583399,-0.045774974795638315,-0.08887023061817537,-0.1440710357829321,0.010805751775976643,-0.01969821267547302,0.009987845690358283,0.013299296654104054,-0.07096694392772988,-0.05715379321613594,0.43650926752084485,0.39668146450401853,0.6829294061569399,0.07862486409492522,0.05862985787782715,0.060911377155932214,0.12599143684582237,0.03074511607617234,0.11147977565333635,0.43650926752084485,0.39668146450401853,0.6829294061569399,0.017525850946594094,-0.009126900735929958,0.09968797576067281,0.045556305352615525,-0.0017235856484062442,0.26874994359490834,0.060494678958191765,0.0017633260847278527,0.04647243939710626,0.08324465771600568,0.05862985787782715,0.11295988625147652,0.08324465771600568,0.08186927093239384,0.07417473631941386,0.09568977299746276,0.09568977299746276,0.09568977299746276,0.09568977299746276,0.09568977299746276,0.039826410771178086,-0.0020452379805113363,0.010269090097850877,0.08324465771600568,0.09568977299746276,0.11295988625147652,0.0,0.0,0.0,0.0,0.0,0.0,0.09846406109639656,0.09568977299746276,0.11295988625147652,0.08324465771600568,0.09568977299746276,0.11295988625147652,0.07590567797581398,0.09568977299746276,0.039826410771178086,0.08186927093239384,0.09568977299746276,0.039826410771178086,0.08049388414878203,-0.01300958216800831,-0.24857472910712572,0.04844906243512427,0.09568977299746276,-0.07732971535832928,0.07417473631941386,0.045815971641882926,-0.03303880748063595,-0.05975201397675196,0.03929659676661148,-0.1091827658163545,-0.1187258215428855,-0.0498255084600396,-0.09817578406890201,0.021075160249532095,-0.051312274766841325,-0.009549859486448502,-0.19242264273632115,-0.008523013804377767,-0.023961175286691016,0.08324465771600568,0.08049388414878203,0.0587856670934539,0.09846406109639656,0.05334729485523138,-0.014363441025979189,-0.04551126265917354,0.0035128323828915306,-0.05711799216562583,-0.11539501051030454,-0.10043147229324491,0.03657044087329361,0.04844906243512427,0.035085640656059985,0.03435508720865018,-0.08809391131713418,-0.11894951363410823,-0.1205048724978211,-0.03332542083722488,-0.16078822416141836,-0.16206381963001323,-0.13904143360566995,0.0025744903935594602,-0.01300958216800831,-0.13281080808074472,-0.07201665396500166,-0.08969989016095964,-0.09109415012669361,0.05862985787782715,0.09568977299746276,0.005638891441309498,-0.0059005817218204535,-0.15367513402001298,0.018569250908267734,-0.05152337438691379,0.004304545019300585,-0.07732971535832928,-0.2513634837435085,-0.24857472910712572,-0.14739179572499772,0.008862868060387916,0.11295988625147652,-0.03330706470912036,-0.08578853548389014,0.047212074332937476,0.20342473210234369,0.22427253559771912,0.1377738750157387,0.0,1.0,Joy Ride,2023.0,July 7,comedy,1.0,https://youtu.be/jyI-AM5VXDo?si=mZtAKMiPG0Ac2myk,12897789.0,15518636,2611969.0,2820.0,926,5806277.0,12897789.0,15787674.0,8041997.0,2820.0,12168180.0,2820.0,12759173.0,335.0,12897789.0,66.0,12897789.0,6041.0,4.0,2.0,15518636.0,7.0,20000000.0,7.0,9400.0,2852.0,1463.0,1764.0,2100.0,,,,,,,,,,,,,,,,,,,,,,,"The pilot data collected by prolific, sample size = 20",0.0,Joy Ride,2023.0,7-Jul,c,1.0,https://youtu.be/UCtE8zur6CM?si=-GWf51SuzzcGCwgH,12897789.0,15518636.0,2611969.0,2820.0,8041997.0,2820.0,3962918.0,2820.0,590993.0,335.0,138616.0,66.0,Joy Ride,2023.0,7-Jul,c,1.0,https://youtu.be/UCtE8zur6CM?si=-GWf51SuzzcGCwgH,12897789.0,15518636.0,2611969.0,2820.0,8041997.0,2820.0,4126183.0,2820.0,590993.0,335.0,138616.0,66.0,12897789.0,6041.0,2135.042046018871,2851.771985815603,8041997.0,4257.062056737588,12004915.0,6021.220265692812,12595908.0,8121.462689935236,12734524.0,6041.0,2030.365672483809,2157.5,2026.3333333333333,2044.75,525.0,2100.0,6.263398262591624,7.0,16.3725664592932,2135.042046018871,12897789.0,7.0,16.3725664592932,7.0
1,rc10,comedy,568.0,598.0,1.4937785597030608,-0.3250050827516551,0.0795649973299659,-0.3250050827516551,2.3214285714285716,0.08705357142857142,-0.0063182010840397585,-0.09956372466349694,0.13880621815375035,0.05854079734374862,-0.07623692488449306,0.0824197751654687,-0.0012175754592558075,-0.06432855094083931,0.12389610720872433,0.01700167360015103,-0.08004306682960975,0.11504070017598111,0.39398809251619443,0.3676368125309967,0.8415366371392458,0.09210321047833432,-0.0559796138659714,0.2038927869137227,0.12022930982004926,0.020522455913436974,0.40440069993929456,0.39398809251619443,0.3676368125309967,0.8415366371392458,0.05434897592021614,0.10091430771406586,0.05223165780839445,0.0731889041651415,0.18924627736362545,0.1670039463758843,-0.012119955692290815,-0.015591883448982219,0.12406207804851783,0.07856956266331626,0.12823400388331027,0.26278935172095524,0.07856956266331626,0.09210321047833434,0.07198060429260647,0.12823400388331027,0.12823400388331027,0.12823400388331027,0.12823400388331027,0.12823400388331027,0.24713313730686773,0.2455942763217215,0.22774383032436601,0.07856956266331626,0.12823400388331027,0.26570564774817707,0.0,0.0,0.0,0.0,0.0,0.0,0.10563685829335238,0.12823400388331027,0.24251655435142902,0.055508006975095746,0.12823400388331027,0.26570564774817707,0.0686861251072516,0.12823400388331027,0.20835452334186436,0.0658624023662449,0.12823400388331027,0.1976741882795647,0.031735391921150824,-0.04182579960696104,0.26570564774817707,0.07856956266331626,0.12823400388331027,0.26570564774817707,-0.030575949758733807,0.04545121387113225,0.06158393234673276,0.028928242484372615,-0.020379070942748705,-0.10807772812567093,-0.08100842788023996,-0.07549905097243907,-0.11134199811719635,-0.024288129052502532,0.17914276754613256,0.012389986561709958,0.08958078418387082,0.2455942763217215,0.048495686266470786,0.000736958207784606,-0.06852158033965473,-0.023943227144331326,0.00462883688090693,0.055508006975095746,0.07621679775739405,0.0005453760835296754,0.07856956266331626,0.10563685829335238,0.031735391921150824,-0.02522445997597585,0.08027379550794286,-0.0013131762061774712,-0.009990578766877459,-0.049833457855191166,-0.08346306375563585,-0.13333929810624823,-0.10743082251512871,-0.10069293395666568,-0.07289250498380621,-0.06943984470024796,-0.132427448564929,-0.04182579960696104,-0.052243904745427214,-0.08524762680490006,-0.13666843306057166,-0.11210993448611732,-0.1451187771748465,-0.0559796138659714,0.12823400388331027,0.1420799260792683,0.26570564774817707,0.12964272881095232,0.15205589408137068,0.004546894048983444,-0.11943282844522422,0.012128452224658613,0.1449996819849753,0.11161421834197863,0.26278935172095524,0.2314769228927802,0.24251655435142902,0.17419249233229964,-0.06826053570096272,0.0395551021680755,0.11871815985614383,0.2335383500249815,0.15669999039676924,16.0,17.0,Easter Sunday,2022.0,5-Aug,comedy,1.0,https://youtu.be/YIixb42aJPg?si=W_YbI5jjV8SOzHAJ,13013690.0,13021859,2033045.0,3175.0,640,5447130.0,13013690.0,13074255.0,7559570.0,3175.0,10948610.0,3176.0,12225220.0,1574.0,12660865.0,553.0,13013690.0,9026.0,7.0,3.0,13021859.0,8.0,17000000.0,6.0,2.0,2381.0,1067.0,811.0,788.0,783.0,513.0,297.0,,,,,,,,,,,,,,,,,,,,,9.0,Easter Sunday,2022.0,5-Aug,c,1.0,https://youtu.be/YIixb42aJPg?si=W_YbI5jjV8SOzHAJ,13013690.0,13021859.0,2033045.0,3175.0,7559570.0,3175.0,3389040.0,3176.0,1276610.0,1574.0,435645.0,553.0,Easter Sunday,2022.0,5-Aug,c,1.0,https://youtu.be/YIixb42aJPg?si=W_YbI5jjV8SOzHAJ,13013690.0,13021859.0,2033045.0,3175.0,7559570.0,3175.0,3389040.0,3176.0,1276610.0,1574.0,435645.0,553.0,12660865.0,8478.0,1493.3787449870251,2380.9669291338582,7559570.0,3448.045014776176,10948610.0,4259.106005881639,12225220.0,5046.890816008222,12660865.0,8478.0,1261.7227040020555,1724.0,1419.6666666666667,1261.75,42.42857142857143,297.0,3.7478219897473863,6.0,16.354026297780667,1441.8003545313538,12660865.0,6.0,16.354026297780667,6.0
2,rc11,comedy,512.0,542.0,1.4682060558507455,-0.3671731619368674,0.05399249347765044,-0.36717316193686744,2.1,-0.18958333333333333,0.014237560620921068,0.05384818956026701,0.16790778028714545,-0.023629815792027813,-0.1091663813469179,0.019119260211006517,0.038984735641921356,-0.10063338152118087,0.014626378814885451,0.009864160156938211,-0.051983857769277234,0.06721780643767915,0.3567100705781733,0.4395039161470917,0.799496047801575,0.03099051882062472,0.07552156726501061,0.21352127723122885,0.0519855314568616,0.08579319567075495,0.2509818765887636,0.3567100705781733,0.4395039161470917,0.799496047801575,-0.02664194138559676,0.0581310241763415,-0.11170224008362808,-0.11194624294833057,0.08759222729362247,-0.18738948119795565,0.018210609310797408,0.07802401188008933,0.10226408456783827,0.03243785346567159,0.1680641827797954,0.3019330966513424,0.03243785346567159,0.030008302847223233,0.03853765423781176,0.037266680312165845,0.00946541775738457,0.0008019794618447716,-0.017120410600754178,-0.03881358804518382,0.22165806301272434,0.20119714116183823,0.13209097279726356,0.03243785346567159,0.1680641827797954,0.3019330966513424,0.0,0.0,0.0,0.0,0.0,0.0,0.07429770917168567,0.1680641827797954,0.3019330966513424,0.03243785346567159,0.1680641827797954,0.12510945781111532,0.030312803529616163,0.09035933567184136,0.22165806301272434,0.030008302847223233,0.09035933567184136,0.21352127723122885,-0.012316671530436233,0.1680641827797954,0.3019330966513424,0.07429770917168567,0.1680641827797954,0.3019330966513424,0.030132869327687484,-0.025638619858413824,-0.016485936207329688,0.01634346335102695,0.044969024171720086,0.06732730940267055,-0.006332487177043996,-0.08963653181798087,-0.1362193802182701,-0.09505819903576179,0.17929352486718503,0.07547693151257065,0.03268780076528169,0.04177269466078194,0.006858080382576421,0.028417570341813025,-0.012316671530436233,0.07429770917168567,-0.013672102112453349,-0.005538702766003736,-0.05770505469678437,-0.008895864832550915,-0.0305352787730894,-0.010026665016348755,-0.010986215641365628,0.03243785346567159,0.027578752228774865,0.055596357018988775,0.04132610350415922,0.0379846119920123,0.05093879367799049,-0.017021048249774177,0.1680641827797954,0.012654488563887364,0.05460453102943608,-0.08625648112445546,-0.10173963246174053,-0.04251521201585427,-0.12465475097634789,-0.1906658301561914,-0.1545590495797027,-0.06343326091891621,-0.1364787872108848,-0.07978518240471205,-0.06891062749168851,0.11083802013909731,0.12510945781111532,0.3019330966513424,0.14138302937410618,0.1602752974600661,-0.07522753229646038,-0.08838764053198729,0.10613822328697456,0.08031281954085785,0.07276043105564783,-0.028899041022692053,0.08145669394939009,-0.04429489527512716,0.0008378318777672801,0.06403130454508915,0.017457121233112126,0.21572371458742234,0.16655711408684112,25.0,26.0,My Big Fat Greek Wedding 3,2023.0,Sep 8,comedy,1.0,https://youtu.be/vsTfC_xF1ok?si=u1Fk0RICrG-_ufKt,28426750.0,38017696,3706845.0,3650.0,1016,10028675.0,28496030.0,38829246.0,13871615.0,3650.0,20803230.0,3678.0,25208780.0,3078.0,26897765.0,1474.0,28496030.0,13576.0,7.0,4.0,39126983.0,9.0,,5.0,4000.0,3800.0,1885.0,1431.0,1146.0,1200.0,789.0,586.0,,,,,,,,,,,,,,,,,,,,,10.0,My Big Fat Greek Wedding 3,2023.0,8-Sep,c,1.0,https://youtu.be/vsTfC_xF1ok?si=u1Fk0RICrG-_ufKt,28426750.0,38017696.0,3706845.0,3650.0,13871615.0,3650.0,6931615.0,3678.0,4405550.0,3078.0,1688985.0,1474.0,My Big Fat Greek Wedding 3,2023.0,8-Sep,c,1.0,https://youtu.be/vsTfC_xF1ok?si=u1Fk0RICrG-_ufKt,28426750.0,38017696.0,3706845.0,3650.0,13871615.0,3650.0,6931615.0,3678.0,4405550.0,3078.0,1688985.0,1474.0,26897765.0,11880.0,2264.121632996633,3800.4424657534246,13871615.0,5685.057745796927,20803230.0,7116.360539819019,25208780.0,8262.211964513728,26897765.0,11880.0,2065.552991128432,2842.5,2372.0,2065.5,83.71428571428571,586.0,4.4274096405217,15.0,17.10755375561842,2099.000441956394,26897765.0,15.0,17.10755375561842,15.0
3,rc12,comedy,656.0,686.0,1.3281164431563557,-0.2897830110540163,-0.08609711921673924,-0.2897830110540164,1.9310344827586208,-0.3771551724137931,-0.0459206978632174,-0.0907558804565389,-0.00095176130264233,0.007867035078862534,-0.10145436381207511,0.07467382717392008,0.019107105441332012,-0.11265073439340156,0.10696654411542378,-0.0063155191143409485,-0.10162032622067184,0.06022953666223385,0.3940715341527935,0.3681102013311525,0.7432520906933379,0.05572801961319028,0.04097960748679204,0.21051869124152717,0.12617293302854238,-0.013259003641242672,0.2937149127884847,0.3940715341527935,0.3681102013311525,0.7432520906933379,-0.05251079176655988,0.08351198262340045,-0.13407591532517754,0.023953608064366704,0.10158174402546012,0.08314498969719866,0.09358154333390069,0.2007966709127766,0.296619965405139,0.006631123974102734,0.04097960748679204,0.2555478816219723,0.006631123974102734,-0.029305942068227432,-0.03694252008581408,-0.10245124221982026,-0.10145436381207511,-0.098228229934605,-0.09456962296122563,-0.09036957937409368,0.04670834371568965,-0.027816602272940076,-0.04256207684357345,0.031376548527565086,-0.11587743422060397,0.06553715556738632,0.0,0.0,0.0,0.0,0.0,0.0,0.06168815598106775,0.04097960748679204,0.2555478816219723,0.031376548527565086,-0.06096927426416983,0.13174537488086935,0.012587241595662844,-0.039379570531276345,0.04670834371568965,0.03659355272424008,-0.10011652532734046,0.13913030568869908,0.01650774493524857,-0.1732866322898834,0.2555478816219723,0.031376548527565086,-0.030333072943367748,0.2555478816219723,-0.03694252008581408,-0.04863455551790223,0.011695454787269799,0.04761086258464855,-0.005306837339906803,-0.08821077184443823,-0.10167484032332795,-0.0979758448862257,-0.08406079728309951,-0.1361793767662679,0.08630206276415378,-0.06604261307942894,0.06671835429739628,0.13285352902974665,0.08131635029930148,0.006631123974102734,-0.06524300811055758,-0.05221567612098739,-0.030808082895626306,-0.08796784616301853,-0.027127737495061834,0.01650774493524857,0.013605787474774849,0.004972831951785996,0.031376548527565086,0.04181055692091507,0.06964548230546548,0.06168815598106775,-0.036513672789742074,-0.04109499521104611,0.04097960748679204,-0.11973874854934474,-0.18587317447076196,-0.08034781010780616,-0.10879927664157375,-0.11587743422060397,-0.09030782942542598,-0.030333072943367748,-0.1732866322898834,-0.09746685018109451,-0.08209756054725456,-0.07261798112094953,-0.06096927426416983,-0.1392637763905111,-0.20830507964412284,0.16548950086108205,0.2555478816219723,-0.16213119419059302,-0.1768664942501995,-0.08679850055547357,0.06553715556738632,0.08923981849900088,0.18512655125411642,-0.07421130686092843,0.10767691741002534,0.11271852052829104,0.17816514915092357,0.13174537488086935,0.1465152364965288,-0.03431156047949372,0.11121188740962913,0.08981460007728857,0.2275087339055012,26.0,27.0,About My Father,2023.0,26-May,comedy,1.0,https://www.youtube.com/watch?v=gcqpsD7Re40&ab_channel=MovieCoverage,12089391.0,17655276,1464923.0,2464.0,595,4321148.0,12089391.0,18167819.0,6724093.0,2464.0,9916809.0,2464.0,11226509.0,960.0,11681574.0,273.0,12089391.0,6570.0,7.0,3.0,17657217.0,5.0,29100000.0,6.0,3900.0,2729.0,1296.0,1364.0,1667.0,1168.0,982.0,686.0,,,,,,,,,,,,,,,,,,,,,11.0,About My Father,2023.0,26-May,c,1.0,https://www.youtube.com/watch?v=gcqpsD7Re40&ab_channel=MovieCoverage,12089391.0,17655276.0,1464923.0,2464.0,6724093.0,2464.0,3192716.0,2464.0,1309700.0,960.0,455065.0,273.0,About My Father,2023.0,26-May,c,1.0,https://www.youtube.com/watch?v=gcqpsD7Re40&ab_channel=MovieCoverage,12089391.0,17655276.0,1464923.0,2464.0,6724093.0,2464.0,3192716.0,2464.0,1309700.0,960.0,455065.0,273.0,11681574.0,6161.0,1896.0516149975654,2728.9338474025976,6724093.0,4024.6789772727275,9916809.0,5388.949810606061,11226509.0,7055.854572510823,11681574.0,6161.0,1763.9636431277058,2012.5,1796.3333333333333,1764.0,98.0,686.0,4.584967478670572,5.0,16.27352328655898,1840.0899543378996,11681574.0,5.0,16.27352328655898,5.0
4,rc2,comedy,108.0,138.0,1.3358970593224073,-0.2670182871419673,-0.07831650305068755,-0.2670182871419673,1.9666666666666666,-0.3229166666666667,0.02653452055245596,-0.016157628767690058,0.11533996949940534,-0.03399637230317754,-0.12644747948732749,-0.13225844893858776,-0.03852725147560343,-0.054681463899907905,-0.07044245789160715,-0.015329701075441673,-0.06576219071830848,-0.029120312443596526,0.3731284160143066,0.42532408734939914,0.6755504492284957,0.04647500973359903,0.061903727289407434,0.2668731891542055,0.1494985352483732,0.16460121517036233,0.2978230420201913,0.3731284160143066,0.42532408734939914,0.6755504492284957,0.0030339721351642654,0.055706106966368796,-0.21608064221331888,-0.07659969474867885,0.03166433872673237,0.057103595146061094,0.015514622413915352,-0.006370762390801103,0.28581400209385355,0.07249349929984016,0.09324705898863503,0.2668731891542055,0.07249349929984016,0.05838561648585878,0.0440293666468741,-0.027837134857157535,-0.035494825348574954,-0.05521278452627488,-0.06459622608152026,-0.08126452269007607,0.18537158933386516,0.17006670671996585,0.14821985903385546,0.07249349929984016,0.09324705898863503,0.1394569414921672,0.0,0.0,0.0,0.0,0.0,0.0,0.07249349929984016,0.09324705898863503,0.2668731891542055,0.07249349929984016,0.09324705898863503,0.2668731891542055,0.05838561648585878,0.07846120292028134,0.18537158933386516,0.05838561648585878,0.07846120292028134,0.18537158933386516,0.07249349929984016,0.06367534685192769,-0.016179588638395147,-0.007806940036111829,0.09324705898863503,0.1394569414921672,0.04574258437969183,-0.023748507654075234,-0.02240219055159558,-0.047623947960337816,-0.02861644359089156,0.06249426714358084,-0.11146551086114583,-0.15754735159257793,-0.08616231173193513,-0.03613004654946438,0.17006670671996585,-0.020294229983931985,-0.13652839900231267,-0.16492052867137538,0.0060748887196715555,0.020456520167357915,0.07249349929984016,0.0442777336718774,0.015316866968904734,-0.01987201734570044,-0.06669037258542998,-0.007806940036111829,-0.012308169943266676,-0.04709146167540825,-0.03608491727567102,-0.06813408147305275,-0.038652845132289684,-0.007836490641679832,-0.02697899757581013,-0.051033842555184734,0.030560395590179833,0.09324705898863503,0.06367534685192769,-0.0726483935369938,-0.19562255173219906,-0.06612558731424462,-0.15380258041477457,-0.12089687541299256,-0.19794259894996674,-0.09346975534465901,-0.11722593219755967,-0.04779124765358668,0.02785604622916383,-0.05894527273858042,-0.07730091313897662,0.2668731891542055,0.1038699895135248,0.1394569414921672,0.08267931597552439,-0.016179588638395147,-0.12738241728892521,-0.17202164889211488,-0.022708175535275973,-0.21485537257954718,-0.1243246303970757,-0.20557110023721187,-0.1648658553798385,-0.10005921961080508,0.08211812649138023,0.0361657592784395,0.026102624412086505,0.2573659137763012,0.3456738651055446,1.0,2.0,80 For Brady,2023.0,Feb 3,comedy,1.0,https://youtu.be/-UeGXB2NjR8?si=JU3SbpBjbO05o2xl,39330588.0,40266090,4625369.0,3912.0,1182,12701640.0,39330588.0,12701640.0,18969658.0,3912.0,28647811.0,3939.0,34617281.0,3119.0,37473383.0,2397.0,39448525.0,15397.0,7.0,4.0,40384027.0,2.0,28000000.0,6.0,7600.0,4849.0,2457.0,1914.0,1192.0,932.0,951.0,684.0,,,,,,,,,,,,,,,,,,,,,1.0,80 For Brady,2023.0,3-Feb,c,1.0,https://youtu.be/-UeGXB2NjR8?si=JU3SbpBjbO05o2xl,39330588.0,40266090.0,4625369.0,3912.0,18969658.0,3912.0,9678153.0,3939.0,5969470.0,3119.0,2856102.0,2397.0,80 For Brady,2023.0,3-Feb,c,1.0,https://youtu.be/-UeGXB2NjR8?si=JU3SbpBjbO05o2xl,39330588.0,40266090.0,4625369.0,3912.0,18969658.0,3912.0,9678153.0,3939.0,5969470.0,3119.0,2856102.0,2397.0,37473383.0,13367.0,2803.4250766813793,4849.094580777096,18969658.0,7306.102196923326,28647811.0,9220.007294711078,34617281.0,10411.539209604696,37473383.0,13367.0,2602.884802401174,3653.0,3073.3333333333335,2603.0,97.71428571428571,684.0,4.582047768567237,17.0,17.439141452256155,2562.0916412288107,37473383.0,17.0,17.439141452256155,17.0
