Trailer,NAcc_GLM_long,AIns_GLM_long,vmPFC_GLM_long,NAcc_GLM_seg1,AIns_GLM_seg1,vmPFC_GLM_seg1,NAcc_GLM_seg2,AIns_GLM_seg2,vmPFC_GLM_seg2,NAcc_GLM_seg3,AIns_GLM_seg3,vmPFC_GLM_seg3,NAcc_GLM_seg4,AIns_GLM_seg4,vmPFC_GLM_seg4,NAcc_GLM_seg5,AIns_GLM_seg5,vmPFC_GLM_seg5,Sim_Speer_AVG,Sim_Kragel_AVG,Sim_Zhou_AVG,Sim_Ceko_GNAS1_AVG,Sim_Ceko_GNAS2_AVG,Sim_Speer_seg1,Sim_Kragel_seg1,Sim_Zhou_seg1,Sim_Ceko_GNAS1_seg1,Sim_Ceko_GNAS2_seg1,Sim_Speer_seg5,Sim_Kragel_seg5,Sim_Zhou_seg5,Sim_Ceko_GNAS1_seg5,Sim_Ceko_GNAS2_seg5,Sim_Ceko_GNAS2,Participant
rh6,0.044753312033315354,-0.09490623429067066,0.1938139109514063,-0.09677271904060199,-0.0807809461865491,0.12987111934716475,-0.004309262384114444,-0.1954328403412486,0.16321194056588595,-0.3451236068703672,-0.20418366425194703,0.11998382632600113,0.3789987075808682,0.05603148906077424,0.02116509767947466,0.17428263261644328,0.1224334820028031,0.3299310895218919,-0.010878028989576377,0.001615770522359338,-0.023434546921643606,-0.009920636854423277,-0.006421289371790672,0.040335950591598356,-0.012488679131365197,0.016389441986232472,-0.011250849267689489,-0.01416557391260939,-0.0010123589065960635,-0.02230386367223238,-0.030957635473706523,0.003403187488358956,-0.009910020261726198,,sub-12
rc3,-0.0666041216185602,-0.15997628896142918,0.070479683814084,0.06582176366484721,-0.0648826586268853,-0.09566103242818241,-0.09049343782659115,-0.11419750321517061,0.27907629303955844,-0.0020758361050343898,-0.09039113667321876,0.10337462971378111,0.017761288826097874,0.0006458423741952114,-0.16093577241988594,-0.03294988794834391,0.14532216881713686,0.19708023236300365,-0.03774878322561661,0.004352518204577648,0.00010411180701012587,-0.001652855677592084,,0.033289001938612145,-0.01500385126038513,0.02401028320734161,0.0016218606721749192,-0.00764289305771227,-0.015877083817533194,0.002100233280119266,-0.020777456663444605,0.012491731232913316,0.01086450780268785,0.0007839857129025825,sub-12
uh1,0.09282115730346834,-0.04612508910453429,0.06157932716505786,-0.2551790499517617,-0.08519703662542322,0.3580910942935923,0.3408081907360118,-0.1054928556272126,-0.05030225907172872,-0.34680307832888285,-0.15371550727685207,-0.2910265073941387,0.44399885912638803,0.12974014050922603,-0.231977400692591,0.33902380248422614,0.35298376203083276,0.035550268069551874,-0.08625879097079137,0.013854056922448614,-0.02060341471808224,-0.0193435332641536,-0.0028812417032422263,-0.0682813362039573,0.0034792463610987027,-0.016030717953203405,-0.021237716929100744,-0.004693248936591284,0.013722741916233848,0.013591496607451382,0.03456488892780143,0.016616983234430983,0.0004204919910701286,,sub-12
rh12,-0.041018255522688035,-0.0636156538653265,-0.09090492100981738,-0.11500173910734944,0.05160470630952738,0.051732628150256026,0.2259753735310901,0.10132832085747648,0.16484046649471865,-0.05093385882205264,-0.06449016522359065,-0.31872647344822513,-0.13351637762493593,0.07236147195468799,-0.43983661959696735,0.007219227089937138,0.28676395698857404,-0.04231399759185843,-0.09649432631449681,0.019627380809353306,-0.006356087396217467,-0.009244234581144081,,-0.06206017818396106,0.008552170717667437,0.0021493253489430954,-0.0035585400163861396,0.02003161327772818,0.011704499741717795,0.01960007697211811,0.025714201354429835,0.01949221990813655,0.015746357120598065,0.015157149843630657,sub-12
rc2,0.2428893636771618,0.11922328268311613,0.19914676392020786,0.07647692073697766,-0.0029934197162932922,0.34733931649077704,0.3262548905282062,0.06496371288324901,0.1904905715208869,-0.16701238659590348,-0.14076276066974816,0.10097591927263082,0.485770277436114,0.1327659556980565,0.08642981465360453,0.21163113846176157,0.5563701771702876,-0.13732630314450062,-0.023797415919847527,0.01938076934495224,0.005996512025986625,-0.022479432474254747,-0.006623267616873096,0.010619898526235728,0.018027378533864866,-0.022091258869175602,-0.019203825748227394,-0.023235938179244093,0.04701139137828218,0.03046829950862586,0.030517042915823047,0.00791805726103981,-1.8435891938246157e-05,,sub-12
rc1,0.10877860199241667,-0.05112671528011186,-0.0313005814645548,0.05582213189427562,-0.10883170297381752,0.16056161471139796,0.24891238790909254,0.1924282888310146,0.4905595156989042,0.07786591689231998,-0.13041375506242586,-0.20835533081688665,0.07937850857254541,0.12575346996898745,-0.32743845729361676,0.2109773480038511,0.5114051329950631,-0.05497183158224721,-0.06566336285633362,0.023951682400218888,-0.0038212532058456384,-0.004079226567713371,,0.0022784499125884476,0.018335604970783907,-0.026777544845220283,0.0014100580443679256,-0.0003275373444961904,0.05238658472161741,0.04139568669452857,0.01810479457718403,0.020019331457400605,0.020037488455475625,0.020688184919258442,sub-12
rh2,0.05198266444360636,-0.007625668008167547,0.05036447235043273,-0.11130841927295126,-0.027384752533400298,0.034791614286357624,-0.10744062484559759,-0.3015771674217296,-0.4520757188359903,-0.6790837968739324,-0.389318321679384,-0.5249237942851446,0.32774695651918645,0.14678088252230495,0.2090632037459227,0.5540018574017338,0.5975977449841239,0.09426910509316594,-0.02840295372705914,-0.0005534224273137552,-0.003821570790020403,-0.016151221599238253,-0.00027840777274444313,-0.03407744662558819,-0.01385546499790828,-0.019539018390278315,-0.019325395336658734,-0.0034320559727883918,0.026914761050886332,0.016737138806004876,0.01624913681431647,0.01658975259068092,-0.005947683666972931,,sub-12
rh7,-0.013424518810682023,-0.10818717847698882,-0.06269752203617883,-0.06979645753750865,-0.1340388955041633,-0.21946689558671972,-0.11590508594413414,0.01087147953385526,0.05720621218553166,-0.13510081726752762,-0.24839357481629123,-0.49905922357478966,-0.2799430881403866,0.1455892289974684,-0.10438016278924676,0.40404839220858474,0.684621475212765,0.13656246105882028,-0.04275169680971402,-0.005510545463125001,0.0005768860807060724,-0.000598524049678567,,-0.045440678994929457,-0.006496972607686278,-0.010490852008538581,0.0009632467577650747,0.022093827928532088,0.03542317799093011,0.02283704861966608,0.02134605016263095,0.02316158642622808,0.006989305283386815,0.022827843062912627,sub-12
rh1,0.21161255732700524,-0.07295249617809879,0.3459502091841576,-0.16178078283687503,-0.09404612893581063,-0.366554140826249,0.3146076959734663,-0.14982891803910064,0.27294974438435554,-0.46437121564124123,-0.3897286044131347,0.4256136594166907,0.5466661239186646,0.13114298590608467,0.5747440030092544,0.5462669712784041,0.3758773166034051,0.23559387940250973,-0.050103744162114605,0.01338071843705993,-0.009142339699591717,-0.01962077397617707,-0.005740841805174521,-0.02534933388317236,0.013434401814530213,-0.02046667865855962,-0.006816621743693822,-0.0023933800427076643,0.00289402807387242,0.024381770220700004,0.010891643200119655,-0.0006191737448450344,-0.020939229544009667,,sub-12
rc8,0.13489850399282963,-0.07896066046463249,0.1039686466393911,0.030332799863846713,-0.23168380988146287,-0.1767118649007599,-0.07224259737487393,-0.0883626157747016,0.24610663171598796,0.07333458554134907,-0.05778904293033732,0.23088518367461514,0.12731458386451344,0.1352077168651247,0.029907224530666042,0.34213008136618867,0.3860694331872831,0.31798637566314436,-0.05123621822538804,0.017469459817831157,0.006233773705425137,-0.014953525605463033,,-0.02254551322609696,0.008895376624510594,0.01208811713382205,0.000898955804335603,0.011585591166554846,0.055626353498377745,0.04702517725867502,0.03180347970085937,-0.006679576183787973,-0.011917229561261624,0.0047591878986558925,sub-12
