Trailer,NAcc_ISC,AIns_ISC,MPFC_ISC,NAcc_LH_ISC,AIns_LH_ISC,MPFC_LH_ISC,NAcc_DH_ISC,AIns_DH_ISC,MPFC_DH_ISC,NAcc_LC_ISC,AIns_LC_ISC,MPFC_LC_ISC,NAcc_DC_ISC,AIns_DC_ISC,MPFC_DC_ISC,NAcc_MPFC_FC,AIns_MPFC_FC,NAcc_AIns_FC,NAcc_MPFC_ISFC,AIns_MPFC_ISFC,NAcc_AIns_ISFC,AIns_NAcc_ISFC,MPFC_NAcc_ISFC,MPFC_AIns_ISFC
rh6,0.5394273440398479,-0.1309052963825015,-0.08205135870842954,0.485155666222353,-0.3554572275281354,0.09069117710114416,0.1579299463150258,-0.043651957220831115,-0.2179696984913933,0.13285728403698205,-0.1299783242605998,-0.37455135666387296,0.5674048124971756,-0.21551042781876684,0.27389500245792514,0.28558886620374013,0.7006168884739791,0.47009329541963296,0.317053876213239,0.10522859674465031,-0.07215312862143806,0.18237446176090114,0.15834818683935536,-0.13875939423369035
uh1,-0.4106417617082098,-0.45772053584791994,-0.5050526961448151,-0.5257611979551339,-0.5995344873132659,-0.4755774919325326,-0.1590110767305414,-0.16769395246377933,-0.2992614432196736,-0.14694258913137884,-0.2769544089415639,-0.3198288406660068,-0.6216546999600705,-0.4234337216607181,-0.453552898749615,0.29697708078170193,1.0646453432685294,0.2686870950499271,-0.26788182680091194,-0.5191921015883347,-0.6115170635516185,-0.48495329250642216,-0.43986334954792505,-0.4892033115351687
rc2,-0.15322505247540957,0.08333011781319023,-0.16543783731157574,-0.10164692058061088,0.5215093063334101,0.10497907373116358,-0.10346789957091324,-0.45111085007232815,-0.328649506681737,-0.1231811620348675,-0.3761703973373359,-0.32125451238193353,-0.08020818905763777,0.4837064777060532,0.1164830312314605,0.021983349411931658,0.7516221927373752,-0.14670455913661903,-0.19361510883085156,0.3232274329237832,-0.1698960772143358,0.4895803893439536,0.21164992144191822,-0.6295391674207227
rh2,-0.17497882495194622,0.21666861413502575,-0.1530275864402085,-0.23303960841486496,0.3697020735915428,-0.11113086470840934,-0.06660353713300188,-0.09682691016869069,-0.2586580556091672,-0.11626498391916043,-0.06077588493171343,-0.28257258432158716,-0.16583652377895233,0.35334925736572814,-0.1336480660163586,-0.03509974208717902,0.7658275769232611,0.14343647519097708,0.5928614842632598,0.20319737695038176,0.1393361469492731,-0.029058757414226626,0.4631685495336673,0.0625289270519842
rh1,0.028505530546223082,-0.29210637663420735,0.03744019494246777,-0.41718255325912057,-0.3179354491918322,-0.17707005335138773,0.41328069612618906,-0.20192297357738462,0.23026032211876643,0.4380905982450816,-0.1037438869891094,0.2230183196516648,-0.42456883551675484,-0.40837431573082067,-0.22831193874731423,0.4211848177260241,0.562503898952485,0.12878262256321382,0.040293266335939694,-0.29969787370070766,-0.040818261197424814,0.40965606058430304,0.7499940834046173,-0.37361700972532114
rc9,-0.07597073142094583,0.14882671224723973,0.8577286664526159,0.018548916694881165,0.1786307224666643,0.5540179275272868,-0.18303328349882436,0.1244198406479933,0.4374929441939302,-0.1638815870097305,0.18790219428317173,0.4924304765303111,-0.010137786927641489,0.10120084954999156,0.5927360123967272,0.36922747001419876,0.9294355469943473,0.3463611064833323,0.2422987207018961,0.5649296288202341,0.01597856824707466,0.05464912453852554,0.21507679505430996,0.4043406949020725
uc4,-0.7924671393884914,0.19964613396897793,0.21058022615194535,-0.474163421663776,0.21074598673068104,-0.10860362996242463,-0.331624866779121,-0.026069180177677034,0.28614639192175445,-0.32098920809281456,-0.03911998312558986,0.27541569266396354,-0.49394630774831894,0.23922720099965833,-0.14442271190192785,-0.16528565230735864,0.5647736489556554,-0.23447449820152383,-0.4650188307282514,0.04807901416310502,-0.10319880284452944,0.31118976597050924,0.18008683345508164,0.3717797804667136
rh9,0.33243358504986553,0.6058621574835881,0.0588452811424584,0.058176152614643,0.09913323235695522,0.03404807908015665,0.41821919220136256,0.6286905816544165,0.031524462990805024,0.493756752741902,0.5958107319891062,-0.011226587358775986,-0.07534386872762865,0.09783118565494234,0.08810809604473314,-0.2462930561893525,0.2849829314643051,0.19060952165903686,0.2848910636716779,0.29441170895024904,0.09522512423001331,-0.005453743120492271,-0.36903566498660545,0.2927904168556436
uh2,0.07500559298338218,-0.07044704754395181,-0.1316189538922408,0.30263455247918164,-0.4400896375133181,-0.0834075053784319,-0.18320199223902517,0.2771861802984646,-0.1207805579621578,-0.1648413727276175,0.2915727681321693,-0.1308277174151224,0.28798737402761043,-0.4423326712029356,-0.08157504887368933,0.21526621686272207,0.6202262576032493,0.2558971827398843,0.0878358601968271,0.06912630008851994,0.002533287069163993,0.41876231174817136,0.3488282892558978,-0.5427253337404684
rc6,-0.16411947006617808,0.5179642792401848,-0.3237435900304168,-0.06038379253242944,-0.17933587224266667,-0.20461216077941374,-0.24460087540240139,0.6465958089072329,-0.19535655096392263,-0.3519826952567573,0.4769588114573915,-0.3075206827182864,0.21239288030426048,0.03264907291981863,-0.01725084203147508,0.16321244188821077,0.18472385096564828,0.652299753669006,0.16416456249778427,-0.17988837801870586,0.26903669974294325,-0.29998775026309543,-0.25555859331483366,0.018580763230168582
