Trailer,Type,Onset,Offset,Duration,W_score,A_score,F_score,Pos_arousal,Neg_arousal,Pos_arousal_scaled,Neg_arousal_scaled,W_score_scaled
rh6,Horror,704,42.0,30,3,2,2,1.1611437670010674,0.0297729171025914,-0.2530697953720275,0.0297729171025914,1.0
uh1,Horror,704,90.0,30,3,3,3,1.741715650501601,0.0446593756538871,0.327502088128506,0.0446593756538872,1.0
rc2,Comedy,704,138.0,30,1,1,2,0.8634145959751527,-0.2679562539233233,-0.5507989663979422,-0.2679562539233232,-1.0
rh2,Horror,704,182.0,30,2,3,2,1.4588729380269825,0.3275020881285061,0.0446593756538873,0.3275020881285062,0.0
rh1,Horror,704,226.0,30,4,3,3,1.741715650501601,0.0446593756538871,0.327502088128506,0.0446593756538872,2.0
rc9,Comedy,704,274.0,30,2,2,3,1.4439864794756865,-0.2530697953720275,0.0297729171025915,-0.2530697953720274,0.0
uc4,Comedy,704,318.0,30,2,3,3,1.741715650501601,0.0446593756538871,0.327502088128506,0.0446593756538872,0.0
rh9,Horror,704,362.0,30,3,3,3,1.741715650501601,0.0446593756538871,0.327502088128506,0.0446593756538872,1.0
uh2,Horror,704,406.0,30,2,2,3,1.4439864794756865,-0.2530697953720275,0.0297729171025915,-0.2530697953720274,0.0
rc6,Comedy,704,450.0,30,1,2,2,1.1611437670010674,0.0297729171025914,-0.2530697953720275,0.0297729171025914,-1.0
rh3,Horror,704,498.0,30,2,3,2,1.4588729380269825,0.3275020881285061,0.0446593756538873,0.3275020881285062,0.0
rc11,Comedy,704,542.0,30,1,1,3,1.1462573084497716,-0.5507989663979422,-0.2679562539233233,-0.5507989663979422,-1.0
uc1,Comedy,704,590.0,30,1,2,2,1.1611437670010674,0.0297729171025914,-0.2530697953720275,0.0297729171025914,-1.0
rh11,Horror,704,638.0,30,1,3,1,1.1760302255523631,0.6103448006031251,-0.2381833368207317,0.6103448006031251,-1.0
rc12,Comedy,704,686.0,30,1,2,3,1.4439864794756865,-0.2530697953720275,0.0297729171025915,-0.2530697953720274,-1.0
rc5,Comedy,704,730.0,30,3,3,3,1.741715650501601,0.0446593756538871,0.327502088128506,0.0446593756538872,1.0
rc3,Comedy,704,42.0,30,2,2,3,1.4359706941019117,-0.3045998442034358,0.0217571317288167,-0.3045998442034358,0.0625
rh12,Horror,704,90.0,30,1,3,1,1.138623227141415,0.558433047706299,-0.27559033523168,0.558433047706299,-0.9375
rc1,Comedy,704,138.0,30,4,3,4,2.0089084962940884,-0.3118522214463747,0.5946949339209935,-0.3118522214463747,2.0625
rh7,Horror,704,182.0,30,2,3,2,1.4287183168589728,0.2683379579887411,0.0145047544858778,0.2683379579887411,0.0625
rc8,Comedy,704,230.0,30,2,2,2,1.145875604384354,-0.0145047544858778,-0.268337957988741,-0.0145047544858778,0.0625
uc3,Comedy,704,274.0,30,2,2,2,1.145875604384354,-0.0145047544858778,-0.268337957988741,-0.0145047544858778,0.0625
rh10,Horror,704,318.0,30,1,3,2,1.4287183168589728,0.2683379579887411,0.0145047544858778,0.2683379579887411,-0.9375
rc4,Comedy,704,362.0,30,4,2,4,1.72606578381947,-0.5946949339209937,0.311852221446375,-0.5946949339209937,2.0625
rh4,Horror,704,410.0,30,1,3,1,1.138623227141415,0.558433047706299,-0.27559033523168,0.558433047706299,-0.9375
uc2,Comedy,704,458.0,30,2,2,3,1.4359706941019117,-0.3045998442034358,0.0217571317288167,-0.3045998442034358,0.0625
rh5,Horror,704,506.0,30,1,3,2,1.4287183168589728,0.2683379579887411,0.0145047544858778,0.2683379579887411,-0.9375
rh8,Horror,704,550.0,30,1,3,1,1.138623227141415,0.558433047706299,-0.27559033523168,0.558433047706299,-0.9375
rc10,Comedy,704,598.0,30,2,2,3,1.4359706941019117,-0.3045998442034358,0.0217571317288167,-0.3045998442034358,0.0625
uh3,Horror,704,646.0,30,3,3,3,1.718813406576531,-0.0217571317288169,0.3045998442034361,-0.0217571317288169,1.0625
rc7,Comedy,704,690.0,30,1,2,3,1.4359706941019117,-0.3045998442034358,0.0217571317288167,-0.3045998442034358,-0.9375
uh4,Horror,704,734.0,30,2,2,3,1.4359706941019117,-0.3045998442034358,0.0217571317288167,-0.3045998442034358,0.0625
