Trailer,Type,Onset,Offset,Duration,W_score,A_score,F_score,Pos_arousal,Neg_arousal,Pos_arousal_scaled,Neg_arousal_scaled,W_score_scaled
rh6,Horror,704,42.0,30,1,4,1,1.4810117738212167,0.900821594386101,0.066798211448122,0.900821594386101,-1.0
uh1,Horror,704,90.0,30,1,4,1,1.4810117738212167,0.900821594386101,0.066798211448122,0.900821594386101,-1.0
rc2,Comedy,704,138.0,30,2,1,3,1.1680144401785886,-0.5725560981267591,-0.2461991221945061,-0.5725560981267591,0.0
rh2,Horror,704,182.0,30,1,3,2,1.47337769251286,0.3129973336426283,0.0591641301397654,0.3129973336426283,-1.0
rh1,Horror,704,226.0,30,1,4,1,1.4810117738212167,0.900821594386101,0.066798211448122,0.900821594386101,-1.0
rc9,Comedy,704,274.0,30,3,2,3,1.4657436112045032,-0.2748269271008444,0.0515300488314085,-0.2748269271008444,1.0
uc4,Comedy,704,318.0,30,3,2,3,1.4657436112045032,-0.2748269271008444,0.0515300488314085,-0.2748269271008444,1.0
rh9,Horror,704,362.0,30,2,3,2,1.47337769251286,0.3129973336426283,0.0591641301397654,0.3129973336426283,0.0
uh2,Horror,704,406.0,30,2,2,2,1.1756485214869452,0.0152681626167135,-0.2385650408861495,0.0152681626167135,0.0
rc6,Comedy,704,450.0,30,1,1,3,1.1680144401785886,-0.5725560981267591,-0.2461991221945061,-0.5725560981267591,-1.0
rh3,Horror,704,498.0,30,3,3,3,1.763472782230418,0.0229022439250702,0.3492592198573232,0.0229022439250702,1.0
rc11,Comedy,704,542.0,30,3,1,4,1.4581095298961464,-0.862651187844317,0.0438959675230516,-0.862651187844317,1.0
uc1,Comedy,704,590.0,30,3,2,4,1.755838700922061,-0.5649220168184023,0.3416251385489663,-0.5649220168184023,1.0
rh11,Horror,704,638.0,30,1,4,1,1.4810117738212167,0.900821594386101,0.066798211448122,0.900821594386101,-1.0
rc12,Comedy,704,686.0,30,3,1,3,1.1680144401785886,-0.5725560981267591,-0.2461991221945061,-0.5725560981267591,1.0
rc5,Comedy,704,730.0,30,2,1,3,1.1680144401785886,-0.5725560981267591,-0.2461991221945061,-0.5725560981267591,0.0
rc3,Comedy,704,42.0,30,2,1,3,1.1744574547471895,-0.6601979775206095,-0.2397561076259053,-0.6601979775206095,-0.1875
rh12,Horror,704,90.0,30,1,4,1,1.3342948598311264,0.7227430490751935,-0.0799187025419685,0.7227430490751935,-1.1875
rc1,Comedy,704,138.0,30,3,2,3,1.4315871933604796,-0.4030682389073194,0.0173736309873846,-0.4030682389073194,0.8125
rh7,Horror,704,182.0,30,1,4,1,1.3342948598311264,0.7227430490751935,-0.0799187025419685,0.7227430490751935,-1.1875
rc8,Comedy,704,230.0,30,4,2,3,1.4315871933604796,-0.4030682389073194,0.0173736309873846,-0.4030682389073194,1.8125
uc3,Comedy,704,274.0,30,2,1,3,1.1744574547471895,-0.6601979775206095,-0.2397561076259053,-0.6601979775206095,-0.1875
rh10,Horror,704,318.0,30,1,4,1,1.3342948598311264,0.7227430490751935,-0.0799187025419685,0.7227430490751935,-1.1875
rc4,Comedy,704,362.0,30,4,3,4,1.994492837351736,-0.451714405671996,0.580279274978641,-0.451714405671996,1.8125
rh4,Horror,704,410.0,30,1,3,1,1.0771651212178364,0.4656133104619034,-0.3370484411552585,0.4656133104619034,-1.1875
uc2,Comedy,704,458.0,30,3,2,3,1.4315871933604796,-0.4030682389073194,0.0173736309873846,-0.4030682389073194,0.8125
rh5,Horror,704,506.0,30,2,3,2,1.3829410265958029,0.1598374050839369,-0.031272535777292,0.1598374050839369,-0.1875
rh8,Horror,704,550.0,30,1,4,1,1.3342948598311264,0.7227430490751935,-0.0799187025419685,0.7227430490751935,-1.1875
rc10,Comedy,704,598.0,30,3,2,3,1.4315871933604796,-0.4030682389073194,0.0173736309873846,-0.4030682389073194,0.8125
uh3,Horror,704,646.0,30,1,4,2,1.640070765209093,0.416967143697227,0.2258572028359979,0.416967143697227,-1.1875
rc7,Comedy,704,690.0,30,4,2,4,1.737363098738446,-0.708844144285286,0.3231495363653511,-0.708844144285286,1.8125
uh4,Horror,704,734.0,30,2,3,2,1.3829410265958029,0.1598374050839369,-0.031272535777292,0.1598374050839369,-0.1875
