Participant,Trailer,Type,Pos_arousal_scaled,Neg_arousal_scaled,W_score_scaled,Putamen_ISC,Caudate_ISC,NAcc_ISC,Ext_Amygdala_ISC,GB_externa_ISC,GB_interna_ISC,SN_compacta_ISC,Red_nucleus_ISC,SN_reticulata_ISC,PBP_ISC,VTA_ISC,VeP_ISC,Habenular_Nuclei_ISC,Hypothalamus_ISC,Mammillary_Nucleus_ISC,Subthalamic_Nucleus_ISC
sub-07,rc3,Comedy,0.0992980697896848,-0.1421530262252334,0.4375,-0.1193085096138967,-0.22727785908082623,-0.13166466304332722,-0.12077833581146548,-0.2582224467339576,0.20458404499995106,-0.23881350822445568,-0.2864582763946643,-0.1718270135952198,-0.19101867154582985,-0.08494658697455998,0.03750347688169073,-0.3067224406979066,0.006726110446943451,-0.3069161414598577,-0.08712278513826666
sub-07,rh12,Horror,-0.795429801157373,0.066895541753051,-1.5625,-0.22880177425953296,0.3497353918402078,0.5605490036716094,0.12307800327484342,0.14509066760006661,-0.1835539099580307,-0.4294735883271371,-0.14304902504866224,-0.17175865985455224,-0.17743655739437936,-0.3243520072744069,0.1581741829713341,-0.0657117914229061,-0.07878965793660317,-0.26088521432964146,0.20448800819596438
sub-07,rc1,Comedy,0.7180818310054069,-0.0752574844721824,1.4375,0.3269044512197502,0.3792526057552945,0.3360117907980081,0.2252812222735839,0.1777183716303855,-0.011536353930771948,0.41755642840768514,0.4682749732045993,0.41009445594204685,0.32846525310462626,0.4399494696991449,0.27359451063253887,-0.10764581318435337,0.2945803432599095,0.11045508566965925,0.06331281995273914
sub-07,rh7,Horror,-0.795429801157373,0.066895541753051,-1.5625,0.32690777864746096,0.6462285441799015,0.2054712818578168,0.44875823971016343,0.49811566943444296,0.2217200926820902,0.5363309944355316,0.2851779499050887,1.005807970990325,0.5165039116294036,0.3284946807998928,0.606685973286481,0.6186553425976796,0.6014460013955546,0.37832987427909864,0.5501414943809207
sub-07,rc8,Comedy,0.7180818310054069,-0.0752574844721824,1.4375,-0.05586056273591994,-0.27860157587203055,-0.2151947529248839,-0.24972823301697356,-0.06601548217121557,-0.170221335841513,-0.35405951313076206,0.024478574461793957,-0.1866036921576277,-0.48416643089982553,-0.35648836763104363,-0.29710636632246945,-0.04067638092669633,-0.17364158960200063,-0.4122047698045893,-0.15672609839185545
sub-07,uc3,Comedy,1.060921482489794,0.2675821670122042,1.4375,-0.6698585152914815,-0.8564259120575286,-0.5109286465970301,-0.7946530731033786,-0.36906077935144,-0.4989097519814063,-0.5507468740772854,-0.7038662266433444,-0.6827202789590522,-0.5758586329245855,-0.5962045875955102,-0.5920054729539105,-0.9309873255456461,-0.4600233239641422,-0.28996556580808114,-0.18008285503889193
sub-07,rh10,Horror,-0.795429801157373,0.066895541753051,-1.5625,0.6980164751866019,0.4221822346093935,-0.08282759413705613,0.011662359774812683,-0.3056244331765693,0.08318034516319499,0.029574099500346982,-0.08499232706547825,0.05623433285141095,-0.07151751469869881,-0.2625026527780383,-0.19820980879225641,0.2108111134528326,-0.16070535831668542,0.055751984888534487,0.13183220987190453
sub-07,rc4,Comedy,0.3752421795210203,-0.4180971359565691,1.4375,-0.11377105758798281,-0.16402958363653186,-0.16429840539307924,-0.2737317631376215,-0.7369490819884333,-0.13980834618440288,-0.15386677739755453,-0.585270813880658,-0.2350118886127853,-0.36624324252772344,-0.13000366649787454,0.0004888867556524902,0.043878532701259076,-0.30550682299951853,-0.40137105342715923,-0.6677753680503428
sub-07,rh4,Horror,-0.795429801157373,0.066895541753051,-1.5625,0.5461236875566504,0.49480295525490486,0.13180692079037726,0.3933298548660742,0.17553489036418748,-0.0337628518663113,0.2868765370012132,0.19673212283459057,0.34048989711816646,0.3854694831705303,0.2735239847291161,-0.15425431291748054,-0.1834733522217462,0.04990513211152734,0.029116673120057085,0.42342933023363105
sub-07,uc2,Comedy,1.060921482489794,0.2675821670122042,1.4375,0.5406010470378151,0.4210314257028386,-0.04942898073096949,0.3442988267573601,0.24062282294518092,0.3271377126791316,-0.024216676954716427,-0.06154562911094337,-0.0008032779614996171,-0.2663326789191751,0.3935332441791515,-0.09444898038430916,0.3251575359709863,0.25000066792868614,0.23853958556495547,0.11320829202214579
sub-07,rh5,Horror,-0.1766460399416507,0.1337910835061021,0.4375,-0.24172267261716765,0.027656488846157196,-0.09778837505261277,0.19912666473362983,-0.11512551854132598,-0.1939165567020288,0.05952841637497832,0.3395793568361974,-0.2646966006619713,-0.020734107805146253,-0.014702785384914593,0.4918792366486706,0.10961645669000755,0.14353996256774662,0.18411856087374787,0.0216109107036644
sub-07,rh8,Horror,-0.795429801157373,0.066895541753051,-1.5625,0.461046071083565,0.10744127126524858,0.12469651532772728,0.12225266559615901,0.1995038247891265,0.5260290858494103,0.12366711520771453,-0.1320288077906085,0.24924294476232195,-0.05124458804491062,0.028291490096127633,-0.1473129008193864,0.03626622408079696,0.28250295557725286,0.4955084640870296,0.026757583055647485
sub-07,rc10,Comedy,0.7180818310054069,-0.0752574844721824,1.4375,-0.2667094362610036,0.013940960884031389,-0.09259424952393558,-0.24413480122517714,-0.3660382763611237,0.06998895292850907,-0.7515295186278218,-0.16072005267744607,-0.33983010146534576,-0.52497999456625,-0.37298618308509146,-0.2117203693661866,0.06389285773442674,0.08787497934763217,0.09438906807432337,-0.10798643383937086
sub-07,uh3,Horror,0.0992980697896848,-0.1421530262252334,-0.5625,-0.15456269501860007,-0.028903932736024672,0.28506116673092813,0.239615215898008,0.19904280845518668,0.4011025558456487,-0.3480249569863596,-0.10815856470477589,-0.40077200516842426,-0.08588419547445375,-0.20755654470250967,0.07217195450310387,-0.08972293528177415,0.10337525156744096,-0.036133891453940956,0.01070310234402424
sub-07,rc7,Comedy,0.0992980697896848,-0.1421530262252334,0.4375,0.4979606223260672,0.4572240702638638,0.18635601119172857,0.5511274496563866,0.4242751897405334,0.7314534146472538,0.5486394346063852,0.5829851708635413,0.6396688600824186,0.23816479953148323,0.8248531149957788,-0.1500840740246886,-0.2104972003800966,0.630991120183663,0.49771571806824594,0.2956859402090927
sub-07,uh4,Horror,-0.795429801157373,0.066895541753051,-1.5625,0.1973277126832306,0.1910716545842561,0.21031367187848524,0.4217682622275567,-0.026925972733452017,0.27653774286314836,0.6338980716754189,-0.0038554479943364813,0.6208460366900089,0.20028947519065093,0.24905607276128236,0.6796111562964122,0.6749674543387085,0.7004256617922457,0.1864287743491583,0.36209159752250275
