Trailer,Type,Onset,Offset,Duration,W_score,A_score,F_score,Pos_arousal,Neg_arousal,Pos_arousal_scaled,Neg_arousal_scaled,W_score_scaled
rh6,Horror,700,42.0,30,1,1,2,1.319003782311852,-0.241507734789494,-0.095209780061243,-0.241507734789494,-0.75
uh1,Horror,700,90.0,30,1,1,1,0.9288759030365156,0.1486201444858424,-0.4853376593365796,0.1486201444858425,-0.75
rc2,Comedy,700,138.0,30,2,1,3,1.7091316615871883,-0.6316356140648306,0.2949180992140934,-0.6316356140648305,0.25
rh2,Horror,700,182.0,30,1,1,1,0.9288759030365156,0.1486201444858424,-0.4853376593365796,0.1486201444858425,-0.75
rh1,Horror,700,226.0,30,1,1,1,0.9288759030365156,0.1486201444858424,-0.4853376593365796,0.1486201444858425,-0.75
rc9,Comedy,700,274.0,30,2,1,3,1.7091316615871883,-0.6316356140648306,0.2949180992140934,-0.6316356140648305,0.25
uc4,Comedy,700,318.0,30,2,1,3,1.7091316615871883,-0.6316356140648306,0.2949180992140934,-0.6316356140648305,0.25
rh9,Horror,700,362.0,30,1,1,1,0.9288759030365156,0.1486201444858424,-0.4853376593365796,0.1486201444858425,-0.75
uh2,Horror,700,406.0,30,3,2,3,2.247879685348368,-0.0928875903036516,0.8336661229752724,-0.0928875903036515,1.25
rc6,Comedy,700,450.0,30,4,2,4,2.638007564623704,-0.4830154695789881,1.223794002250609,-0.483015469578988,2.25
rh3,Horror,700,498.0,30,1,1,1,0.9288759030365156,0.1486201444858424,-0.4853376593365796,0.1486201444858425,-0.75
rc11,Comedy,700,542.0,30,1,1,1,0.9288759030365156,0.1486201444858424,-0.4853376593365796,0.1486201444858425,-0.75
uc1,Comedy,700,590.0,30,4,1,1,0.9288759030365156,0.1486201444858424,-0.4853376593365796,0.1486201444858425,2.25
rh11,Horror,700,638.0,30,1,4,1,2.5451199743200528,1.7648642157693792,1.1309064119469576,1.7648642157693792,-0.75
rc12,Comedy,700,686.0,30,1,1,1,0.9288759030365156,0.1486201444858424,-0.4853376593365796,0.1486201444858425,-0.75
rc5,Comedy,700,730.0,30,2,1,2,1.319003782311852,-0.241507734789494,-0.095209780061243,-0.241507734789494,0.25
rc3,Comedy,704,42.0,30,3,1,4,1.7741030352350655,-1.1455636741803563,0.3598894728619708,-1.1455636741803563,1.125
rh12,Horror,704,90.0,30,1,4,1,1.6220370607863457,0.8921203834324899,0.2078234984132507,0.8921203834324899,-0.875
rc1,Comedy,704,138.0,30,3,1,3,1.4091446965581376,-0.7806053355034287,-0.0050688658149571,-0.7806053355034287,1.125
rh7,Horror,704,182.0,30,1,4,1,1.6220370607863457,0.8921203834324899,0.2078234984132507,0.8921203834324899,-0.875
rc8,Comedy,704,230.0,30,4,2,3,1.723414377085492,-0.4663356549760743,0.3092008147123972,-0.4663356549760743,2.125
uc3,Comedy,704,274.0,30,2,1,3,1.4091446965581376,-0.7806053355034287,-0.0050688658149571,-0.7806053355034287,0.125
rh10,Horror,704,318.0,30,1,3,1,1.3077673802589909,0.5778507029051355,-0.1064461821141038,0.5778507029051355,-0.875
rc4,Comedy,704,362.0,30,4,2,4,2.08837271576242,-0.831293993653002,0.674159153389325,-0.831293993653002,2.125
rh4,Horror,704,410.0,30,1,3,1,1.3077673802589909,0.5778507029051355,-0.1064461821141038,0.5778507029051355,-0.875
uc2,Comedy,704,458.0,30,4,1,4,1.7741030352350655,-1.1455636741803563,0.3598894728619708,-1.1455636741803563,2.125
rh5,Horror,704,506.0,30,1,1,1,0.6792280192042821,-0.0506886581495733,-0.7349855431688126,-0.0506886581495732,-0.875
rh8,Horror,704,550.0,30,1,4,1,1.6220370607863457,0.8921203834324899,0.2078234984132507,0.8921203834324899,-0.875
rc10,Comedy,704,598.0,30,1,1,1,0.6792280192042821,-0.0506886581495733,-0.7349855431688126,-0.0506886581495732,-0.875
uh3,Horror,704,646.0,30,1,4,1,1.6220370607863457,0.8921203834324899,0.2078234984132507,0.8921203834324899,-0.875
rc7,Comedy,704,690.0,30,1,1,1,0.6792280192042821,-0.0506886581495733,-0.7349855431688126,-0.0506886581495732,-0.875
uh4,Horror,704,734.0,30,1,3,1,1.3077673802589909,0.5778507029051355,-0.1064461821141038,0.5778507029051355,-0.875
