Participant,Trailer,Type,Pos_arousal_scaled,Neg_arousal_scaled,W_score_scaled,Frontal_Pole_ISC,Insular_Cortex_ISC,Superior_Frontal_Gyrus_ISC,Middle_Frontal_Gyrus_ISC,IFG_pars_triangularis_ISC,IFG_pars_opercularis_ISC,Precentral_Gyrus_ISC,Temporal_Pole_ISC,STG_anterior_ISC,STG_posterior_ISC,MTG_anterior_ISC,MTG_posterior_ISC,MTG_temporooccipital_ISC,ITG_anterior_ISC,ITG_posterior_ISC,ITG_temporooccipital_ISC,Postcentral_Gyrus_ISC,Superior_Parietal_Lobule_ISC,SG_anterior_ISC,SG_posterior_ISC,Angular_Gyrus_ISC,LOC_superior_ISC,LOC_inferior_ISC,Intracalcarine_Cortex_ISC,Frontal_Medial_Cortex_ISC,Juxtapositional_Lobule_Cortex_ISC,Subcallosal_Cortex_ISC,Paracingulate_Gyrus_ISC,Cingulate_Gyrus_anterior_ISC,Cingulate_Gyrus_posterior_ISC,Precuneous_Cortex_ISC,Cuneal_Cortex_ISC,Frontal_Orbital_Cortex_ISC,Parahippocampal_Gyrus_anterior_ISC,Parahippocampal_Gyrus_posterior_ISC,Lingual_Gyrus_ISC,TFC_anterior_ISC,TFC_posterior_ISC,TOFC_ISC,Occipital_Fusiform_Gyrus_ISC,Frontal_Opercular_Cortex_ISC,Central_Opercular_Cortex_ISC,Parietal_Opercular_Cortex_ISC,Planum_Polare_ISC,Heschls_Gyrus_ISC,Planum_Temporale_ISC,Supracalcarine_Cortex_ISC,Occipital_Pole_ISC,Left_Thalamus_ISC,Left_Caudate_ISC,Left_Putamen_ISC,Left_Pallidum_ISC,Brain_Stem_ISC,Left_Hippocampus_ISC,Left_Amygdala_ISC,Left_Accumbens_ISC,Right_Thalamus_ISC,Right_Caudate_ISC,Right_Putamen_ISC,Right_Pallidum_ISC,Right_Hippocampus_ISC,Right_Amygdala_ISC,Right_Accumbens_ISC
sub-33,rh6,Horror,-0.095209780061243,-0.241507734789494,-0.75,-0.45922021652664824,0.3495018535539089,-0.2875921861503985,-0.4288305253165553,0.21387000691410726,-0.1155412648976002,0.2618277455909232,-0.09721363016454364,-0.03212723470077479,-0.135421514709419,-0.038106908804765055,-0.4619923144043974,-0.7913417470739822,-0.454899478955185,0.2186263759257055,0.08588224914522842,0.37192301400521477,0.6076043805351271,0.12118700011773377,-0.4267525752539285,-0.3886793496673421,0.7700928677417994,-0.08978280283361546,0.5936575046717912,0.10854312894991687,0.3864674330314322,0.3679353973357994,-0.19572535466556026,0.14328255163921735,0.07049676683590914,0.23715842721941777,0.35288517399936364,0.08770514505215737,0.2409593802696375,0.5286601611637136,0.43494232040086017,0.36931015868861855,0.5672898544631331,0.6014821838134715,0.5223956372371781,0.3032289898728749,0.40967501626686054,0.1990272889635501,-0.03947106794203391,0.24595324219785136,-0.057265600290068795,0.5713610839908196,-0.012245723624474897,0.20477385567051323,0.00463642251835661,0.048439913934926984,0.4203309859542191,-0.07530853114871865,-0.23396599643382768,0.16847866999562813,0.3542721023223294,0.17960583323241702,0.04959262243579237,0.1156877904766207,0.9166169416972083,0.25407803365108383,0.0416646038633584,0.2729459316628146
sub-33,uh1,Horror,-0.4853376593365796,0.1486201444858425,-0.75,-0.20851226273592982,-0.32838959624954495,-0.40902955939787844,-0.21629147230829185,-0.12539299792188813,-0.04236348190220279,-0.07249746225479282,-0.08675863555003584,0.02662502158798119,0.13650674383174818,-0.20502192770432684,-0.3370460222670838,-0.3165969233792894,-0.13786539661809313,-0.2358258990626535,0.201847534219222,-0.1840121831957335,0.06902179133826687,0.018251775480587474,-0.4305230551568453,-0.05458367903537426,-0.1366562888388245,0.4767260328753586,0.4177606582582182,-0.22371098842990414,-0.1291245477806925,-0.26505627275936783,-0.27036445172641976,-0.2692752329884799,-0.2617480091882706,-0.2940734066505852,0.05937467427146238,-0.151336662339789,-0.26701751660701784,-0.17892177739151024,-0.06791975460988683,-0.10379010491229493,-0.1384912290244548,0.10134757644761719,0.37162868289870016,-0.17903675952673784,-0.07492070907568316,-0.008671738458582379,-0.11822697705116976,-0.04535854893505813,-0.09232625005080404,0.19842656629455163,0.5376080701816951,-0.2474996486570889,-0.1666490293428794,-0.3574145034634617,-0.23011100331283996,-0.2779223882528851,-0.048448900658379444,0.27331028833242205,-0.13053442973805035,-0.27857157211429345,-0.16440433351140643,-0.3579506846282244,0.03205457007564135,-0.1646227206441219,0.032065212902112006,0.008820664050102359
sub-33,rc2,Comedy,0.2949180992140934,-0.6316356140648305,0.25,0.18038806364083296,0.2653761385121719,0.01624606622505622,0.20756567389767852,0.27588918173996496,0.09934343636552333,0.2666251146194922,0.1416639769868526,0.19907657413150634,0.5101213070183043,0.28729613578117663,0.13522725776806974,0.5986175192837581,0.058997404951997165,0.19223911706104366,0.3119702481542486,0.31092183887019237,0.5769127313502684,0.572661055792331,0.5229087904260662,0.5489611887218676,0.4763463106370665,0.6602913474573011,0.21816034990366875,0.026632698862497563,0.22204642461533244,-0.3261204610736457,-0.06821724108133831,-0.33152871345139184,0.03932902883241976,0.3872731676557068,0.4686517053977923,-0.1250217256784334,-0.024149117082954162,0.22990488041991092,0.15640678116017756,-0.00725839980832454,0.09127568047471929,0.3824914624208402,0.7982447187379349,0.27249160776561243,0.3825346786207133,0.47939343572167564,0.12992863910257454,0.15047833251390663,0.2842197196035308,0.24366008920153606,0.6351782482051108,0.20103466620459942,0.22373297600237566,0.0971842960747834,-0.07788915541340725,0.1523911003019293,0.03446912015056484,0.024690015479710288,-0.012837951250682336,0.16764521208438002,0.24445897193544494,0.12559261428210708,0.051461262988875656,0.09181913798590695,-0.04347693270560232,-0.19596750265019144
sub-33,rh2,Horror,-0.4853376593365796,0.1486201444858425,-0.75,-0.3099926370331886,-0.43938640457397726,-0.42905664718607095,-0.38631412885266775,-0.5302963033969728,-0.3190354473182369,-0.42969374006182903,-0.3607607329549381,0.30748174762246006,0.578375208333516,-0.19136368891272496,-0.4144483596307236,-0.03538936780641395,-0.3656037929924502,-0.35941757303201305,-0.3658311147718391,-0.27599750769904363,-0.32948296768453594,-0.027824354013794444,-0.18204884124115334,-0.5032872476924096,-0.5001157765630269,0.5599178050206133,-0.7301557299060133,-0.5302972488847228,-0.39587004997175873,-0.46829088353586107,-0.1572203154575725,-0.29195688152327137,-0.0482657244015611,-0.11665345377250168,-0.30786186074720057,-0.4839800404284038,-0.464789215998807,-0.3303851622552411,-0.5913373769457912,-0.25750335617270137,-0.05376804541754911,0.7076203236450946,1.335453300411827,-0.15815222454090488,-0.1592330681694418,-0.0070827820802875615,-0.2245252646843535,0.13316778235537058,0.525649882691808,-0.7609949449448248,1.1242468568780999,-0.4874636719943856,-0.47930613662388927,-0.5808180651437139,-0.4519452710070715,-0.24486961913127187,-0.7390240273272455,-0.5594775334972091,-0.352986187578612,-0.48423512908418365,-0.5129831561970744,-0.5554718118701251,-0.5430520388058893,-0.24478900826166808,-0.7952601865559698,-0.5707389126790059
sub-33,rh1,Horror,-0.4853376593365796,0.1486201444858425,-0.75,0.03896599443220042,-0.04307302483253185,-0.30382644058750147,-0.18691659822684298,-0.43578676052798804,-0.20923244761086318,0.19994611452058514,-0.007362570136926519,0.7776182051583612,0.8096241691660774,0.17712001766909097,-0.22431240193850038,-0.13619223591241952,0.03833534135763882,-0.10319569327193479,-0.10656758644484803,-0.18974727941542618,0.2878345085068105,-0.19622408081506437,-0.26424220396322123,-0.5278058931774444,-0.4739698187622374,1.0850655759903125,0.3325597469879667,0.42496367377570177,-0.01536993271914895,-0.2618449742390806,0.13710511459337155,0.008182882129392825,-0.008760630501251216,-0.16438484960395372,0.0939542619211395,0.019656883085980546,0.09276923754168584,0.18826651984991133,0.5041598067592513,-0.26810358378083576,0.05407050230447718,0.5716586097670453,0.9721946892784874,0.21980119167826834,0.24840833854327193,0.4000867073641418,-0.07606363852814192,0.7866442997197762,0.7536843370463497,0.29040793269798765,0.5786337894313258,0.014857116407890981,0.01599263294441188,-0.24228706113707293,-0.18323657015224643,-0.15549701187371728,0.13886094793601167,-0.2082887240991246,-0.17366934202982398,-0.14263894939377686,-0.08418242455061986,-0.26424244092223603,-0.09144167695312785,-0.10041165828922148,0.24830823459066,-0.2730486375154691
sub-33,rc9,Comedy,0.2949180992140934,-0.6316356140648305,0.25,-0.9527293687671358,-0.411265012179542,-0.9692652598175794,-0.9928546353170558,-0.4880198269861713,-0.6203454781015221,-0.509566798212035,-0.2554322873597448,0.22270578365383772,0.2553686760002771,-0.3112925838007545,-0.8363407722178825,-0.12126691160995877,-0.1819366611387481,-0.3771268459153937,0.05920715472629702,-0.5374497423601023,-0.7518146570900545,0.07279298901874508,-0.3021665622516488,-0.5165919260893617,-0.20314421581069506,0.9131682319936212,-0.12745855439709664,-0.22677231417371282,-0.5619821354823022,-0.33500295588184537,-0.6325559675285854,-0.4299274324997118,-0.5806228292596399,-0.4577560141182389,-0.33986791190290283,-0.5251234704566105,-0.2913144169898391,0.0900800685750742,-0.02479586758301665,0.21423079129818764,0.07949105956085435,0.3089584376894163,0.4581006747404778,-0.5942774024945355,-0.10020692025332635,-0.038823899520604055,0.06562792167827632,-0.08306714774897113,0.015846696914773736,-0.5300858067290823,0.14570114538711207,-0.8768833213568155,-0.7943345346656971,-0.8238905324529995,-0.6858375227774,-0.6408777751346741,-0.5436734104677876,-0.39230713679903223,-0.6691875231441909,-0.7064362927519016,-0.5082469498490192,-0.8009222548899413,-0.5675376937272281,-0.6100762633478247,-0.549750534574914,-0.6960689542228367
sub-33,uc4,Comedy,0.2949180992140934,-0.6316356140648305,0.25,0.051762752897188714,0.11089291628362045,-0.09907165477573308,-0.1369855839147125,-0.7036818532638044,-0.33802787921860106,-0.07275608709940594,0.14082030037269944,0.3437438367247965,0.3391064319374194,0.04947484577120587,0.08803509490338737,-0.1866443783931528,0.22825810795418355,-0.15730061745797688,0.08870783435817407,0.3960163638936384,-0.15869232960241128,0.41364901008747845,0.4458516463082772,0.757626636202204,0.07435277028105262,1.4542302981747448,0.009989408137846623,0.5463406718359012,0.04588380638023256,-0.40407047856021794,-0.25744297554738843,0.35379303906750964,-0.11199631920681957,0.4031555189801076,-0.5360075923571498,-0.12616325223374544,0.09173843626283323,0.05202236446726025,-0.31353257334369544,-0.10195313545771,0.31942711643430266,0.64784554108492,1.2817664541390414,-0.006465975311455855,0.1872734873843739,0.47679649109367983,0.061082040209728065,0.4287316601976545,0.8217913839087688,0.0005500953176559801,1.0469866672928143,-0.01564742590576861,0.05934383490592588,-0.19402572673662127,-0.26830636736770563,-0.5186326226788851,-0.12056854049052527,-0.1585760600197463,0.05815702770726158,-0.0013417407486462215,0.07122935811229217,-0.2202501424062297,0.035756002981825664,-0.29149583148566105,-0.05564014968552954,-0.004207407020634217
sub-33,rh9,Horror,-0.4853376593365796,0.1486201444858425,-0.75,-0.34521152648558817,-0.26495977416667355,-0.004286430133199148,-0.2547996983812836,-0.07030192614597675,0.045803539906647144,-0.11602192411677228,-0.1955768466114448,0.023297675722541333,0.16676934189947037,0.08067911791607958,-0.1149489272470432,-0.561743017632818,0.08021200609733203,0.14282900064496698,-0.009961868602113459,-0.02435266705920597,0.19851376329255477,0.05135892466963008,-0.4584546131530711,-0.6485897414578577,-0.2612397604193475,0.22341986921073292,-0.1552914476348399,-0.5887412867687114,0.35035181395667725,-0.49446771603449524,-0.21710316587861977,-0.1850382616215898,-0.064862560861175,-0.3969437603420111,-0.15258512495086435,-0.19489405067871776,-0.20991588583779983,-0.0631772553283135,-0.442842829174336,-0.050517671311137866,0.04081882521539825,0.09717639155857169,0.2811182995656215,-0.06016852392992541,0.044640037054016986,-0.07270562678919698,-0.5929551861288611,-0.17954841003279334,0.056787728347626534,-0.26888820302169936,0.22067296893025679,-0.46202910595255586,-0.2602389338296194,-0.396120001451871,-0.1329784705472158,0.0767007531603886,0.29933074220983596,-0.5307806604489801,-0.17217509914374968,-0.500403141383299,-0.4871260981873187,-0.37642640730989524,-0.18845648053577524,-0.026745981552288644,0.5398945515891251,-0.04123408315997902
sub-33,uh2,Horror,0.8336661229752724,-0.0928875903036515,1.25,0.302183809748359,0.20837560816782696,0.06679145422059407,0.5214659164384917,-0.07004779154955804,0.14838476414136686,0.027692405541571805,-0.3541556361011218,-0.34624548370925384,-0.3812482613042839,-0.5617525560786235,-0.363653103456962,-0.08064508357038681,0.31200733116875085,-0.06760966951951417,-0.0009083671911663964,0.01121357811158339,-0.012991391330281026,0.12628997905349199,0.40449818197753407,0.14088043540808626,0.2046079294651458,-0.15741741517024924,0.3662598074837693,-0.6865725155796588,-0.047764525101523556,-0.5616158137067666,0.125261286566973,-0.062188173985184336,-0.060764401144866614,0.17335196998353122,0.2586177228043158,-0.046474743492010556,-0.08801802676787975,-0.1347905669033783,-0.06709032282636448,0.1778484473845479,-0.35443588645209745,-0.38163868763744124,-0.13758147224017225,0.13668406157997848,-0.22850670546008825,-0.45000275725047106,-0.24130427483676206,-0.6896943046769495,-0.7138223169480519,0.00334023231640533,0.15489475218676493,-0.08777716282043392,-0.12403211788155127,-0.13604599248523364,-0.03566124562351545,-0.28351663215427564,-0.021642313036100497,-0.2024728335932158,-0.0602951205910721,-0.13142307797416627,-0.11215907333341489,-0.10414135778693648,0.002231386937605348,-0.16859142996352539,-0.02538565739937878,-0.1220437632287711
sub-33,rc6,Comedy,1.223794002250609,-0.483015469578988,2.25,0.24555135766415337,0.0698120481668064,-0.047602088149479145,0.27501820837928886,0.24459214780601282,0.21260257326200718,0.35620842305305533,0.060667314414536426,0.8933933026917756,0.9680063296820696,0.08518098625493763,-0.18529558345746258,0.38587388856568244,-0.11829521963154452,0.5274365084667241,0.9826682033867657,0.18937335022124444,0.43522808082352177,0.3781639263928619,0.2287089817200335,0.29435348786515947,0.8229671804544957,1.0324941004315094,0.8513826253028332,0.4974106671102382,0.11199413888142941,0.03440879997326191,0.1404339947599202,0.2566262883590493,0.46563948478524947,0.46565711947711197,0.8254680768771581,0.11227414191036517,-0.1666004103910186,0.08567321319055189,0.5801676981982181,-0.1354670191241322,0.7180379012972381,0.8126461600305893,0.9270049357616821,0.23850961930284964,0.24199659925838218,0.4928357571875901,-0.13708581632879496,0.45863346655203074,0.588366101669983,0.6947757568810388,0.7014218083954432,0.14076893956743375,0.2509948521525754,0.1334855940031024,0.10953053003616943,-0.3088608407038951,0.013240707917199779,0.0007749127920616911,0.04897735834854802,0.3158250554046624,0.5028870653450446,0.0910625885128722,0.23113360525731055,-0.12432935757533906,0.036060754528306385,0.2674560713318427
