Trailer,NAcc_GLM_long,AIns_GLM_long,vmPFC_GLM_long,NAcc_GLM_seg1,AIns_GLM_seg1,vmPFC_GLM_seg1,NAcc_GLM_seg2,AIns_GLM_seg2,vmPFC_GLM_seg2,NAcc_GLM_seg3,AIns_GLM_seg3,vmPFC_GLM_seg3,NAcc_GLM_seg4,AIns_GLM_seg4,vmPFC_GLM_seg4,NAcc_GLM_seg5,AIns_GLM_seg5,vmPFC_GLM_seg5,Sim_Speer_AVG,Sim_Kragel_AVG,Sim_Zhou_AVG,Sim_Ceko_GNAS1_AVG,Sim_Ceko_GNAS2_AVG,Sim_Speer_seg1,Sim_Kragel_seg1,Sim_Zhou_seg1,Sim_Ceko_GNAS1_seg1,Sim_Ceko_GNAS2_seg1,Sim_Speer_seg5,Sim_Kragel_seg5,Sim_Zhou_seg5,Sim_Ceko_GNAS1_seg5,Sim_Ceko_GNAS2_seg5,Sim_Ceko_GNAS2,Participant
rh6,-0.3454231076154897,-0.5570168705879517,-0.7559006838567327,0.23644671883579862,-0.039028869546220445,-0.11533876300984475,-0.5833320240111685,-0.9383962091131717,-1.0755938432610528,-1.1459059637257742,-0.5835865026625373,-1.6535287452005438,0.39285433083758964,-0.05528006258557333,0.4098717043827857,-0.0801516405470064,0.039385489534152766,-0.0195937189449489,0.015951117380553846,0.014927136757682808,9.055103657294207e-05,-0.010769228904308724,-0.010635700876940435,-0.0012762085164900877,0.01601099030407115,0.023433584381554268,-0.012491015655121604,-0.012471911136006328,0.008895465036950916,0.030164093676012617,-0.050603455676963165,0.01146568145760097,-0.003368012616825889,,sub-22
rc3,-0.16209350700019445,-0.10909722246558283,-0.7022652207774677,0.5671234086962784,-0.5133965986178228,-0.9382882407888821,-0.5094172479091074,-0.5949344551000401,-0.3867179474898574,0.007261084877936397,0.43392664397507774,-0.09200017120842358,0.31967983986303417,0.16196620402993017,0.6021832389319621,0.11703558157877003,0.36228202476822113,0.07171839073746655,-0.03791505060155079,-0.004766197223567483,0.020583298345460993,0.007937891158533815,,-0.004961620222401253,0.0037650248588893143,0.005011524003278794,-0.016848193010558028,-0.017145552850935063,-0.011456791635247984,0.018388015158656967,-0.043105720382887576,0.010017281008604042,-0.0038840909950197495,0.010186804582231767,sub-22
uh1,-0.11631294814122226,-0.16964834738460216,-0.2125862471250283,-0.36136663624801674,-0.24322500498993502,-0.3642958108654869,0.3841953922066991,0.003942306868424748,-0.02379247798007127,-0.555484484323013,0.06981187992467457,0.11958551038706258,0.8319921815784087,0.3495288440586059,1.130364104263843,0.5628274874464819,0.4822468282156839,1.088534736868032,-0.09282121442661576,0.014310363485758135,0.03616274720390523,-0.022208920678043847,-0.0073608763560339425,-0.08424865578032996,0.0005682314818943818,0.04378280711580962,-0.016672645965571095,-0.004470896842690828,-0.04270112319648044,0.009663283777528819,0.013193919074817838,0.016552548358356206,0.011905629241170865,,sub-22
rh12,-0.06883505947070127,0.0562380431738327,-0.45495595645322384,-0.055293913928332265,0.046044204917711606,-0.40395728917811385,0.08694391018629449,0.162103117654336,-0.09813396930740317,-0.4670476233494465,0.2760438169443631,-0.09092717051830154,0.15046668759620416,0.16967376652092775,0.3229871284682388,0.4409758182758932,0.35528915541640693,0.5613081324837338,-0.12444919242026128,0.0004908635367250939,0.041302701971746396,0.002038987746667842,,-0.07247957244607406,-0.0016757361220084222,0.05475737110284281,0.005137715121152511,0.009752831472008245,-0.03250288742575193,0.0063326462559659,0.010878622293034736,0.01940733776786161,0.013524477588377522,0.008436794113883529,sub-22
rc2,-0.6372378181302811,-0.40269156981666715,-1.0086759241170808,-0.6665395677122684,-0.22770694030994013,-0.6872349368842345,0.3009819977221811,0.09219176432446168,0.10355959986733114,-1.040643985310789,-0.5929861573777254,-1.0265158410080917,-0.09275802627583274,-0.27264386414401803,0.15380087439088022,-0.4201586452578787,-0.14292421400888758,0.16434875122658585,-0.06323127272875478,0.0044813317592446245,0.02357017863195686,-0.015710253098821507,0.003713200375480573,-0.04369852997902038,-0.020389726135303418,-0.008653317266414714,-0.01364217314986936,-0.011750569180431613,0.024468246788793165,0.01737502293262457,-0.025235373498478944,0.02085464716994892,0.010983528855534337,,sub-22
rc1,-0.3192523865698482,-0.18110061815344075,-0.9284513718699918,-0.18036874989129068,-0.007889147473563242,-0.5970917746322627,-0.20250636280525186,-0.09567047414024218,0.027110300181171432,-0.616877838107662,-0.1575448757922561,-0.9243736959982288,-0.3377131446247944,-0.11957576356919467,-0.4131233612666348,-0.34756482074188005,-0.08034351816491618,-0.6568703727036104,-0.09378416311575771,-0.008977612253921463,0.03511340946974914,0.015425747110131862,,-0.01244258183459353,-0.006445147414011481,-0.0006906074690599777,0.013589912046301552,-9.055523804044963e-05,-0.010605167428661053,-0.006054819270306507,-0.03372376141073045,0.033957838355332226,0.013218117891225699,0.009287839292531528,sub-22
rh2,0.13552121926782223,-0.22268604882618456,-0.03592940152358491,0.07483272518822241,0.5038511964484348,2.193159308935056,0.503238672495402,0.0834132228697866,0.7674255447214965,-0.6463635912355012,-0.44811218901860844,-1.595242407899643,0.6473148585393793,0.16216776428998783,0.3811628727422965,0.9798445168593876,0.13178615656481538,1.1584847230523339,-0.0004578052052663095,0.018418214204929548,0.026812220466337505,-0.023412738283603962,-0.024541167338187148,-0.0028674933410532764,0.023218467865552022,0.007806451806331258,-0.029546540821291274,-0.03423513318662137,0.03773019658990071,0.004969165542867071,-0.019641914432358416,0.026602879459176554,0.014006881657004519,,sub-22
rh7,0.043537054047939894,-0.051389532209759156,-0.5392007322904256,0.268868576720468,0.2752142924021225,0.7008313155005937,0.03241108702334656,-0.02855771566287529,0.6232773309080297,-0.5368889488631253,-0.09415204154783133,-1.269364832267639,0.036237746518758225,0.08787140521952416,-0.3261010053963821,0.9829010534074605,0.2895612776460552,0.42225376296248707,-0.028582675640125198,-0.010204059004190032,0.02475633481120586,0.010257033064011984,,0.041640570301413146,0.0015229044794849804,-0.009561894271461101,-0.0029300987243599686,-0.032277484702370324,0.0200353670140751,-0.005668916653357596,-0.01598566762772681,0.023774741190716774,0.012616542212480372,-0.012793559310475405,sub-22
rh1,-0.2508237115848551,-0.4701067237725061,-0.2755900707771055,-0.27587274696035785,0.18204836969420865,-0.11408357835045384,-0.05827962575771368,-0.42281016500518115,0.22880563803777024,-0.5376954333977687,-0.7668027087676599,-0.7198553006262334,0.09589866567492375,-0.1824212198045318,0.337802409763765,0.006325741159833054,-0.11178299957163115,0.7016142811763717,-0.012143414043857836,0.046025977166401666,0.027899950463253834,-0.030197515856044826,-0.024472050424975356,0.013082941379155768,-0.002836535167510445,-7.062622127736867e-05,-0.026568490845677733,-0.02560611954393681,0.050388191157496154,0.06368234018347092,-0.008778178792287967,-0.009196834881169747,-0.0019466041801564178,,sub-22
rc8,-0.047247546283832514,-0.0713099995881409,-0.34836726953728725,-0.43289870146318,0.04105867522348104,-0.5811902583219065,-0.23029411435670466,-0.6261839033538807,-0.2888209131121295,0.10917393852710985,-0.025630191256678262,0.045322443321553774,0.17437460708245958,0.18533041391874666,0.4910422948319112,-0.04865755227808593,0.31381369944323984,0.6863989110714493,-0.057555957377776704,0.03420563404610067,0.03431561464156055,0.0008474982572941321,,0.04930457576850393,-0.012836488457422024,-0.004335037768492227,0.003008232322897375,-0.029668499433788048,-0.010952703881760222,0.029584514893560492,-0.03346979204152368,0.00854535087729966,-0.00994729896739933,-0.018556913651653708,sub-22
rc9,-0.01608281969302217,-0.20914283140296003,-0.6547159175286281,0.07136806680990844,-0.22855409419017125,0.3898577055945069,0.7614287058448379,0.3138629738909062,-0.5168479893601042,-0.2557357109978645,0.278403482773303,-0.3368822997939617,0.18340191034286232,-0.05249883833244158,0.47551723059834866,-0.06037214025556536,0.005549141483591736,-0.3786859438513471,-0.0155794026044279,0.033188768121983264,0.05347651088225999,-0.02276510711359982,-0.006471032552786106,0.04554123800023571,-0.004157366288926432,-0.009230652915917513,-0.00971246212950749,0.0029190182537111252,-0.05735492027699693,0.03437152912434004,0.009152273272061754,0.007602036321201027,0.02429066478867954,,sub-22
